Exported from: CypherGraph V1.28.0
Acquired by  : CypherGraph V1.28.0 | C60-0504-0552 V1.23.10 : 5/17/2021
Graph title  : Title
Points       : 300
Pen legend   : 1:42:11 PM
Resonance    : F1:2.87206281e+005 F2:2.50030578e+005 Fr:2.61854469e+005 Zr:1.00827400e+002 Q:7.04369916e+000
Capacitance  : 3.98331508e-009 F at 1.96930762e+004 Hz
Frequency (Hz), Impedance (Ohms), Admittance (S), Phase angle (Degrees), Resistance (Ohms), Reactance (S), Conductance (S), Susceptance (S)
5.48441563e+005, 8.72515564e+001, 1.14611136e-002, -6.48474426e+001, 3.70845222e+001, -7.89783028e+001, 4.87131622e-003, 1.03743628e-002
5.35916250e+005, 7.69736176e+001, 1.29914642e-002, -7.06546021e+001, 2.54984425e+001, -7.26275928e+001, 4.30357977e-003, 1.22579502e-002
5.23677000e+005, 7.92324295e+001, 1.26210947e-002, -7.84831009e+001, 1.58193052e+001, -7.76371526e+001, 2.51988928e-003, 1.23669799e-002
5.11717250e+005, 8.36815033e+001, 1.19500721e-002, -8.07743530e+001, 1.34160728e+001, -8.25990495e+001, 1.91587186e-003, 1.17954932e-002
5.00030563e+005, 8.69716034e+001, 1.14980058e-002, -8.36367416e+001, 9.63920571e+000, -8.64357884e+001, 1.27434288e-003, 1.14271688e-002
4.88610875e+005, 9.21509094e+001, 1.08517649e-002, -8.57079926e+001, 6.89653926e+000, -9.18924799e+001, 8.12141984e-004, 1.08213320e-002
4.77451969e+005, 9.79529266e+001, 1.02089854e-002, -8.68562469e+001, 5.37186726e+000, -9.78055156e+001, 5.59874180e-004, 1.01936217e-002
4.66547844e+005, 1.03453201e+002, 9.66620643e-003, -8.73452072e+001, 4.79177613e+000, -1.03342168e+002, 4.47722223e-004, 9.65583200e-003
4.55892875e+005, 1.08911697e+002, 9.18175021e-003, -8.76143036e+001, 4.53358300e+000, -1.08817299e+002, 3.82201615e-004, 9.17379195e-003
4.45481188e+005, 1.14658302e+002, 8.72156643e-003, -8.75317230e+001, 4.93790156e+000, -1.14551925e+002, 3.75605042e-004, 8.71347473e-003
4.35307250e+005, 1.19166298e+002, 8.39163436e-003, -8.72292862e+001, 5.76040746e+000, -1.19026990e+002, 4.05645170e-004, 8.38182434e-003
4.25365688e+005, 1.24250198e+002, 8.04827689e-003, -8.70146332e+001, 6.47106308e+000, -1.24081575e+002, 4.19161563e-004, 8.03735432e-003
4.15651156e+005, 1.29135406e+002, 7.74380960e-003, -8.64482803e+001, 7.99987507e+000, -1.28887374e+002, 4.79725205e-004, 7.72893594e-003
4.06158438e+005, 1.33781998e+002, 7.47484727e-003, -8.55302734e+001, 1.04259445e+001, -1.33375120e+002, 5.82532357e-004, 7.45211364e-003
3.96882656e+005, 1.35949005e+002, 7.35569929e-003, -8.46560898e+001, 1.26614286e+001, -1.35358118e+002, 6.85063208e-004, 7.32372859e-003
3.87818688e+005, 1.37707901e+002, 7.26174746e-003, -8.59351196e+001, 9.76156867e+000, -1.37361486e+002, 5.14756568e-004, 7.24347995e-003
3.78961563e+005, 1.44973801e+002, 6.89779805e-003, -8.66867065e+001, 8.37885581e+000, -1.44731467e+002, 3.98662758e-004, 6.88626793e-003
3.70306844e+005, 1.51645294e+002, 6.59433585e-003, -8.59001007e+001, 1.08419851e+001, -1.51257220e+002, 4.71466599e-004, 6.57746034e-003
3.61849781e+005, 1.58623795e+002, 6.30422442e-003, -8.56846771e+001, 1.19357118e+001, -1.58174103e+002, 4.74363926e-004, 6.28635224e-003
3.53585906e+005, 1.62754807e+002, 6.14421178e-003, -8.53373337e+001, 1.32301896e+001, -1.62216180e+002, 4.99457364e-004, 6.12387792e-003
3.45510656e+005, 1.71342300e+002, 5.83627042e-003, -8.49459381e+001, 1.50945150e+001, -1.70676125e+002, 5.14150161e-004, 5.81357911e-003
3.37619844e+005, 1.79804092e+002, 5.56160867e-003, -8.51257401e+001, 1.52778293e+001, -1.79153843e+002, 4.72566039e-004, 5.54149550e-003
3.29909250e+005, 1.99278900e+002, 5.01809273e-003, -8.48220520e+001, 1.79847768e+001, -1.98465684e+002, 4.52879243e-004, 4.99761493e-003
3.22374750e+005, 2.08449402e+002, 4.79732727e-003, -8.04753036e+001, 3.44926878e+001, -2.05575795e+002, 7.93826753e-004, 4.73119309e-003
3.15012406e+005, 2.26614700e+002, 4.41277639e-003, -7.82378464e+001, 4.61952758e+001, -2.21856302e+002, 8.99541919e-004, 4.32011803e-003
3.07818188e+005, 2.51159607e+002, 3.98153195e-003, -7.11223831e+001, 8.12621374e+001, -2.37650191e+002, 1.28821589e-003, 3.76737263e-003
3.00788156e+005, 2.44784698e+002, 4.08522267e-003, -6.07109184e+001, 1.19752654e+002, -2.13492038e+002, 1.99855735e-003, 3.56297808e-003
2.93918781e+005, 2.31770401e+002, 4.31461479e-003, -6.40542603e+001, 1.01404134e+002, -2.08409982e+002, 1.88772929e-003, 3.87973954e-003
2.87206281e+005, 2.77469696e+002, 3.60399717e-003, -4.98194008e+001, 1.79023177e+002, -2.11990883e+002, 2.32529546e-003, 2.75350625e-003
2.80646969e+005, 1.90511795e+002, 5.24901883e-003, -2.18735294e+001, 1.76796560e+002, -7.09768998e+001, 4.87113396e-003, 1.95556965e-003
2.74237563e+005, 1.33352798e+002, 7.49890525e-003, -4.30584297e+001, 9.74352658e+001, -9.10458008e+001, 5.47913380e-003, 5.11983131e-003
2.67974563e+005, 1.69153900e+002, 5.91177619e-003, -3.77881889e+001, 1.33679171e+002, -1.03648064e+002, 4.67196642e-003, 3.62240632e-003
2.61854469e+005, 1.00827400e+002, 9.91793895e-003, -4.60969696e+001, 6.99177461e+001, -7.26475974e+001, 6.87749497e-003, 7.14601819e-003
2.55874281e+005, 1.11032097e+002, 9.00640471e-003, -5.69105682e+001, 6.06176884e+001, -9.30248482e+001, 4.91702354e-003, 7.54574087e-003
2.50030578e+005, 1.19934700e+002, 8.33787052e-003, -7.09760437e+001, 3.90943301e+001, -1.13384151e+002, 2.71784115e-003, 7.88247578e-003
2.44320391e+005, 1.26669296e+002, 7.89457295e-003, -7.24730988e+001, 3.81469084e+001, -1.20788758e+002, 2.37747868e-003, 7.52807261e-003
2.38740563e+005, 1.27896400e+002, 7.81882834e-003, -7.31790695e+001, 3.70108512e+001, -1.22424206e+002, 2.26262421e-003, 7.48429076e-003
2.33288281e+005, 1.37266098e+002, 7.28512003e-003, -8.00812607e+001, 2.36442616e+001, -1.35214387e+002, 1.25487128e-003, 7.17622964e-003
2.27960344e+005, 1.44973801e+002, 6.89779805e-003, -8.18857269e+001, 2.04627409e+001, -1.43522399e+002, 9.73609396e-004, 6.82874093e-003
2.22754188e+005, 1.52133408e+002, 6.57317821e-003, -8.17565536e+001, 2.18128000e+001, -1.50561534e+002, 9.42458493e-004, 6.50526278e-003
2.17666984e+005, 1.64331497e+002, 6.08526069e-003, -8.42200928e+001, 1.65493980e+001, -1.63496050e+002, 6.12830790e-004, 6.05432375e-003
2.12695891e+005, 1.74678207e+002, 5.72481258e-003, -8.48817978e+001, 1.55831692e+001, -1.73981726e+002, 5.10714671e-004, 5.70198647e-003
2.07838297e+005, 1.80382904e+002, 5.54376262e-003, -8.26869965e+001, 2.29608894e+001, -1.78915594e+002, 7.05663993e-004, 5.49866732e-003
2.03091688e+005, 1.84486694e+002, 5.42044511e-003, -8.54579773e+001, 1.46095471e+001, -1.83907318e+002, 4.29246393e-004, 5.40342231e-003
1.98453484e+005, 1.94845993e+002, 5.13225848e-003, -8.40101471e+001, 2.03326337e+001, -1.93782210e+002, 5.35563139e-004, 5.10423836e-003
1.93921156e+005, 1.87475006e+002, 5.33404437e-003, -8.55505371e+001, 1.45442632e+001, -1.86909985e+002, 4.13813804e-004, 5.31796836e-003
1.89492344e+005, 1.99278900e+002, 5.01809273e-003, -8.63877563e+001, 1.25553257e+001, -1.98882990e+002, 3.16158853e-004, 5.00812322e-003
1.85164750e+005, 2.05787003e+002, 4.85939339e-003, -8.64778595e+001, 1.26423679e+001, -2.05398298e+002, 2.98533134e-004, 4.85021464e-003
1.80935984e+005, 2.13191696e+002, 4.69061421e-003, -8.67436905e+001, 1.21098707e+001, -2.12847481e+002, 2.66439701e-004, 4.68304085e-003
1.76803766e+005, 2.23002502e+002, 4.48425461e-003, -8.69215775e+001, 1.19758505e+001, -2.22680702e+002, 2.40816861e-004, 4.47778368e-003
1.72765844e+005, 2.24440506e+002, 4.45552373e-003, -8.55613327e+001, 1.73698757e+001, -2.23767353e+002, 3.44821417e-004, 4.44216050e-003
1.68820266e+005, 2.30285507e+002, 4.34243567e-003, -8.74529877e+001, 1.02336833e+001, -2.30058007e+002, 1.92973983e-004, 4.33814575e-003
1.64964797e+005, 2.37806305e+002, 4.20510297e-003, -8.75867920e+001, 1.00130660e+001, -2.37595406e+002, 1.77059955e-004, 4.20137368e-003
1.61197250e+005, 2.45572693e+002, 4.07211400e-003, -8.78523865e+001, 9.20262808e+000, -2.45400202e+002, 1.52599013e-004, 4.06925373e-003
1.57515891e+005, 2.53592697e+002, 3.94333122e-003, -8.79860992e+001, 8.91174489e+000, -2.53436061e+002, 1.38576395e-004, 3.94089555e-003
1.53918438e+005, 2.61034393e+002, 3.83091281e-003, -8.79879303e+001, 9.16492372e+000, -2.60873453e+002, 1.34503439e-004, 3.82855087e-003
1.50403266e+005, 2.70427094e+002, 3.69785433e-003, -8.77699966e+001, 1.05226090e+001, -2.70222293e+002, 1.43887488e-004, 3.69505387e-003
1.46968359e+005, 2.74807495e+002, 3.63891094e-003, -8.77717514e+001, 1.06846451e+001, -2.74599705e+002, 1.41482575e-004, 3.63615944e-003
1.43611844e+005, 2.82871796e+002, 3.53517040e-003, -8.78613510e+001, 1.05561529e+001, -2.82674761e+002, 1.31924780e-004, 3.53270797e-003
1.40332047e+005, 2.90238495e+002, 3.44544234e-003, -8.79948578e+001, 1.01552100e+001, -2.90060779e+002, 1.20553238e-004, 3.44333267e-003
1.37127156e+005, 2.98755615e+002, 3.34721742e-003, -8.79525528e+001, 1.06736688e+001, -2.98564885e+002, 1.19586338e-004, 3.34508050e-003
1.33995469e+005, 3.07522705e+002, 3.25179242e-003, -8.79102020e+001, 1.12140519e+001, -3.07318173e+002, 1.18579110e-004, 3.24962966e-003
1.30935250e+005, 3.11501312e+002, 3.21025935e-003, -8.58902664e+001, 2.23243308e+001, -3.10700325e+002, 2.30069309e-004, 3.20200456e-003
1.27944945e+005, 3.24790710e+002, 3.07890579e-003, -8.65070267e+001, 1.97882408e+001, -3.24187340e+002, 1.87585812e-004, 3.07318604e-003
1.25022945e+005, 3.24790710e+002, 3.07890579e-003, -8.63766937e+001, 2.05256306e+001, -3.24141488e+002, 1.94576017e-004, 3.07275138e-003
1.22167648e+005, 3.38647095e+002, 2.95292656e-003, -8.78283386e+001, 1.28325463e+001, -3.38403872e+002, 1.11896920e-004, 2.95080571e-003
1.19377555e+005, 3.49706787e+002, 2.85953844e-003, -8.75660934e+001, 1.48509661e+001, -3.49391308e+002, 1.21435757e-004, 2.85695877e-003
1.16651297e+005, 3.58814087e+002, 2.78695859e-003, -8.74356537e+001, 1.60538251e+001, -3.58454772e+002, 1.24692278e-004, 2.78416774e-003
1.13987148e+005, 3.69343597e+002, 2.70750598e-003, -8.74369965e+001, 1.65162824e+001, -3.68974126e+002, 1.21074072e-004, 2.70479754e-003
1.11383852e+005, 3.77746307e+002, 2.64727935e-003, -8.71746597e+001, 1.86196852e+001, -3.77287132e+002, 1.30488392e-004, 2.64406141e-003
1.08840047e+005, 3.83865112e+002, 2.60508175e-003, -8.70441208e+001, 1.97947504e+001, -3.83354395e+002, 1.34336103e-004, 2.60161580e-003
1.06354359e+005, 3.93861908e+002, 2.53896094e-003, -8.75727310e+001, 1.66805107e+001, -3.93508530e+002, 1.07527954e-004, 2.53668295e-003
1.03925469e+005, 4.09347412e+002, 2.44291272e-003, -8.73103027e+001, 1.92093776e+001, -4.08896446e+002, 1.14638157e-004, 2.44022143e-003
1.01552070e+005, 4.24076813e+002, 2.35806337e-003, -8.66083832e+001, 2.50885184e+001, -4.23334040e+002, 1.39503775e-004, 2.35393321e-003
9.92328516e+004, 4.25441803e+002, 2.35049775e-003, -8.72248001e+001, 2.05988023e+001, -4.24942840e+002, 1.13805080e-004, 2.34774106e-003
9.69665625e+004, 4.35120789e+002, 2.29821242e-003, -8.71820068e+001, 2.13920315e+001, -4.34594618e+002, 1.12988011e-004, 2.29543330e-003
9.47520156e+004, 4.47889587e+002, 2.23269312e-003, -8.75786438e+001, 1.89224661e+001, -4.47489690e+002, 9.43269526e-005, 2.23069966e-003
9.25880703e+004, 4.64005707e+002, 2.15514591e-003, -8.72721329e+001, 2.20830887e+001, -4.63479917e+002, 1.02568304e-004, 2.15270379e-003
9.04735313e+004, 4.71521698e+002, 2.12079318e-003, -8.71413727e+001, 2.35156180e+001, -4.70934950e+002, 1.05767693e-004, 2.11815412e-003
8.84072813e+004, 4.88488312e+002, 2.04713189e-003, -8.73182068e+001, 2.28558956e+001, -4.87953316e+002, 9.57833209e-005, 2.04488986e-003
8.63882266e+004, 5.01209686e+002, 1.99517293e-003, -8.63084869e+001, 3.22701307e+001, -5.00169759e+002, 1.28458194e-004, 1.99103328e-003
8.44153203e+004, 5.01209686e+002, 1.99517293e-003, -8.64413376e+001, 3.11103107e+001, -5.00243239e+002, 1.23841282e-004, 1.99132578e-003
8.24874609e+004, 5.22592590e+002, 1.91353651e-003, -8.71454468e+001, 2.60254999e+001, -5.21944143e+002, 9.52955420e-005, 1.91116214e-003
8.06036016e+004, 5.25962280e+002, 1.90127703e-003, -8.70145569e+001, 2.73932922e+001, -5.25248444e+002, 9.90227610e-005, 1.89869661e-003
7.87627734e+004, 5.46641602e+002, 1.82935217e-003, -8.73231201e+001, 2.55300064e+001, -5.46045107e+002, 8.54369162e-005, 1.82735598e-003
7.69639609e+004, 5.62682922e+002, 1.77719984e-003, -8.73679886e+001, 2.58390246e+001, -5.62089331e+002, 8.16109902e-005, 1.77532502e-003
7.52062813e+004, 5.77336670e+002, 1.73209161e-003, -8.71052094e+001, 2.91567350e+001, -5.76599961e+002, 8.74743258e-005, 1.72988138e-003
7.34887109e+004, 5.94278687e+002, 1.68271221e-003, -8.73258133e+001, 2.77269155e+001, -5.93631515e+002, 7.85093260e-005, 1.68087973e-003
7.18103672e+004, 6.05848816e+002, 1.65057680e-003, -8.67553787e+001, 3.42904746e+001, -6.04877633e+002, 9.34210984e-005, 1.64793091e-003
7.01703438e+004, 6.25634888e+002, 1.59837634e-003, -8.60530930e+001, 4.30637346e+001, -6.24151045e+002, 1.10019527e-004, 1.59458541e-003
6.85678125e+004, 6.23627625e+002, 1.60352101e-003, -8.72404327e+001, 3.00244994e+001, -6.22904442e+002, 7.72013841e-005, 1.60166151e-003
6.70018203e+004, 6.41927979e+002, 1.55780716e-003, -8.74609528e+001, 2.84375580e+001, -6.41297774e+002, 6.90112177e-005, 1.55627780e-003
6.54716484e+004, 6.67166809e+002, 1.49887552e-003, -8.71980667e+001, 3.26134299e+001, -6.66369203e+002, 7.32702393e-005, 1.49708360e-003
6.39764063e+004, 6.75798279e+002, 1.47973150e-003, -8.70230484e+001, 3.50970652e+001, -6.74886294e+002, 7.68487202e-005, 1.47773461e-003
6.25153164e+004, 6.97869019e+002, 1.43293365e-003, -8.72435226e+001, 3.35612533e+001, -6.97061553e+002, 6.89112827e-005, 1.43127568e-003
6.10876094e+004, 7.13745789e+002, 1.40105905e-003, -8.74200287e+001, 3.21283950e+001, -7.13022312e+002, 6.30669622e-005, 1.39963889e-003
5.96924414e+004, 7.32333618e+002, 1.36549788e-003, -8.67176132e+001, 4.19313177e+001, -7.31132199e+002, 7.81844830e-005, 1.36325773e-003
5.83292227e+004, 7.53824097e+002, 1.32656943e-003, -8.75532684e+001, 3.21811608e+001, -7.53136868e+002, 5.66319705e-005, 1.32536005e-003
5.69970625e+004, 7.73455627e+002, 1.29289899e-003, -8.71144867e+001, 3.89360825e+001, -7.72474976e+002, 6.50850805e-005, 1.29125975e-003
5.56953555e+004, 8.06453186e+002, 1.23999758e-003, -8.65438690e+001, 4.86164586e+001, -8.04986448e+002, 7.47523750e-005, 1.23774233e-003
5.44233906e+004, 7.85984070e+002, 1.27229042e-003, -8.67202988e+001, 4.49664084e+001, -7.84696744e+002, 7.27881552e-005, 1.27020659e-003
5.31804570e+004, 8.11653198e+002, 1.23205330e-003, -8.78635101e+001, 3.02585464e+001, -8.11088981e+002, 4.59311217e-005, 1.23119684e-003
5.19659531e+004, 8.54478821e+002, 1.17030402e-003, -8.69412766e+001, 4.55945127e+001, -8.53261505e+002, 6.24467690e-005, 1.16863677e-003
5.07791641e+004, 8.35471375e+002, 1.19692910e-003, -8.72494965e+001, 4.00916870e+001, -8.34508882e+002, 5.74369252e-005, 1.19555020e-003
4.96194375e+004, 8.51737183e+002, 1.17407109e-003, -8.75577087e+001, 3.62951758e+001, -8.50963506e+002, 5.00308280e-005, 1.17300462e-003
4.84862344e+004, 9.02459473e+002, 1.10808300e-003, -8.72067337e+001, 4.39790020e+001, -9.01387235e+002, 5.39995268e-005, 1.10676646e-003
4.73788984e+004, 9.08278625e+002, 1.10098374e-003, -8.70754471e+001, 4.63412073e+001, -9.07095670e+002, 5.61731989e-005, 1.09954980e-003
4.62968359e+004, 9.31932617e+002, 1.07303895e-003, -8.73836212e+001, 4.25413780e+001, -9.30961135e+002, 4.89826784e-005, 1.07192038e-003
4.52395078e+004, 9.68573425e+002, 1.03244625e-003, -8.76917801e+001, 3.90094313e+001, -9.67787551e+002, 4.15819183e-005, 1.03160855e-003
4.42063203e+004, 9.71691101e+002, 1.02913364e-003, -8.51874237e+001, 8.15215497e+001, -9.68265373e+002, 8.63407817e-005, 1.02550540e-003
4.31967383e+004, 9.90609009e+002, 1.00948002e-003, -8.76928177e+001, 3.98789927e+001, -9.89805978e+002, 4.06386837e-005, 1.00866169e-003
4.22102227e+004, 9.93797607e+002, 1.00624110e-003, -8.72538681e+001, 4.76135341e+001, -9.92656353e+002, 4.82097106e-005, 1.00508556e-003
4.12462344e+004, 1.04623401e+003, 9.55809113e-004, -8.69906921e+001, 5.49253873e+001, -1.04479127e+003, 5.01782444e-005, 9.54491071e-004
4.03042422e+004, 1.03287097e+003, 9.68175142e-004, -8.69472275e+001, 5.50062934e+001, -1.03140523e+003, 5.15608700e-005, 9.66801212e-004
3.93837695e+004, 1.06660303e+003, 9.37555936e-004, -8.69916382e+001, 5.59771368e+001, -1.06513313e+003, 4.92045265e-005, 9.36263878e-004
3.84843359e+004, 1.09086902e+003, 9.16700340e-004, -8.80467834e+001, 3.71805877e+001, -1.09023521e+003, 3.12443170e-005, 9.16167728e-004
3.76054063e+004, 1.11210706e+003, 8.99194007e-004, -8.69925537e+001, 5.83475196e+001, -1.11057538e+003, 4.71768790e-005, 8.97955570e-004
3.67465625e+004, 1.14474194e+003, 8.73559326e-004, -8.78279419e+001, 4.33862759e+001, -1.14391947e+003, 3.31083229e-005, 8.72931689e-004
3.59073867e+004, 1.17455396e+003, 8.51387027e-004, -8.77844162e+001, 4.54077812e+001, -1.17367590e+003, 3.29142784e-005, 8.50750563e-004
3.50872891e+004, 1.19742102e+003, 8.35128149e-004, -8.76969528e+001, 4.81182834e+001, -1.19645381e+003, 3.35595687e-005, 8.34453582e-004
3.42859609e+004, 1.20514197e+003, 8.29777758e-004, -8.65987320e+001, 7.14992236e+001, -1.20301913e+003, 4.92294411e-005, 8.28316117e-004
3.35029375e+004, 1.23652698e+003, 8.08716686e-004, -8.79614334e+001, 4.39859759e+001, -1.23574439e+003, 2.87678258e-005, 8.08204857e-004
3.27377910e+004, 1.25655701e+003, 7.95825414e-004, -8.51932678e+001, 1.05293106e+002, -1.25213772e+003, 6.66861343e-005, 7.93026512e-004
3.19901699e+004, 1.28928101e+003, 7.75626101e-004, -8.79182587e+001, 4.68334510e+001, -1.28843011e+003, 2.81748097e-005, 7.75114204e-004
3.12595371e+004, 1.33138696e+003, 7.51096434e-004, -8.78307419e+001, 5.03951960e+001, -1.33043285e+003, 2.84302408e-005, 7.50558175e-004
3.05456523e+004, 1.33997205e+003, 7.46284225e-004, -8.83584518e+001, 3.83855102e+001, -1.33942213e+003, 2.13784316e-005, 7.45977954e-004
2.98480391e+004, 1.38818701e+003, 7.20364037e-004, -8.80511932e+001, 4.72074325e+001, -1.38738410e+003, 2.44970860e-005, 7.19947386e-004
2.91664004e+004, 1.43813696e+003, 6.95344064e-004, -8.75681381e+001, 6.10219549e+001, -1.43684176e+003, 2.95043207e-005, 6.94717829e-004
2.85002598e+004, 1.42892395e+003, 6.99827307e-004, -8.53712082e+001, 1.15313888e+002, -1.42426345e+003, 5.64759289e-005, 6.97544786e-004
2.78493770e+004, 1.46143201e+003, 6.84260366e-004, -8.61625595e+001, 9.78076661e+001, -1.45815540e+003, 4.57947473e-005, 6.82726219e-004
2.72133359e+004, 1.48988501e+003, 6.71192739e-004, -8.82722473e+001, 4.49206337e+001, -1.48920767e+003, 2.02367317e-005, 6.70887596e-004
2.65918379e+004, 1.54349500e+003, 6.47880300e-004, -8.86241379e+001, 3.70608835e+001, -1.54305000e+003, 1.55562644e-005, 6.47693512e-004
2.59845254e+004, 1.56346399e+003, 6.39605393e-004, -8.75697632e+001, 6.62954337e+001, -1.56205780e+003, 2.71211344e-005, 6.39030127e-004
2.53911016e+004, 1.61452405e+003, 6.19377581e-004, -8.78776779e+001, 5.97907306e+001, -1.61341655e+003, 2.29374336e-005, 6.18952714e-004
2.48112090e+004, 1.63016504e+003, 6.13434822e-004, -8.86250534e+001, 3.91158785e+001, -1.62969568e+003, 1.47193943e-005, 6.13258200e-004
2.42446055e+004, 1.68340405e+003, 5.94034450e-004, -8.86253433e+001, 4.03848353e+001, -1.68291957e+003, 1.42508766e-005, 5.93863486e-004
2.36908789e+004, 1.69971204e+003, 5.88334952e-004, -8.78785477e+001, 6.29197166e+001, -1.69854706e+003, 2.17789059e-005, 5.87931710e-004
2.31498477e+004, 1.76654004e+003, 5.66078310e-004, -8.78348770e+001, 6.67390559e+001, -1.76527890e+003, 2.13861736e-005, 5.65674186e-004
2.26211543e+004, 1.79515503e+003, 5.57054953e-004, -8.72638474e+001, 8.56948194e+001, -1.79310847e+003, 2.65919783e-005, 5.56419884e-004
2.21045020e+004, 1.81838000e+003, 5.49940055e-004, -8.81869736e+001, 5.75299069e+001, -1.81746971e+003, 1.73990035e-005, 5.49664751e-004
2.15997090e+004, 1.88380896e+003, 5.30839390e-004, -8.79675064e+001, 6.68116692e+001, -1.88262381e+003, 1.88268909e-005, 5.30505426e-004
2.11064219e+004, 1.95787500e+003, 5.10757837e-004, -8.78359070e+001, 7.39324308e+001, -1.95647860e+003, 1.92870170e-005, 5.10393553e-004
2.06243398e+004, 1.95159399e+003, 5.12401659e-004, -8.51994476e+001, 1.63323925e+002, -1.94474790e+003, 4.28815883e-005, 5.10604181e-004
2.01533438e+004, 1.95787500e+003, 5.10757837e-004, -8.83198013e+001, 5.74064535e+001, -1.95703322e+003, 1.49758264e-005, 5.10538238e-004
