Exported from: CypherGraph V1.28.0
Acquired by  : CypherGraph V1.28.0 | C60-0504-0552 V1.23.10 : 5/14/2021
Graph title  : Title
Points       : 300
Pen legend   : 3:21:11 PM
Resonance    : F1:2.87206281e+005 F2:2.50030578e+005 Fr:2.61854469e+005 Zr:1.10625801e+002 Q:7.04369916e+000
Capacitance  : 4.02726485e-009 F at 2.48112090e+004 Hz
Frequency (Hz), Impedance (Ohms), Admittance (S), Phase angle (Degrees), Resistance (Ohms), Reactance (S), Conductance (S), Susceptance (S)
2.87206281e+005, 2.82374298e+002, 3.54139880e-003, -5.05225296e+001, 1.79526451e+002, -2.17957560e+002, 2.25153196e-003, 2.73351592e-003
2.80646969e+005, 1.76742401e+002, 5.65795188e-003, -2.52573204e+001, 1.59845940e+002, -7.54132067e+001, 5.11705528e-003, 2.41415920e-003
2.74237563e+005, 1.30716507e+002, 7.65014322e-003, -4.35418282e+001, 9.47526903e+001, -9.00485028e+001, 5.54537196e-003, 5.27006084e-003
2.67974563e+005, 1.66822205e+002, 5.99440586e-003, -4.96973686e+001, 1.07904740e+002, -1.27225057e+002, 3.87733040e-003, 4.57156543e-003
2.61854469e+005, 1.10625801e+002, 9.03948256e-003, -4.50862312e+001, 7.81064366e+001, -7.83418945e+001, 6.38225228e-003, 6.40149208e-003
2.55874281e+005, 1.07132004e+002, 9.33427888e-003, -5.77455292e+001, 5.71742621e+001, -9.06000551e+001, 4.98152268e-003, 7.89387065e-003
2.50030578e+005, 1.15709396e+002, 8.64234048e-003, -7.07123718e+001, 3.82200391e+001, -1.09214894e+002, 2.85465659e-003, 8.15726576e-003
2.44320391e+005, 1.24573196e+002, 8.02740902e-003, -7.26488800e+001, 3.71510414e+001, -1.18904505e+002, 2.39398694e-003, 7.66212256e-003
2.38740563e+005, 1.26588203e+002, 7.89963024e-003, -7.35745773e+001, 3.57949773e+001, -1.21421962e+002, 2.23375542e-003, 7.57723529e-003
2.33288281e+005, 1.36285202e+002, 7.33755379e-003, -8.05646591e+001, 2.23418415e+001, -1.34441431e+002, 1.20287794e-003, 7.23828572e-003
2.27960344e+005, 1.44389603e+002, 6.92570643e-003, -8.21933517e+001, 1.96125165e+001, -1.43051412e+002, 9.40722388e-004, 6.86151958e-003
2.22754188e+005, 1.50540894e+002, 6.64271333e-003, -8.25475693e+001, 1.95256070e+001, -1.49269258e+002, 8.61579911e-004, 6.58660158e-003
2.17666984e+005, 1.62072800e+002, 6.17006680e-003, -8.40003586e+001, 1.69402119e+001, -1.61185054e+002, 6.44909197e-004, 6.13627056e-003
2.12695891e+005, 1.72262604e+002, 5.80509047e-003, -8.53651962e+001, 1.39195752e+001, -1.71699301e+002, 4.69076814e-004, 5.78610770e-003
2.07838297e+005, 1.76176193e+002, 5.67613581e-003, -8.25112228e+001, 2.29613938e+001, -1.74673482e+002, 7.39782076e-004, 5.62772070e-003
2.03091688e+005, 1.81921707e+002, 5.49687014e-003, -8.54140396e+001, 1.45454907e+001, -1.81339285e+002, 4.39500459e-004, 5.47927191e-003
1.98453484e+005, 1.94604401e+002, 5.13862994e-003, -8.33949127e+001, 2.23844396e+001, -1.93312725e+002, 5.91072715e-004, 5.10452258e-003
1.93921156e+005, 1.84272003e+002, 5.42676035e-003, -8.60339432e+001, 1.27452624e+001, -1.83830709e+002, 3.75344508e-004, 5.41376434e-003
1.89492344e+005, 1.96487000e+002, 5.08939524e-003, -8.64317093e+001, 1.22289914e+001, -1.96106075e+002, 3.16754649e-004, 5.07952856e-003
1.85164750e+005, 2.01596802e+002, 4.96039615e-003, -8.64778595e+001, 1.23849461e+001, -2.01216012e+002, 3.04738162e-004, 4.95102663e-003
1.80935984e+005, 2.09511795e+002, 4.77300097e-003, -8.70073624e+001, 1.09381152e+001, -2.09226074e+002, 2.49187089e-004, 4.76649179e-003
1.76803766e+005, 2.18437393e+002, 4.57797077e-003, -8.69215775e+001, 1.17306915e+001, -2.18122180e+002, 2.45849677e-004, 4.57136460e-003
1.72765844e+005, 2.19843903e+002, 4.54868199e-003, -8.63523483e+001, 1.39865867e+001, -2.19398534e+002, 2.89389582e-004, 4.53946709e-003
1.68820266e+005, 2.27743195e+002, 4.39091057e-003, -8.75848236e+001, 9.59716607e+000, -2.27540891e+002, 1.85034279e-004, 4.38701014e-003
1.64964797e+005, 2.35926300e+002, 4.23861180e-003, -8.74989014e+001, 1.02954802e+001, -2.35701553e+002, 1.84966847e-004, 4.23457404e-003
1.61197250e+005, 2.40513107e+002, 4.15777756e-003, -8.75008163e+001, 1.04876108e+001, -2.40284342e+002, 1.81300527e-004, 4.15382286e-003
1.57515891e+005, 2.47561096e+002, 4.03940690e-003, -8.78542633e+001, 9.26903817e+000, -2.47387512e+002, 1.51241117e-004, 4.03657457e-003
1.53918438e+005, 2.57280609e+002, 3.88680672e-003, -8.79879303e+001, 9.03312827e+000, -2.57121984e+002, 1.36465876e-004, 3.88441032e-003
1.50403266e+005, 2.64819885e+002, 3.77615147e-003, -8.77260513e+001, 1.05073839e+001, -2.64611350e+002, 1.49828149e-004, 3.77317790e-003
1.46968359e+005, 2.70836212e+002, 3.69226845e-003, -8.76838608e+001, 1.09453706e+001, -2.70614953e+002, 1.49216555e-004, 3.68925205e-003
1.43611844e+005, 2.76989197e+002, 3.61024911e-003, -8.78613510e+001, 1.03366273e+001, -2.76796259e+002, 1.34726552e-004, 3.60773438e-003
1.40332047e+005, 2.86022400e+002, 3.49622967e-003, -8.79509125e+001, 1.02269314e+001, -2.85839506e+002, 1.25010142e-004, 3.49399404e-003
1.37127156e+005, 2.94403992e+002, 3.39669308e-003, -8.79085999e+001, 1.07438949e+001, -2.94207884e+002, 1.23957943e-004, 3.39443048e-003
1.33995469e+005, 3.01092407e+002, 3.32123951e-003, -8.77344208e+001, 1.19026385e+001, -3.00857051e+002, 1.31293624e-004, 3.31864338e-003
1.30935250e+005, 3.07932709e+002, 3.24746275e-003, -8.61539536e+001, 2.06548248e+001, -3.07239209e+002, 2.17826078e-004, 3.24014908e-003
1.27944945e+005, 3.21051208e+002, 3.11476790e-003, -8.68146515e+001, 1.78395909e+001, -3.20555186e+002, 1.73075770e-004, 3.10995561e-003
1.25022945e+005, 3.16956299e+002, 3.15500908e-003, -8.64645767e+001, 1.95453091e+001, -3.16353088e+002, 1.94555615e-004, 3.14900467e-003
1.22167648e+005, 3.32587006e+002, 3.00673202e-003, -8.76965027e+001, 1.33675973e+001, -3.32318257e+002, 1.20848928e-004, 3.00430241e-003
1.19377555e+005, 3.43433411e+002, 2.91177261e-003, -8.75221405e+001, 1.48477690e+001, -3.43112301e+002, 1.25885618e-004, 2.90905011e-003
1.16651297e+005, 3.53497314e+002, 2.82887581e-003, -8.72159195e+001, 1.71701606e+001, -3.53080072e+002, 1.37404869e-004, 2.82553680e-003
1.13987148e+005, 3.60369904e+002, 2.77492651e-003, -8.70414963e+001, 1.85996596e+001, -3.59889594e+002, 1.43221418e-004, 2.77122803e-003
1.11383852e+005, 3.69741608e+002, 2.70459147e-003, -8.66912613e+001, 2.13401148e+001, -3.69125258e+002, 1.56098993e-004, 2.70008299e-003
1.08840047e+005, 3.76929993e+002, 2.65301255e-003, -8.67804489e+001, 2.11692178e+001, -3.76335068e+002, 1.48999023e-004, 2.64882519e-003
1.06354359e+005, 3.86732391e+002, 2.58576737e-003, -8.74848404e+001, 1.69712556e+001, -3.86359831e+002, 1.13473089e-004, 2.58327636e-003
1.03925469e+005, 4.01915985e+002, 2.48808218e-003, -8.70466232e+001, 2.07080481e+001, -4.01382157e+002, 1.28194268e-004, 2.48477749e-003
1.01552070e+005, 4.07108490e+002, 2.45634769e-003, -8.62568207e+001, 2.65778092e+001, -4.06240006e+002, 1.60361039e-004, 2.45110757e-003
9.92328516e+004, 4.17695709e+002, 2.39408732e-003, -8.71808472e+001, 2.05437987e+001, -4.17190194e+002, 1.17749948e-004, 2.39118988e-003
9.69665625e+004, 4.24452087e+002, 2.35597852e-003, -8.76214600e+001, 1.76153696e+001, -4.24086398e+002, 9.77764831e-005, 2.35394871e-003
9.47520156e+004, 4.36890106e+002, 2.28890512e-003, -8.74907532e+001, 1.91273201e+001, -4.36471202e+002, 1.00209687e-004, 2.28671044e-003
9.25880703e+004, 4.52588196e+002, 2.20951410e-003, -8.70963516e+001, 2.29265496e+001, -4.52007133e+002, 1.11926327e-004, 2.20667738e-003
9.04735313e+004, 4.58435394e+002, 2.18133245e-003, -8.72732086e+001, 2.18093874e+001, -4.57916326e+002, 1.03773672e-004, 2.17886261e-003
8.84072813e+004, 4.77965607e+002, 2.09220075e-003, -8.72742615e+001, 2.27297353e+001, -4.77424843e+002, 9.94949607e-005, 2.08983366e-003
8.63882266e+004, 4.85696808e+002, 2.05889762e-003, -8.68358383e+001, 2.68089935e+001, -4.84956356e+002, 1.13644916e-004, 2.05575880e-003
8.44153203e+004, 4.95139587e+002, 2.01963249e-003, -8.71005173e+001, 2.50461030e+001, -4.94505717e+002, 1.02160936e-004, 2.01704699e-003
8.24874609e+004, 5.09648987e+002, 1.96213477e-003, -8.73212280e+001, 2.38191384e+001, -5.09092073e+002, 9.17030368e-005, 1.95999067e-003
8.06036016e+004, 5.21227417e+002, 1.91854835e-003, -8.72782364e+001, 2.47509386e+001, -5.20639425e+002, 9.11039419e-005, 1.91638405e-003
7.87627734e+004, 5.43432678e+002, 1.84015434e-003, -8.73670731e+001, 2.49637064e+001, -5.42858996e+002, 8.45313033e-005, 1.83821175e-003
7.69639609e+004, 5.46931824e+002, 1.82838145e-003, -8.67966995e+001, 3.05620139e+001, -5.46077268e+002, 1.02168162e-004, 1.82552469e-003
7.52062813e+004, 5.62958984e+002, 1.77632834e-003, -8.70173187e+001, 2.92930637e+001, -5.62196349e+002, 9.24296454e-005, 1.77392197e-003
7.34887109e+004, 5.83186890e+002, 1.71471619e-003, -8.73258133e+001, 2.72094120e+001, -5.82551797e+002, 8.00025171e-005, 1.71284886e-003
7.18103672e+004, 5.90721375e+002, 1.69284547e-003, -8.69311600e+001, 3.16247158e+001, -5.89874241e+002, 9.06277630e-005, 1.69041781e-003
7.01703438e+004, 6.11946777e+002, 1.63412904e-003, -8.64925537e+001, 3.74378384e+001, -6.10800513e+002, 9.99731695e-005, 1.63106808e-003
6.85678125e+004, 6.17866821e+002, 1.61847176e-003, -8.70207138e+001, 3.21135812e+001, -6.17031706e+002, 8.41199469e-005, 1.61628421e-003
6.70018203e+004, 6.35972595e+002, 1.57239480e-003, -8.71533432e+001, 3.15843681e+001, -6.35187822e+002, 7.80899939e-005, 1.57045450e-003
6.54716484e+004, 6.60941711e+002, 1.51299272e-003, -8.73299026e+001, 3.07900516e+001, -6.60224143e+002, 7.04829537e-005, 1.51135010e-003
6.39764063e+004, 6.65197510e+002, 1.50331290e-003, -8.63199234e+001, 4.26959019e+001, -6.63825871e+002, 9.64905900e-005, 1.50021307e-003
6.25153164e+004, 6.80309814e+002, 1.46991853e-003, -8.70677338e+001, 3.48014954e+001, -6.79419090e+002, 7.51942156e-005, 1.46799397e-003
6.10876094e+004, 7.00245422e+002, 1.42807074e-003, -8.77276535e+001, 2.77644033e+001, -6.99694783e+002, 5.66223366e-005, 1.42694778e-003
5.96924414e+004, 7.23081970e+002, 1.38296907e-003, -8.74646835e+001, 3.19856618e+001, -7.22374178e+002, 6.11758871e-005, 1.38161534e-003
5.83292227e+004, 7.32423828e+002, 1.36532969e-003, -8.69819794e+001, 3.85621453e+001, -7.31407974e+002, 7.18846656e-005, 1.36343601e-003
5.69970625e+004, 7.61179688e+002, 1.31375024e-003, -8.70266037e+001, 3.94841143e+001, -7.60154932e+002, 6.81472006e-005, 1.31198158e-003
5.56953555e+004, 7.73492004e+002, 1.29283819e-003, -8.64120331e+001, 4.84058379e+001, -7.71975878e+002, 8.09069975e-005, 1.29030409e-003
5.44233906e+004, 7.80974792e+002, 1.28045106e-003, -8.69839706e+001, 4.10912510e+001, -7.79893028e+002, 6.73713625e-005, 1.27867745e-003
5.31804570e+004, 8.01284729e+002, 1.24799583e-003, -8.75558929e+001, 3.41706105e+001, -8.00555798e+002, 5.32205068e-005, 1.24686052e-003
5.19659531e+004, 8.35420776e+002, 1.19700159e-003, -8.73367767e+001, 3.88180591e+001, -8.34518443e+002, 5.56190124e-005, 1.19570872e-003
5.07791641e+004, 8.22122681e+002, 1.21636347e-003, -8.70737228e+001, 4.19701606e+001, -8.21050673e+002, 6.20965357e-005, 1.21477740e-003
4.96194375e+004, 8.48934082e+002, 1.17794776e-003, -8.69864197e+001, 4.46307155e+001, -8.47760093e+002, 6.19278368e-005, 1.17631878e-003
4.84862344e+004, 8.62665771e+002, 1.15919749e-003, -8.75582886e+001, 3.67521548e+001, -8.61882540e+002, 4.93852974e-005, 1.15814503e-003
4.73788984e+004, 8.90799316e+002, 1.12258730e-003, -8.76467438e+001, 3.65766856e+001, -8.90048071e+002, 4.60940214e-005, 1.12164058e-003
4.62968359e+004, 9.16903076e+002, 1.09062782e-003, -8.76472931e+001, 3.76397363e+001, -9.16130177e+002, 4.47713008e-005, 1.08970848e-003
4.52395078e+004, 9.37733704e+002, 1.06640083e-003, -8.72962723e+001, 4.42342486e+001, -9.36689826e+002, 5.03036621e-005, 1.06521372e-003
4.42063203e+004, 9.52901917e+002, 1.04942595e-003, -8.55829315e+001, 7.33887397e+001, -9.50071658e+002, 8.08226393e-005, 1.04630900e-003
4.31967383e+004, 9.74550415e+002, 1.02611418e-003, -8.77807083e+001, 3.77387458e+001, -9.73819438e+002, 3.97355145e-005, 1.02534453e-003
4.22102227e+004, 9.77682922e+002, 1.02282650e-003, -8.75614929e+001, 4.15976024e+001, -9.76797592e+002, 4.35183320e-005, 1.02190029e-003
4.12462344e+004, 1.02260999e+003, 9.77889923e-004, -8.75180435e+001, 4.42838863e+001, -1.02165068e+003, 4.23472944e-005, 9.76972573e-004
4.03042422e+004, 1.02260999e+003, 9.77889923e-004, -8.61562119e+001, 6.85521412e+001, -1.02030965e+003, 6.55542671e-005, 9.75690186e-004
3.93837695e+004, 1.04920398e+003, 9.53103514e-004, -8.58051071e+001, 7.67485369e+001, -1.04639316e+003, 6.97188551e-005, 9.50550151e-004
3.84843359e+004, 1.07304102e+003, 9.31930826e-004, -8.76952209e+001, 4.31524897e+001, -1.07217297e+003, 3.74777244e-005, 9.31176935e-004
3.76054063e+004, 1.10094604e+003, 9.08309726e-004, -8.76956711e+001, 4.42660519e+001, -1.10005578e+003, 3.65206684e-005, 9.07575230e-004
3.67465625e+004, 1.12234998e+003, 8.90987679e-004, -8.79158325e+001, 4.08171338e+001, -1.12160752e+003, 3.24030508e-005, 8.90398274e-004
3.59073867e+004, 1.14784802e+003, 8.71195472e-004, -8.73010330e+001, 5.40503740e+001, -1.14657474e+003, 4.10232367e-005, 8.70229076e-004
3.50872891e+004, 1.17392505e+003, 8.51843140e-004, -8.69938278e+001, 6.15647772e+001, -1.17230960e+003, 4.46736640e-005, 8.50670911e-004
3.42859609e+004, 1.18909204e+003, 8.40977793e-004, -8.65108414e+001, 7.23677537e+001, -1.18688786e+003, 5.11816341e-005, 8.39418899e-004
3.35029375e+004, 1.21220996e+003, 8.24939600e-004, -8.75659332e+001, 5.14821959e+001, -1.21111625e+003, 3.50349390e-005, 8.24195302e-004
3.27377910e+004, 1.25576599e+003, 7.96326710e-004, -8.66874084e+001, 7.25624602e+001, -1.25366778e+003, 4.60144849e-005, 7.94996161e-004
3.19901699e+004, 1.25980298e+003, 7.93774913e-004, -8.78743134e+001, 4.67282599e+001, -1.25893606e+003, 2.94424772e-005, 7.93228689e-004
3.12595371e+004, 1.30926404e+003, 7.63787877e-004, -8.76549606e+001, 5.35714604e+001, -1.30816758e+003, 3.12520858e-005, 7.63148235e-004
3.05456523e+004, 1.31347302e+003, 7.61340342e-004, -8.77871628e+001, 5.07154194e+001, -1.31249355e+003, 2.93966409e-005, 7.60772603e-004
2.98480391e+004, 1.36066699e+003, 7.34933680e-004, -8.80951309e+001, 4.52287246e+001, -1.35991508e+003, 2.44292786e-005, 7.34527552e-004
2.91664004e+004, 1.40054004e+003, 7.14010290e-004, -8.79197006e+001, 5.08397389e+001, -1.39961699e+003, 2.59186426e-005, 7.13539711e-004
2.85002598e+004, 1.43235803e+003, 6.98149469e-004, -8.58106613e+001, 1.04637508e+002, -1.42853090e+003, 5.10016482e-005, 6.96284075e-004
2.78493770e+004, 1.45552698e+003, 6.87036390e-004, -8.74809189e+001, 6.39734618e+001, -1.45412041e+003, 3.01966895e-005, 6.86372465e-004
2.72133359e+004, 1.45086401e+003, 6.89244471e-004, -8.84040909e+001, 4.04069504e+001, -1.45030123e+003, 1.91956427e-005, 6.88977118e-004
2.65918379e+004, 1.51267297e+003, 6.61081422e-004, -8.84044113e+001, 4.21198899e+001, -1.51208645e+003, 1.84075984e-005, 6.60825095e-004
2.59845254e+004, 1.52241296e+003, 6.56852000e-004, -8.73500366e+001, 7.03873910e+001, -1.52078494e+003, 3.03689601e-005, 6.56149584e-004
2.53911016e+004, 1.57206201e+003, 6.36107223e-004, -8.77897873e+001, 6.06280217e+001, -1.57089249e+003, 2.45320618e-005, 6.35633996e-004
2.48112090e+004, 1.59237305e+003, 6.27993548e-004, -8.86689911e+001, 3.69882757e+001, -1.59194340e+003, 1.45872844e-005, 6.27824106e-004
2.42446055e+004, 1.64430298e+003, 6.08160426e-004, -8.84934998e+001, 4.32293171e+001, -1.64373462e+003, 1.59887565e-005, 6.07950215e-004
2.36908789e+004, 1.67627100e+003, 5.96562252e-004, -8.74830399e+001, 7.36136320e+001, -1.67465384e+003, 2.61980993e-005, 5.95986728e-004
2.31498477e+004, 1.71986401e+003, 5.81441319e-004, -8.85819473e+001, 4.25617525e+001, -1.71933729e+003, 1.43890222e-005, 5.81263248e-004
2.26211543e+004, 1.74208398e+003, 5.74025138e-004, -8.73517532e+001, 8.04915446e+001, -1.74022347e+003, 2.65223551e-005, 5.73412089e-004
2.21045020e+004, 1.80468005e+003, 5.54114840e-004, -8.85385437e+001, 4.60273875e+001, -1.80409301e+003, 1.41323989e-005, 5.53934592e-004
2.15997090e+004, 1.83387097e+003, 5.45294634e-004, -8.83190689e+001, 5.37939893e+001, -1.83308182e+003, 1.59954403e-005, 5.45059982e-004
2.11064219e+004, 1.91814294e+003, 5.21337580e-004, -8.83632584e+001, 5.47872369e+001, -1.91736035e+003, 1.48907805e-005, 5.21124876e-004
2.06243398e+004, 1.93669897e+003, 5.16342505e-004, -8.22990570e+001, 2.59522495e+002, -1.91923188e+003, 6.91911841e-005, 5.11685609e-004
2.01533438e+004, 1.91199695e+003, 5.23013387e-004, -8.83637466e+001, 5.45954034e+001, -1.91121733e+003, 1.49341906e-005, 5.22800127e-004
