Exported from: CypherGraph V1.28.0
Acquired by  : CypherGraph V1.28.0 | C60-0504-0552 V1.23.10 : 5/14/2021
Graph title  : Title
Points       : 300
Pen legend   : 3:14:18 PM
Resonance    : F1:2.87206281e+005 F2:2.50030578e+005 Fr:2.61854469e+005 Zr:1.10296097e+002 Q:7.04369916e+000
Capacitance  : 4.10945074e-009 F at 1.96930762e+004 Hz
Frequency (Hz), Impedance (Ohms), Admittance (S), Phase angle (Degrees), Resistance (Ohms), Reactance (S), Conductance (S), Susceptance (S)
6.75198375e+005, 8.00000000e+001, 1.25000000e-002, -8.75026398e+001, 3.48586868e+000, -7.99240184e+001, 5.44666981e-004, 1.24881279e-002
6.59778188e+005, 8.34105682e+001, 1.19888885e-002, -8.72907562e+001, 3.94261782e+000, -8.33173371e+001, 5.66686048e-004, 1.19754880e-002
6.44710188e+005, 8.80908890e+001, 1.13519118e-002, -8.68150330e+001, 4.89428905e+000, -8.79548217e+001, 6.30706969e-004, 1.13343773e-002
6.29986188e+005, 9.24382019e+001, 1.08180382e-002, -8.58996735e+001, 6.60962067e+000, -9.22015948e+001, 7.73523580e-004, 1.07903481e-002
6.15598563e+005, 9.82541275e+001, 1.01776895e-002, -8.43249664e+001, 9.71597224e+000, -9.77725598e+001, 1.00643251e-003, 1.01278061e-002
6.01539500e+005, 1.04435997e+002, 9.57524253e-003, -8.15196228e+001, 1.54012477e+001, -1.03294138e+002, 1.41206754e-003, 9.47055092e-003
5.87801563e+005, 1.11363800e+002, 8.97957864e-003, -7.67365799e+001, 2.55500156e+001, -1.08393232e+002, 2.06017013e-003, 8.74005329e-003
5.74377313e+005, 1.06467796e+002, 9.39251149e-003, -6.74709473e+001, 4.07933332e+001, -9.83427456e+001, 3.59875816e-003, 8.67572543e-003
5.61259688e+005, 9.42366180e+001, 1.06115862e-002, -6.66426697e+001, 3.73614552e+001, -8.65139402e+001, 4.20711516e-003, 9.74196822e-003
5.48441563e+005, 8.53068695e+001, 1.17223854e-002, -6.57263489e+001, 3.50692432e+001, -7.77650961e+001, 4.81901617e-003, 1.06860377e-002
5.35916250e+005, 7.57495575e+001, 1.32013972e-002, -7.08743286e+001, 2.48186798e+001, -7.15683491e+001, 4.32532231e-003, 1.24727093e-002
5.23677000e+005, 7.79708710e+001, 1.28253024e-002, -7.86149368e+001, 1.53915887e+001, -7.64366124e+001, 2.53173753e-003, 1.25729347e-002
5.11717250e+005, 8.20819321e+001, 1.21829491e-002, -8.05985565e+001, 1.34081507e+001, -8.09794114e+001, 1.99009469e-003, 1.20193083e-002
5.00030563e+005, 8.50333481e+001, 1.17600920e-002, -8.36367416e+001, 9.42438569e+000, -8.45094743e+001, 1.30339032e-003, 1.16876404e-002
4.88610875e+005, 9.00935898e+001, 1.10995688e-002, -8.57958832e+001, 6.60474810e+000, -8.98511671e+001, 8.13707793e-004, 1.10697022e-002
4.77451969e+005, 9.51489029e+001, 1.05098427e-002, -8.68562469e+001, 5.21809091e+000, -9.50057117e+001, 5.76373587e-004, 1.04940262e-002
4.66547844e+005, 1.00487900e+002, 9.95144691e-003, -8.73891525e+001, 4.57743652e+000, -1.00383590e+002, 4.53309470e-004, 9.94111695e-003
4.55892875e+005, 1.05786201e+002, 9.45302871e-003, -8.77021866e+001, 4.24135601e+000, -1.05701142e+002, 3.79006521e-004, 9.44542778e-003
4.45481188e+005, 1.10650803e+002, 9.03744009e-003, -8.76196136e+001, 4.59572937e+000, -1.10555323e+002, 3.75357682e-004, 9.02964175e-003
4.35307250e+005, 1.16111504e+002, 8.61241108e-003, -8.72292862e+001, 5.61274105e+000, -1.15975766e+002, 4.16317347e-004, 8.60234296e-003
4.25365688e+005, 1.20286499e+002, 8.31348496e-003, -8.69706802e+001, 6.35677754e+000, -1.20118413e+002, 4.39342527e-004, 8.30186788e-003
4.15651156e+005, 1.25818001e+002, 7.94798831e-003, -8.65361710e+001, 7.60172262e+000, -1.25588149e+002, 4.80204758e-004, 7.93346845e-003
4.06158438e+005, 1.30341995e+002, 7.67212438e-003, -8.56181564e+001, 9.95852842e+000, -1.29961007e+002, 5.86173846e-004, 7.64969887e-003
3.96882656e+005, 1.31603806e+002, 7.59856446e-003, -8.49197617e+001, 1.16536158e+001, -1.31086822e+002, 6.72858590e-004, 7.56871477e-003
3.87818688e+005, 1.33305298e+002, 7.50157733e-003, -8.57153931e+001, 9.95934820e+000, -1.32932742e+002, 5.60448998e-004, 7.48061223e-003
3.78961563e+005, 1.40333893e+002, 7.12586233e-003, -8.68185425e+001, 7.78830362e+000, -1.40117607e+002, 3.95473811e-004, 7.11487979e-003
3.70306844e+005, 1.46787201e+002, 6.81258307e-003, -8.59879913e+001, 1.02700476e+001, -1.46427485e+002, 4.76646138e-004, 6.79588821e-003
3.61849781e+005, 1.54031204e+002, 6.49219101e-003, -8.57286301e+001, 1.14723111e+001, -1.53603379e+002, 4.83541212e-004, 6.47415879e-003
3.53585906e+005, 1.58039795e+002, 6.32752023e-003, -8.57328415e+001, 1.17592885e+001, -1.57601700e+002, 4.70812658e-004, 6.30998001e-003
3.45510656e+005, 1.67444504e+002, 5.97212794e-003, -8.50777664e+001, 1.43673325e+001, -1.66826981e+002, 5.12429765e-004, 5.95010318e-003
3.37619844e+005, 1.77408997e+002, 5.63669272e-003, -8.46862869e+001, 1.64296520e+001, -1.76646592e+002, 5.22007912e-004, 5.61246938e-003
3.29909250e+005, 1.91623398e+002, 5.21856940e-003, -8.42507629e+001, 1.91958380e+001, -1.90659504e+002, 5.22769213e-004, 5.19231922e-003
3.22374750e+005, 2.06976593e+002, 4.83146420e-003, -8.10905380e+001, 3.20551973e+001, -2.04479276e+002, 7.48265957e-004, 4.77316922e-003
3.15012406e+005, 2.17889603e+002, 4.58948012e-003, -7.72710495e+001, 4.80095981e+001, -2.12534603e+002, 1.01124190e-003, 4.47668601e-003
3.07818188e+005, 2.36104294e+002, 4.23541641e-003, -7.37151489e+001, 6.62066963e+001, -2.26631664e+002, 1.18766552e-003, 4.06548924e-003
3.00788156e+005, 2.46961807e+002, 4.04920911e-003, -6.15898209e+001, 1.17499607e+002, -2.17218730e+002, 1.92653465e-003, 3.56153880e-003
2.93918781e+005, 2.36863800e+002, 4.22183550e-003, -6.32192993e+001, 1.06725347e+002, -2.11457230e+002, 1.90226138e-003, 3.76899146e-003
2.87206281e+005, 2.81716614e+002, 3.54966641e-003, -4.93359985e+001, 1.83572728e+002, -2.13694418e+002, 2.31304053e-003, 2.69257778e-003
2.80646969e+005, 1.74583099e+002, 5.72793130e-003, -2.50375900e+001, 1.58177582e+002, -7.38857974e+001, 5.18967946e-003, 2.42413368e-003
2.74237563e+005, 1.27444603e+002, 7.84654647e-003, -4.23113594e+001, 9.42449844e+001, -8.57904992e+001, 5.80250268e-003, 5.28197447e-003
2.67974563e+005, 1.65839096e+002, 6.02994121e-003, -4.92579193e+001, 1.08235721e+002, -1.25648854e+002, 3.93547151e-003, 4.56861632e-003
2.61854469e+005, 1.10296097e+002, 9.06650397e-003, -4.52180710e+001, 7.76937152e+001, -7.82873910e+001, 6.38653949e-003, 6.43534053e-003
2.55874281e+005, 1.05786201e+002, 9.45302871e-003, -5.72621307e+001, 5.72087962e+001, -8.89824368e+001, 5.11216383e-003, 7.95144847e-003
2.50030578e+005, 1.13530403e+002, 8.80821324e-003, -7.05805435e+001, 3.77467487e+001, -1.07071637e+002, 2.92856717e-003, 8.30711230e-003
2.44320391e+005, 1.23021202e+002, 8.12868012e-003, -7.24730988e+001, 3.70482719e+001, -1.17310024e+002, 2.44798088e-003, 7.75131151e-003
2.38740563e+005, 1.25414597e+002, 7.97355354e-003, -7.33988037e+001, 3.58320008e+001, -1.20186891e+002, 2.27811103e-003, 7.64118879e-003
2.33288281e+005, 1.34595795e+002, 7.42965263e-003, -8.03449326e+001, 2.25739112e+001, -1.32689285e+002, 1.24607399e-003, 7.32441382e-003
2.27960344e+005, 1.43064102e+002, 6.98987366e-003, -8.21494064e+001, 1.95411792e+001, -1.41723250e+002, 9.54749457e-004, 6.92436187e-003
2.22754188e+005, 1.48684998e+002, 6.72562812e-003, -8.25475693e+001, 1.92848917e+001, -1.47429039e+002, 8.72334209e-004, 6.66881598e-003
2.17666984e+005, 1.60597900e+002, 6.22673147e-003, -8.40003586e+001, 1.67860521e+001, -1.59718233e+002, 6.50831915e-004, 6.19262485e-003
2.12695891e+005, 1.70702194e+002, 5.85815551e-003, -8.53212509e+001, 1.39239820e+001, -1.70133365e+002, 4.77843018e-004, 5.83863443e-003
2.07838297e+005, 1.74023300e+002, 5.74635695e-003, -8.23793869e+001, 2.30777498e+001, -1.72486308e+002, 7.62041564e-004, 5.69560452e-003
2.03091688e+005, 1.79702606e+002, 5.56474957e-003, -8.53700867e+001, 1.45054718e+001, -1.79116214e+002, 4.49182789e-004, 5.54659108e-003
1.98453484e+005, 1.93478394e+002, 5.16853578e-003, -8.32191315e+001, 2.28444589e+001, -1.92125010e+002, 6.10261442e-004, 5.13238182e-003
1.93921156e+005, 1.82611404e+002, 5.47610925e-003, -8.60339432e+001, 1.26304063e+001, -1.82174087e+002, 3.78757749e-004, 5.46299506e-003
1.89492344e+005, 1.94725098e+002, 5.13544485e-003, -8.64317093e+001, 1.21193338e+001, -1.94347589e+002, 3.19620692e-004, 5.12548890e-003
1.85164750e+005, 1.99792694e+002, 5.00518803e-003, -8.64339066e+001, 1.24270847e+001, -1.99405838e+002, 3.11322171e-004, 4.99549654e-003
1.80935984e+005, 2.07642303e+002, 4.81597431e-003, -8.69634171e+001, 1.09995527e+001, -2.07350756e+002, 2.55119321e-004, 4.80921228e-003
1.76803766e+005, 2.17190903e+002, 4.60424441e-003, -8.69215775e+001, 1.16637515e+001, -2.16877489e+002, 2.47260645e-004, 4.59760033e-003
1.72765844e+005, 2.19293503e+002, 4.56009862e-003, -8.63084030e+001, 1.41194212e+001, -2.18838485e+002, 2.93606295e-004, 4.55063675e-003
1.68820266e+005, 2.26450302e+002, 4.41597998e-003, -8.75408783e+001, 9.71621129e+000, -2.26241761e+002, 1.89474662e-004, 4.41191325e-003
1.64964797e+005, 2.33840607e+002, 4.27641723e-003, -8.74549637e+001, 1.03836121e+001, -2.33609953e+002, 1.89892843e-004, 4.27219909e-003
1.61197250e+005, 2.39156799e+002, 4.18135718e-003, -8.75887070e+001, 1.00619437e+001, -2.38945040e+002, 1.75920487e-004, 4.17765483e-003
1.57515891e+005, 2.46961807e+002, 4.04920911e-003, -8.78982086e+001, 9.05731272e+000, -2.46795663e+002, 1.48504555e-004, 4.04648500e-003
1.53918438e+005, 2.55021500e+002, 3.92123802e-003, -8.80318832e+001, 8.75829588e+000, -2.54871061e+002, 1.34668500e-004, 3.91892485e-003
1.50403266e+005, 2.63344208e+002, 3.79731154e-003, -8.77260513e+001, 1.04488327e+001, -2.63136834e+002, 1.50667727e-004, 3.79432131e-003
1.46968359e+005, 2.68467712e+002, 3.72484270e-003, -8.76399231e+001, 1.10553569e+001, -2.68239989e+002, 1.53387031e-004, 3.72168317e-003
1.43611844e+005, 2.74571106e+002, 3.64204382e-003, -8.79052963e+001, 1.00359397e+001, -2.74387631e+002, 1.33121554e-004, 3.63961012e-003
1.40332047e+005, 2.83531799e+002, 3.52694125e-003, -8.79948578e+001, 9.92054812e+000, -2.83358190e+002, 1.23404819e-004, 3.52478168e-003
1.37127156e+005, 2.92785004e+002, 3.41547548e-003, -8.78646469e+001, 1.09092615e+001, -2.92581692e+002, 1.27261692e-004, 3.41310375e-003
1.33995469e+005, 2.98481201e+002, 3.35029475e-003, -8.78223114e+001, 1.13418934e+001, -2.98265635e+002, 1.27306797e-004, 3.34787513e-003
1.30935250e+005, 3.05267090e+002, 3.27581987e-003, -8.60660629e+001, 2.09432213e+001, -3.04547825e+002, 2.24741621e-004, 3.26810145e-003
1.27944945e+005, 3.18281189e+002, 3.14187591e-003, -8.67267609e+001, 1.81731334e+001, -3.17761943e+002, 1.79393982e-004, 3.13675023e-003
1.25022945e+005, 3.16243500e+002, 3.16212033e-003, -8.64206314e+001, 1.97434422e+001, -3.15626595e+002, 1.97414777e-004, 3.15595190e-003
1.22167648e+005, 3.30786285e+002, 3.02309994e-003, -8.78283386e+001, 1.25346722e+001, -3.30548708e+002, 1.14556039e-004, 3.02092869e-003
1.19377555e+005, 3.40486389e+002, 2.93697496e-003, -8.74782028e+001, 1.49812154e+001, -3.40156647e+002, 1.29225297e-004, 2.93413066e-003
1.16651297e+005, 3.50471008e+002, 2.85330306e-003, -8.72598572e+001, 1.67547172e+001, -3.50070289e+002, 1.36405821e-004, 2.85004067e-003
1.13987148e+005, 3.58438812e+002, 2.78987645e-003, -8.72172775e+001, 1.74016946e+001, -3.58016149e+002, 1.35444534e-004, 2.78658669e-003
1.11383852e+005, 3.66587708e+002, 2.72786015e-003, -8.67791519e+001, 2.05966576e+001, -3.66008641e+002, 1.53264282e-004, 2.72355119e-003
1.08840047e+005, 3.73719788e+002, 2.67580159e-003, -8.67804489e+001, 2.09889256e+001, -3.73129930e+002, 1.50278905e-004, 2.67157826e-003
1.06354359e+005, 3.83445496e+002, 2.60793258e-003, -8.75287933e+001, 1.65331428e+001, -3.83088897e+002, 1.12447068e-004, 2.60550724e-003
1.03925469e+005, 3.98510803e+002, 2.50934226e-003, -8.70026779e+001, 2.08378437e+001, -3.97965632e+002, 1.31211705e-004, 2.50590943e-003
1.01552070e+005, 4.04961304e+002, 2.46937174e-003, -8.59492035e+001, 2.86068119e+001, -4.03949635e+002, 1.74438526e-004, 2.46320279e-003
9.92328516e+004, 4.14167908e+002, 2.41447969e-003, -8.72687531e+001, 1.97355980e+001, -4.13697428e+002, 1.15052855e-004, 2.41173693e-003
9.69665625e+004, 4.19522491e+002, 2.38366243e-003, -8.74896164e+001, 1.83752707e+001, -4.19119876e+002, 1.04405469e-004, 2.38137483e-003
9.47520156e+004, 4.34607208e+002, 2.30092824e-003, -8.75786438e+001, 1.83613114e+001, -4.34219170e+002, 9.72097542e-005, 2.29887386e-003
9.25880703e+004, 4.50234406e+002, 2.22106527e-003, -8.70963516e+001, 2.28073147e+001, -4.49656365e+002, 1.12511470e-004, 2.21821372e-003
9.04735313e+004, 4.54592987e+002, 2.19976997e-003, -8.71413727e+001, 2.26713533e+001, -4.54027305e+002, 1.09706405e-004, 2.19703264e-003
8.84072813e+004, 4.73973297e+002, 2.10982350e-003, -8.74500427e+001, 2.10872899e+001, -4.73503973e+002, 9.38670174e-005, 2.10773437e-003
8.63882266e+004, 4.81645386e+002, 2.07621630e-003, -8.67918930e+001, 2.69542136e+001, -4.80890578e+002, 1.16190831e-004, 2.07296257e-003
8.44153203e+004, 4.91015900e+002, 2.03659393e-003, -8.71444626e+001, 2.44613811e+001, -4.90406214e+002, 1.01458833e-004, 2.03406513e-003
8.24874609e+004, 5.05414703e+002, 1.97857323e-003, -8.73651733e+001, 2.32340119e+001, -5.04880385e+002, 9.09553948e-005, 1.97648150e-003
8.06036016e+004, 5.16905029e+002, 1.93459135e-003, -8.74100723e+001, 2.33575804e+001, -5.16377026e+002, 8.74191013e-005, 1.93261522e-003
7.87627734e+004, 5.37213806e+002, 1.86145626e-003, -8.75428467e+001, 2.30315761e+001, -5.36719871e+002, 7.98048577e-005, 1.85974476e-003
7.69639609e+004, 5.44159180e+002, 1.83769757e-003, -8.66209183e+001, 3.20737866e+001, -5.43213112e+002, 1.08317422e-004, 1.83450257e-003
7.52062813e+004, 5.60116394e+002, 1.78534321e-003, -8.71052094e+001, 2.82870743e+001, -5.59401659e+002, 9.01636455e-005, 1.78306503e-003
7.34887109e+004, 5.78395996e+002, 1.72891930e-003, -8.73258133e+001, 2.69858860e+001, -5.77766121e+002, 8.06651834e-005, 1.72703650e-003
7.18103672e+004, 5.87758301e+002, 1.70137963e-003, -8.68432693e+001, 3.23663650e+001, -5.86866457e+002, 9.36906786e-005, 1.69879802e-003
7.01703438e+004, 6.06940002e+002, 1.64760931e-003, -8.64486008e+001, 3.75962475e+001, -6.05774454e+002, 1.02059392e-004, 1.64444529e-003
6.85678125e+004, 6.10850830e+002, 1.63706088e-003, -8.69767609e+001, 3.22168809e+001, -6.10000663e+002, 8.63402207e-005, 1.63478246e-003
6.70018203e+004, 6.32815186e+002, 1.58024021e-003, -8.71972809e+001, 3.09428721e+001, -6.32058223e+002, 7.72692750e-005, 1.57834995e-003
6.54716484e+004, 6.55569275e+002, 1.52539181e-003, -8.72859573e+001, 3.10420364e+001, -6.54833923e+002, 7.22292361e-005, 1.52368077e-003
6.39764063e+004, 6.59793396e+002, 1.51562596e-003, -8.64078064e+001, 4.13390520e+001, -6.58497083e+002, 9.49608481e-005, 1.51264817e-003
6.25153164e+004, 6.76963989e+002, 1.47718345e-003, -8.69798431e+001, 3.56673875e+001, -6.76023728e+002, 7.78287697e-005, 1.47513173e-003
6.10876094e+004, 6.94581421e+002, 1.43971602e-003, -8.75079193e+001, 3.02013034e+001, -6.93924514e+002, 6.26007249e-005, 1.43835440e-003
5.96924414e+004, 7.19556519e+002, 1.38974490e-003, -8.75525665e+001, 3.07270661e+001, -7.18900154e+002, 5.93459753e-005, 1.38847720e-003
5.83292227e+004, 7.28859314e+002, 1.37200689e-003, -8.68061981e+001, 4.06073003e+001, -7.27727247e+002, 7.64393000e-005, 1.36987588e-003
5.69970625e+004, 7.55066772e+002, 1.32438618e-003, -8.68068771e+001, 4.20584750e+001, -7.53894499e+002, 7.37705129e-005, 1.32233002e-003
5.56953555e+004, 7.74716797e+002, 1.29079427e-003, -8.64120331e+001, 4.84824865e+001, -7.73198269e+002, 8.07790872e-005, 1.28826417e-003
5.44233906e+004, 7.74716797e+002, 1.29079427e-003, -8.71597519e+001, 3.83882872e+001, -7.73765116e+002, 6.39606386e-005, 1.28920862e-003
5.31804570e+004, 7.89789185e+002, 1.26616067e-003, -8.75558929e+001, 3.36803855e+001, -7.89070711e+002, 5.39951422e-005, 1.26500884e-003
5.19659531e+004, 8.31431274e+002, 1.20274523e-003, -8.72488937e+001, 3.99065513e+001, -8.30473017e+002, 5.77286610e-005, 1.20135902e-003
5.07791641e+004, 8.15564270e+002, 1.22614494e-003, -8.69418869e+001, 4.35093784e+001, -8.14402856e+002, 6.54133659e-005, 1.22439883e-003
4.96194375e+004, 8.39480286e+002, 1.19121320e-003, -8.72500916e+001, 4.02753532e+001, -8.38513593e+002, 5.71502789e-005, 1.18984148e-003
4.84862344e+004, 8.50333496e+002, 1.17600918e-003, -8.73385620e+001, 3.94845158e+001, -8.49416286e+002, 5.46069905e-005, 1.17474068e-003
4.73788984e+004, 8.83742371e+002, 1.13155149e-003, -8.75149078e+001, 3.83185767e+001, -8.82911244e+002, 4.90634422e-005, 1.13048731e-003
4.62968359e+004, 9.12583679e+002, 1.09578992e-003, -8.75594025e+001, 3.88610822e+001, -9.11755882e+002, 4.66626604e-005, 1.09479594e-003
4.52395078e+004, 9.27355286e+002, 1.07833536e-003, -8.74281082e+001, 4.16131273e+001, -9.26421164e+002, 4.83880423e-005, 1.07724916e-003
4.42063203e+004, 9.45397400e+002, 1.05775624e-003, -8.61542206e+001, 6.34088664e+001, -9.43268551e+002, 7.09449001e-005, 1.05537438e-003
4.31967383e+004, 9.66890503e+002, 1.03424327e-003, -8.75170364e+001, 4.18879461e+001, -9.65982735e+002, 4.48058248e-005, 1.03327227e-003
4.22102227e+004, 9.73120728e+002, 1.02762172e-003, -8.75175400e+001, 4.21493097e+001, -9.72207481e+002, 4.45099412e-005, 1.02665733e-003
4.12462344e+004, 1.01460699e+003, 9.85603298e-004, -8.76498718e+001, 4.16049480e+001, -1.01375361e+003, 4.04156231e-005, 9.84774308e-004
4.03042422e+004, 1.01787000e+003, 9.82443735e-004, -8.60243835e+001, 7.05708922e+001, -1.01542064e+003, 6.81147212e-005, 9.80079628e-004
3.93837695e+004, 1.03767297e+003, 9.63694753e-004, -8.57172165e+001, 7.74924680e+001, -1.03477539e+003, 7.19678422e-005, 9.61003750e-004
3.84843359e+004, 1.06126404e+003, 9.42272577e-004, -8.80467834e+001, 3.61715476e+001, -1.06064743e+003, 3.21159072e-005, 9.41725107e-004
3.76054063e+004, 1.09589905e+003, 9.12492808e-004, -8.78275070e+001, 4.15434184e+001, -1.09511135e+003, 3.45908417e-005, 9.11836937e-004
3.67465625e+004, 1.11363794e+003, 8.97957913e-004, -8.79597778e+001, 3.96467019e+001, -1.11293198e+003, 3.19682622e-005, 8.97388680e-004
3.59073867e+004, 1.13895605e+003, 8.77997001e-004, -8.73010330e+001, 5.36316651e+001, -1.13769264e+003, 4.13435101e-005, 8.77023060e-004
3.50872891e+004, 1.16859705e+003, 8.55726962e-004, -8.76530075e+001, 4.78555588e+001, -1.16761676e+003, 3.50431246e-005, 8.55009130e-004
3.42859609e+004, 1.16859705e+003, 8.55726962e-004, -8.65108414e+001, 7.11204350e+001, -1.16643085e+003, 5.20792638e-005, 8.54140728e-004
3.35029375e+004, 1.20673401e+003, 8.28683034e-004, -8.78735428e+001, 4.47760587e+001, -1.20590301e+003, 3.07484167e-005, 8.28112375e-004
3.27377910e+004, 1.25012500e+003, 7.99920008e-004, -8.65995178e+001, 7.41508823e+001, -1.24792394e+003, 4.74470748e-005, 7.98511612e-004
3.19901699e+004, 1.25414600e+003, 7.97355334e-004, -8.76985321e+001, 5.03632318e+001, -1.25313436e+003, 3.20197103e-005, 7.96712161e-004
3.12595371e+004, 1.29924097e+003, 7.69680164e-004, -8.77867966e+001, 5.01741936e+001, -1.29827179e+003, 2.97235713e-005, 7.69106016e-004
3.05456523e+004, 1.30342004e+003, 7.67212385e-004, -8.76113815e+001, 5.43228743e+001, -1.30228754e+003, 3.19752502e-005, 7.66545776e-004
2.98480391e+004, 1.35028699e+003, 7.40583305e-004, -8.80072403e+001, 4.69538081e+001, -1.34947037e+003, 2.57524561e-005, 7.40135422e-004
2.91664004e+004, 1.39435400e+003, 7.17177989e-004, -8.78757629e+001, 5.16837360e+001, -1.39339581e+003, 2.65832333e-005, 7.16685146e-004
2.85002598e+004, 1.41692395e+003, 7.05754180e-004, -8.53272629e+001, 1.15428679e+002, -1.41221447e+003, 5.74937507e-005, 7.03408438e-004
2.78493770e+004, 1.43064099e+003, 6.98987381e-004, -8.69535828e+001, 7.60313616e+001, -1.42861922e+003, 3.71476580e-005, 6.97999578e-004
2.72133359e+004, 1.43985901e+003, 6.94512445e-004, -8.84480362e+001, 3.89965167e+001, -1.43933083e+003, 1.88098737e-005, 6.94257679e-004
2.65918379e+004, 1.50124402e+003, 6.66114228e-004, -8.84483566e+001, 4.06506488e+001, -1.50069355e+003, 1.80370248e-005, 6.65869980e-004
2.59845254e+004, 1.51091699e+003, 6.61849728e-004, -8.73500366e+001, 6.98558851e+001, -1.50930127e+003, 3.06000255e-005, 6.61141967e-004
2.53911016e+004, 1.56022595e+003, 6.40932808e-004, -8.79655685e+001, 5.53881252e+001, -1.55924250e+003, 2.27531573e-005, 6.40528811e-004
2.48112090e+004, 1.58039795e+003, 6.32752023e-004, -8.85811005e+001, 3.91337152e+001, -1.57991336e+003, 1.56681660e-005, 6.32558006e-004
2.42446055e+004, 1.63197498e+003, 6.12754494e-004, -8.84934998e+001, 4.29052095e+001, -1.63141088e+003, 1.61095362e-005, 6.12542694e-004
2.36908789e+004, 1.66372498e+003, 6.01060881e-004, -8.74390869e+001, 7.43377018e+001, -1.66206339e+003, 2.68562925e-005, 6.00460592e-004
2.31498477e+004, 1.71251294e+003, 5.83937194e-004, -8.86258926e+001, 4.10667432e+001, -1.71202047e+003, 1.40030468e-005, 5.83769270e-004
2.26211543e+004, 1.72909204e+003, 5.78338212e-004, -8.70441284e+001, 8.91637610e+001, -1.72679157e+003, 2.98230568e-005, 5.77568761e-004
2.21045020e+004, 1.79126501e+003, 5.58264685e-004, -8.85824814e+001, 4.43120332e+001, -1.79071684e+003, 1.38102643e-005, 5.58093841e-004
2.15997090e+004, 1.82611401e+003, 5.47610934e-004, -8.82311783e+001, 5.63664043e+001, -1.82524388e+003, 1.69030296e-005, 5.47350000e-004
2.11064219e+004, 1.90396497e+003, 5.25219748e-004, -8.84072037e+001, 5.29225334e+001, -1.90322931e+003, 1.45989869e-005, 5.25016813e-004
2.06243398e+004, 1.97877100e+003, 5.05364189e-004, -8.12883072e+001, 2.99709695e+002, -1.95594191e+003, 7.65437472e-005, 4.99533801e-004
2.01533438e+004, 1.89786096e+003, 5.26908989e-004, -8.83637466e+001, 5.41917626e+001, -1.89708710e+003, 1.50454261e-005, 5.26694140e-004
