Exported from: CypherGraph V1.28.0
Acquired by  : CypherGraph V1.28.0 | C60-0504-0552 V1.23.10 : 5/17/2021
Graph title  : Title
Points       : 300
Pen legend   : 1:09:14 PM
Resonance    : F1:2.87206281e+005 F2:2.50030578e+005 Fr:2.61854469e+005 Zr:1.13558197e+002 Q:7.04369916e+000
Capacitance  : 4.00899785e-009 F at 1.96930762e+004 Hz
Frequency (Hz), Impedance (Ohms), Admittance (S), Phase angle (Degrees), Resistance (Ohms), Reactance (S), Conductance (S), Susceptance (S)
6.75198375e+005, 8.15575333e+001, 1.22612830e-002, -8.74586868e+001, 3.61623986e+000, -8.14773223e+001, 5.43662109e-004, 1.22492242e-002
6.59778188e+005, 8.55852890e+001, 1.16842510e-002, -8.72907562e+001, 4.04541166e+000, -8.54896271e+001, 5.52286565e-004, 1.16711911e-002
6.44710188e+005, 8.98119736e+001, 1.11343728e-002, -8.68150330e+001, 4.98991172e+000, -8.96732478e+001, 6.18620606e-004, 1.11171744e-002
6.29986188e+005, 9.54667282e+001, 1.04748536e-002, -8.57238922e+001, 7.11827576e+000, -9.52009787e+001, 7.81035422e-004, 1.04456949e-002
6.15598563e+005, 1.00827400e+002, 9.91793895e-003, -8.41931305e+001, 1.02012705e+001, -1.00310013e+002, 1.00345321e-003, 9.86704590e-003
6.01539500e+005, 1.07175697e+002, 9.33047347e-003, -8.12559509e+001, 1.62929278e+001, -1.05930027e+002, 1.41842540e-003, 9.22202822e-003
5.87801563e+005, 1.14290398e+002, 8.74964145e-003, -7.62531815e+001, 2.71590508e+001, -1.11016580e+002, 2.07919441e-003, 8.49901030e-003
5.74377313e+005, 1.07520699e+002, 9.30053481e-003, -6.68117828e+001, 4.23365849e+001, -9.88347823e+001, 3.66211238e-003, 8.54920351e-003
5.61259688e+005, 9.73253708e+001, 1.02748132e-002, -6.64229431e+001, 3.89284022e+001, -8.92009378e+001, 4.10974092e-003, 9.41710226e-003
5.48441563e+005, 8.61371536e+001, 1.16093922e-002, -6.52869034e+001, 3.60117671e+001, -7.82480790e+001, 4.85359350e-003, 1.05461186e-002
5.35916250e+005, 7.72213821e+001, 1.29497812e-002, -7.09622192e+001, 2.51889629e+001, -7.29976575e+001, 4.22410929e-003, 1.22414759e-002
5.23677000e+005, 7.92324295e+001, 1.26210947e-002, -7.84831009e+001, 1.58193052e+001, -7.76371526e+001, 2.51988928e-003, 1.23669799e-002
5.11717250e+005, 8.31453705e+001, 1.20271278e-002, -8.06864471e+001, 1.34560181e+001, -8.20493035e+001, 1.94643729e-003, 1.18685798e-002
5.00030563e+005, 8.64144135e+001, 1.15721436e-002, -8.35927963e+001, 9.64331931e+000, -8.58746601e+001, 1.29138035e-003, 1.14998628e-002
4.88610875e+005, 9.18552399e+001, 1.08866952e-002, -8.57519379e+001, 6.80415494e+000, -9.16028851e+001, 8.06429346e-004, 1.08567861e-002
4.77451969e+005, 9.73253708e+001, 1.02748132e-002, -8.69001999e+001, 5.26290148e+000, -9.71829700e+001, 5.55613905e-004, 1.02597797e-002
4.66547844e+005, 1.03121300e+002, 9.69731765e-003, -8.73891525e+001, 4.69739346e+000, -1.03014256e+002, 4.41733344e-004, 9.68725148e-003
4.55892875e+005, 1.08213997e+002, 9.24094876e-003, -8.76582489e+001, 4.42161189e+000, -1.08123626e+002, 3.77584140e-004, 9.23323151e-003
4.45481188e+005, 1.13923698e+002, 8.77780492e-003, -8.75317230e+001, 4.90626494e+000, -1.13818002e+002, 3.78027022e-004, 8.76966104e-003
4.35307250e+005, 1.18022903e+002, 8.47293170e-003, -8.73611221e+001, 5.43387195e+000, -1.17897747e+002, 3.90100774e-004, 8.46394666e-003
4.25365688e+005, 1.23454201e+002, 8.10016989e-003, -8.70146332e+001, 6.42960680e+000, -1.23286657e+002, 4.21864198e-004, 8.08917690e-003
4.15651156e+005, 1.28721100e+002, 7.76873412e-003, -8.64043427e+001, 8.07272773e+000, -1.28467710e+002, 4.87215192e-004, 7.75344124e-003
4.06158438e+005, 1.32924896e+002, 7.52304518e-003, -8.52665863e+001, 1.09689242e+001, -1.32471547e+002, 6.20799527e-004, 7.49738733e-003
3.96882656e+005, 1.34644608e+002, 7.42695915e-003, -8.46121368e+001, 1.26427817e+001, -1.34049731e+002, 6.97372328e-004, 7.39414593e-003
3.87818688e+005, 1.36386597e+002, 7.33209879e-003, -8.61109009e+001, 9.25048554e+000, -1.36072526e+002, 4.97303074e-004, 7.31521444e-003
3.78961563e+005, 1.43582794e+002, 6.96462279e-003, -8.66867065e+001, 8.29846168e+000, -1.43342786e+002, 4.02524938e-004, 6.95298096e-003
3.70306844e+005, 1.50190308e+002, 6.65821927e-003, -8.60319366e+001, 1.03932325e+001, -1.49830268e+002, 4.60751577e-004, 6.64225803e-003
3.61849781e+005, 1.58114899e+002, 6.32451469e-003, -8.58165207e+001, 1.15345812e+001, -1.57693610e+002, 4.61377319e-004, 6.30766336e-003
3.53585906e+005, 1.61712097e+002, 6.18382927e-003, -8.56449509e+001, 1.22798953e+001, -1.61245175e+002, 4.69580059e-004, 6.16597430e-003
3.45510656e+005, 1.70792496e+002, 5.85505818e-003, -8.46383209e+001, 1.59592666e+001, -1.70045225e+002, 5.47110890e-004, 5.82944046e-003
3.37619844e+005, 1.79804092e+002, 5.56160867e-003, -8.48620682e+001, 1.61021202e+001, -1.79081639e+002, 4.98062588e-004, 5.53926211e-003
3.29909250e+005, 1.97366898e+002, 5.06670578e-003, -8.41189270e+001, 2.02229905e+001, -1.96328100e+002, 5.19154650e-004, 5.04003828e-003
3.22374750e+005, 2.09120407e+002, 4.78193407e-003, -8.12223663e+001, 3.19117854e+001, -2.06671194e+002, 7.29723396e-004, 4.72592819e-003
3.15012406e+005, 2.23720306e+002, 4.46986693e-003, -7.71831589e+001, 4.96290203e+001, -2.18146134e+002, 9.91573453e-004, 4.35849659e-003
3.07818188e+005, 2.44784698e+002, 4.08522267e-003, -7.18255005e+001, 7.63513059e+001, -2.32572627e+002, 1.27423033e-003, 3.88141487e-003
3.00788156e+005, 2.44784698e+002, 4.08522267e-003, -6.19853287e+001, 1.14974795e+002, -2.16102627e+002, 1.91881944e-003, 3.60654630e-003
2.93918781e+005, 2.43216507e+002, 4.11156304e-003, -6.25601196e+001, 1.12078455e+002, -2.15853398e+002, 1.89468074e-003, 3.64899102e-003
2.87206281e+005, 2.74807495e+002, 3.63891094e-003, -4.70508499e+001, 1.87239816e+002, -2.01147733e+002, 2.47936839e-003, 2.66353247e-003
2.80646969e+005, 1.82716599e+002, 5.47295652e-003, -2.61362209e+001, 1.64033694e+002, -8.04879027e+001, 4.91334277e-003, 2.41087452e-003
2.74237563e+005, 1.33781998e+002, 7.47484727e-003, -4.71013985e+001, 9.10658057e+001, -9.80032751e+001, 5.08815088e-003, 5.47577048e-003
2.67974563e+005, 1.63278702e+002, 6.12449749e-003, -4.81153412e+001, 1.09010289e+002, -1.21559415e+002, 4.08891810e-003, 4.55962919e-003
2.61854469e+005, 1.13558197e+002, 8.80605739e-003, -4.60090790e+001, 7.88712072e+001, -8.16994296e+001, 6.11619764e-003, 6.33551680e-003
2.55874281e+005, 1.09613998e+002, 9.12292239e-003, -5.78334198e+001, 5.83565869e+001, -9.27886707e+001, 4.85688526e-003, 7.72258884e-003
2.50030578e+005, 1.16515503e+002, 8.58254889e-003, -7.08002625e+001, 3.83175587e+001, -1.10034663e+002, 2.82247695e-003, 8.10516929e-003
2.44320391e+005, 1.26262901e+002, 7.91998275e-003, -7.31322784e+001, 3.66368364e+001, -1.20830718e+002, 2.29808684e-003, 7.57924294e-003
2.38740563e+005, 1.26262901e+002, 7.91998275e-003, -7.32230072e+001, 3.64454532e+001, -1.20888582e+002, 2.28608212e-003, 7.58287250e-003
2.33288281e+005, 1.37266098e+002, 7.28512003e-003, -8.04767685e+001, 2.27103325e+001, -1.35374379e+002, 1.20530488e-003, 7.18472087e-003
2.27960344e+005, 1.45440506e+002, 6.87566365e-003, -8.20615234e+001, 2.00867424e+001, -1.44046741e+002, 9.49595737e-004, 6.80977375e-003
2.22754188e+005, 1.52133408e+002, 6.57317821e-003, -8.26354599e+001, 1.95007393e+001, -1.50878411e+002, 8.42562042e-004, 6.51895398e-003
2.17666984e+005, 1.63804199e+002, 6.10484960e-003, -8.42200928e+001, 1.64962952e+001, -1.62971433e+002, 6.14803538e-004, 6.07381307e-003
2.12695891e+005, 1.74678207e+002, 5.72481258e-003, -8.52773132e+001, 1.43818035e+001, -1.74085151e+002, 4.71341736e-004, 5.70537607e-003
2.07838297e+005, 1.79227203e+002, 5.57951015e-003, -8.30825119e+001, 2.15860970e+001, -1.77922542e+002, 6.71995351e-004, 5.53889481e-003
2.03091688e+005, 1.84486694e+002, 5.42044511e-003, -8.55898209e+001, 1.41863189e+001, -1.83940449e+002, 4.16811429e-004, 5.40439575e-003
1.98453484e+005, 1.92976501e+002, 5.18197808e-003, -8.34388580e+001, 2.20501547e+001, -1.91712599e+002, 5.92110528e-004, 5.14803865e-003
1.93921156e+005, 1.87475006e+002, 5.33404437e-003, -8.57263336e+001, 1.39707133e+001, -1.86953730e+002, 3.97495143e-004, 5.31921300e-003
1.89492344e+005, 1.99278900e+002, 5.01809273e-003, -8.64317093e+001, 1.24027542e+001, -1.98892563e+002, 3.12316911e-004, 5.00836428e-003
1.85164750e+005, 2.05787003e+002, 4.85939339e-003, -8.64339066e+001, 1.27999300e+001, -2.05388540e+002, 3.02253760e-004, 4.84998420e-003
1.80935984e+005, 2.12507706e+002, 4.70571171e-003, -8.68315811e+001, 1.17455477e+001, -2.12182862e+002, 2.60090152e-004, 4.69851847e-003
1.76803766e+005, 2.23002502e+002, 4.48425461e-003, -8.67018509e+001, 1.28297301e+001, -2.22633138e+002, 2.57987133e-004, 4.47682723e-003
1.72765844e+005, 2.25162903e+002, 4.44122894e-003, -8.56492233e+001, 1.70814033e+001, -2.24514050e+002, 3.36922387e-004, 4.42843062e-003
1.68820266e+005, 2.29546600e+002, 4.35641390e-003, -8.73211517e+001, 1.07284778e+001, -2.29295751e+002, 2.03608722e-004, 4.35165320e-003
1.64964797e+005, 2.37043304e+002, 4.21863846e-003, -8.75428467e+001, 1.01625849e+001, -2.36825358e+002, 1.80862613e-004, 4.21475968e-003
1.61197250e+005, 2.44784698e+002, 4.08522267e-003, -8.78084412e+001, 9.36071158e+000, -2.44605653e+002, 1.56221330e-004, 4.08223458e-003
1.57515891e+005, 2.52779007e+002, 3.95602472e-003, -8.79421463e+001, 9.07694054e+000, -2.52615984e+002, 1.42055314e-004, 3.95347339e-003
1.53918438e+005, 2.61034393e+002, 3.83091281e-003, -8.79879303e+001, 9.16492372e+000, -2.60873453e+002, 1.34503439e-004, 3.82855087e-003
1.50403266e+005, 2.68694489e+002, 3.72169897e-003, -8.77260513e+001, 1.06611184e+001, -2.68482902e+002, 1.47667611e-004, 3.71876827e-003
1.46968359e+005, 2.74807495e+002, 3.63891094e-003, -8.76838608e+001, 1.11058631e+001, -2.74582991e+002, 1.47060205e-004, 3.63593813e-003
1.43611844e+005, 2.81059509e+002, 3.55796537e-003, -8.78174133e+001, 1.07039017e+001, -2.80855611e+002, 1.35501949e-004, 3.55538419e-003
1.40332047e+005, 2.90238495e+002, 3.44544234e-003, -8.80827484e+001, 9.71025053e+000, -2.90076016e+002, 1.15271092e-004, 3.44351354e-003
1.37127156e+005, 2.98755615e+002, 3.34721742e-003, -8.79525528e+001, 1.06736688e+001, -2.98564885e+002, 1.19586338e-004, 3.34508050e-003
1.33995469e+005, 3.05552490e+002, 3.27276010e-003, -8.77344208e+001, 1.20789524e+001, -3.05313647e+002, 1.29377160e-004, 3.27020187e-003
1.30935250e+005, 3.12503906e+002, 3.19996000e-003, -8.61978912e+001, 2.07223291e+001, -3.11816094e+002, 2.12191345e-004, 3.19291698e-003
1.27944945e+005, 3.23748596e+002, 3.08881648e-003, -8.62873077e+001, 2.09638116e+001, -3.23069145e+002, 2.00011266e-004, 3.08233398e-003
1.25022945e+005, 3.25836212e+002, 3.06902659e-003, -8.66403580e+001, 1.90950510e+001, -3.25276215e+002, 1.79854838e-004, 3.06375202e-003
1.22167648e+005, 3.37560486e+002, 2.96243204e-003, -8.77843933e+001, 1.30500867e+001, -3.37308133e+002, 1.14527608e-004, 2.96021740e-003
1.19377555e+005, 3.49706787e+002, 2.85953844e-003, -8.74782028e+001, 1.53869079e+001, -3.49368115e+002, 1.25818132e-004, 2.85676913e-003
1.16651297e+005, 3.58814087e+002, 2.78695859e-003, -8.73477631e+001, 1.66036688e+001, -3.58429724e+002, 1.28962989e-004, 2.78397319e-003
1.13987148e+005, 3.65799805e+002, 2.73373574e-003, -8.71733322e+001, 1.80392891e+001, -3.65354733e+002, 1.34813220e-004, 2.73040958e-003
1.11383852e+005, 3.74122009e+002, 2.67292481e-003, -8.66473236e+001, 2.18793489e+001, -3.73481689e+002, 1.56317600e-004, 2.66835002e-003
1.08840047e+005, 3.83865112e+002, 2.60508175e-003, -8.68243866e+001, 2.12647980e+001, -3.83275662e+002, 1.44312508e-004, 2.60108148e-003
1.06354359e+005, 3.92598206e+002, 2.54713339e-003, -8.75727310e+001, 1.66269914e+001, -3.92245961e+002, 1.07874067e-004, 2.54484807e-003
1.03925469e+005, 4.09347412e+002, 2.44291272e-003, -8.71345062e+001, 2.04638727e+001, -4.08835583e+002, 1.22124761e-004, 2.43985821e-003
1.01552070e+005, 4.15978088e+002, 2.40397278e-003, -8.62568207e+001, 2.71568551e+001, -4.15090683e+002, 1.56941777e-004, 2.39884439e-003
9.92328516e+004, 4.25441803e+002, 2.35049775e-003, -8.68732376e+001, 2.32058148e+001, -4.24808448e+002, 1.28208406e-004, 2.34699857e-003
9.69665625e+004, 4.30946014e+002, 2.32047627e-003, -8.75335693e+001, 1.85453489e+001, -4.30546789e+002, 9.98594735e-005, 2.31832660e-003
9.47520156e+004, 4.45020111e+002, 2.24708946e-003, -8.75346985e+001, 1.91422521e+001, -4.44608225e+002, 9.66570991e-005, 2.24500967e-003
9.25880703e+004, 4.62516998e+002, 2.16208270e-003, -8.70524063e+001, 2.37837921e+001, -4.61905082e+002, 1.11179752e-004, 2.15922223e-003
9.04735313e+004, 4.66997711e+002, 2.14133812e-003, -8.70095367e+001, 2.43631473e+001, -4.66361769e+002, 1.11713044e-004, 2.13842211e-003
8.84072813e+004, 4.88488312e+002, 2.04713189e-003, -8.73621521e+001, 2.24816334e+001, -4.87970703e+002, 9.42148820e-005, 2.04496272e-003
8.63882266e+004, 4.90060608e+002, 2.04056393e-003, -8.63084869e+001, 3.15523029e+001, -4.89043814e+002, 1.31380671e-004, 2.03633010e-003
8.44153203e+004, 4.97998688e+002, 2.00803742e-003, -8.68368530e+001, 2.74792139e+001, -4.97239968e+002, 1.10802079e-004, 2.00497810e-003
8.24874609e+004, 5.17578491e+002, 1.93207410e-003, -8.70575638e+001, 2.65686649e+001, -5.16896122e+002, 9.91784439e-005, 1.92952688e-003
8.06036016e+004, 5.29353699e+002, 1.88909609e-003, -8.74979630e+001, 2.31088863e+001, -5.28849050e+002, 8.24683133e-005, 1.88729515e-003
7.87627734e+004, 5.46641602e+002, 1.82935217e-003, -8.74989014e+001, 2.38546435e+001, -5.46120863e+002, 7.98302649e-005, 1.82760950e-003
7.69639609e+004, 5.59078003e+002, 1.78865918e-003, -8.67088089e+001, 3.20969683e+001, -5.58155890e+002, 1.02687884e-004, 1.78570906e-003
7.52062813e+004, 5.71797302e+002, 1.74887149e-003, -8.72809906e+001, 2.71248383e+001, -5.71153568e+002, 8.29627146e-005, 1.74690260e-003
7.34887109e+004, 5.90471375e+002, 1.69356220e-003, -8.70621414e+001, 3.02633347e+001, -5.89695324e+002, 8.67998719e-005, 1.69133637e-003
7.18103672e+004, 5.96191711e+002, 1.67731282e-003, -8.69311600e+001, 3.19175744e+001, -5.95336733e+002, 8.97962110e-005, 1.67490744e-003
7.01703438e+004, 6.19632080e+002, 1.61386092e-003, -8.67562180e+001, 3.50615330e+001, -6.18639316e+002, 9.13194132e-005, 1.61127522e-003
6.85678125e+004, 6.27648682e+002, 1.59324799e-003, -8.71085968e+001, 3.16605384e+001, -6.26849645e+002, 8.03683504e-005, 1.59121968e-003
6.70018203e+004, 6.41927979e+002, 1.55780716e-003, -8.69336090e+001, 3.43387010e+001, -6.41008879e+002, 8.33318939e-005, 1.55557672e-003
6.54716484e+004, 6.69314270e+002, 1.49406646e-003, -8.71101837e+001, 3.37437651e+001, -6.68463126e+002, 7.53239992e-005, 1.49216650e-003
6.39764063e+004, 6.75798279e+002, 1.47973150e-003, -8.64517593e+001, 4.18244160e+001, -6.74502803e+002, 9.15789633e-005, 1.47689492e-003
6.25153164e+004, 6.91173218e+002, 1.44681532e-003, -8.71556168e+001, 3.42984092e+001, -6.90321690e+002, 7.17959878e-005, 1.44503284e-003
6.10876094e+004, 7.09173096e+002, 1.41009297e-003, -8.75079193e+001, 3.08357684e+001, -7.08502389e+002, 6.13126763e-005, 1.40875937e-003
5.96924414e+004, 7.34690918e+002, 1.36111659e-003, -8.69812927e+001, 3.86903001e+001, -7.33671456e+002, 7.16791351e-005, 1.35922790e-003
5.83292227e+004, 7.46591370e+002, 1.33942079e-003, -8.68940887e+001, 4.04516886e+001, -7.45494691e+002, 7.25722729e-005, 1.33745329e-003
5.69970625e+004, 7.70973999e+002, 1.29706060e-003, -8.68508224e+001, 4.23541098e+001, -7.69809740e+002, 7.12551230e-005, 1.29510189e-003
5.56953555e+004, 7.85984070e+002, 1.27229042e-003, -8.59286270e+001, 5.58041446e+001, -7.84000546e+002, 9.03314471e-005, 1.26907964e-003
5.44233906e+004, 7.91052185e+002, 1.26413910e-003, -8.64566269e+001, 4.88902791e+001, -7.89539929e+002, 7.81289967e-005, 1.26172245e-003
5.31804570e+004, 8.06453186e+002, 1.23999758e-003, -8.78195572e+001, 3.06828994e+001, -8.05869283e+002, 4.71778421e-005, 1.23909978e-003
5.19659531e+004, 8.49004395e+002, 1.17785020e-003, -8.69412766e+001, 4.53024003e+001, -8.47794878e+002, 6.28494291e-005, 1.17617220e-003
5.07791641e+004, 8.40858521e+002, 1.18926071e-003, -8.69418869e+001, 4.48587964e+001, -8.39661086e+002, 6.34456365e-005, 1.18756713e-003
4.96194375e+004, 8.57229187e+002, 1.16654917e-003, -8.72061462e+001, 4.17836012e+001, -8.56210260e+002, 5.68606695e-005, 1.16516258e-003
4.84862344e+004, 8.90932983e+002, 1.12241888e-003, -8.71627808e+001, 4.40999195e+001, -8.89840872e+002, 5.55581431e-005, 1.12104301e-003
4.73788984e+004, 8.93800781e+002, 1.11881755e-003, -8.74270172e+001, 4.01244414e+001, -8.92899695e+002, 5.02258782e-005, 1.11768961e-003
4.62968359e+004, 9.28942383e+002, 1.07649303e-003, -8.75594025e+001, 3.95576944e+001, -9.28099746e+002, 4.58409295e-005, 1.07551655e-003
4.52395078e+004, 9.56202515e+002, 1.04580357e-003, -8.74720535e+001, 4.21749144e+001, -9.55271964e+002, 4.61269189e-005, 1.04478582e-003
4.42063203e+004, 9.65465820e+002, 1.03576945e-003, -8.64618378e+001, 5.95821206e+001, -9.63625561e+002, 6.39207923e-005, 1.03379518e-003
4.31967383e+004, 9.90609009e+002, 1.00948002e-003, -8.78246536e+001, 3.76013741e+001, -9.89895118e+002, 3.83176767e-005, 1.00875253e-003
4.22102227e+004, 9.96996521e+002, 1.00301253e-003, -8.73856964e+001, 4.54753786e+001, -9.95958861e+002, 4.57497830e-005, 1.00196861e-003
4.12462344e+004, 1.03953101e+003, 9.61972269e-004, -8.75180435e+001, 4.50166471e+001, -1.03855583e+003, 4.16579841e-005, 9.61069851e-004
4.03042422e+004, 1.05297998e+003, 9.49685672e-004, -8.67714462e+001, 5.93028620e+001, -1.05130871e+003, 5.34854217e-005, 9.48178351e-004
3.93837695e+004, 1.05977002e+003, 9.43600953e-004, -8.60248413e+001, 7.34674552e+001, -1.05722043e+003, 6.54141554e-005, 9.41330838e-004
3.84843359e+004, 1.08736902e+003, 9.19650995e-004, -8.81786194e+001, 3.45606486e+001, -1.08681965e+003, 2.92299434e-005, 9.19186359e-004
3.76054063e+004, 1.11568701e+003, 8.96308722e-004, -8.72562180e+001, 5.34076353e+001, -1.11440797e+003, 4.29060560e-005, 8.95281183e-004
3.67465625e+004, 1.13740796e+003, 8.79192019e-004, -8.80916138e+001, 3.78773512e+001, -1.13677710e+003, 2.92783822e-005, 8.78704377e-004
3.59073867e+004, 1.16702905e+003, 8.56876697e-004, -8.75207520e+001, 5.04828051e+001, -1.16593666e+003, 3.70663774e-005, 8.56074621e-004
3.50872891e+004, 1.19742102e+003, 8.35128149e-004, -8.75211716e+001, 5.17887256e+001, -1.19630056e+003, 3.61194782e-005, 8.34346695e-004
3.42859609e+004, 1.19357898e+003, 8.37816363e-004, -8.62911072e+001, 7.72092738e+001, -1.19107914e+003, 5.41959888e-005, 8.36061633e-004
3.35029375e+004, 1.23256006e+003, 8.11319492e-004, -8.79614334e+001, 4.38448639e+001, -1.23177998e+003, 2.88604133e-005, 8.10806015e-004
3.27377910e+004, 1.27691101e+003, 7.83139930e-004, -8.66874084e+001, 7.37842919e+001, -1.27477747e+003, 4.52525076e-005, 7.81831415e-004
3.19901699e+004, 1.28514404e+003, 7.78122893e-004, -8.73469696e+001, 5.94861958e+001, -1.28376657e+003, 3.60174185e-005, 7.77288866e-004
3.12595371e+004, 1.33138696e+003, 7.51096434e-004, -8.77428513e+001, 5.24359943e+001, -1.33035398e+003, 2.95815488e-005, 7.50513681e-004
3.05456523e+004, 1.33567200e+003, 7.48686805e-004, -8.79629364e+001, 4.74777662e+001, -1.33482791e+003, 2.66128040e-005, 7.48213666e-004
2.98480391e+004, 1.38373303e+003, 7.22682755e-004, -8.79632874e+001, 4.91776723e+001, -1.38285887e+003, 2.56840408e-005, 7.22226207e-004
2.91664004e+004, 1.42433899e+003, 7.02080058e-004, -8.76560287e+001, 5.82534784e+001, -1.42314725e+003, 2.87140953e-005, 7.01492629e-004
2.85002598e+004, 1.45206897e+003, 6.88672522e-004, -8.58546066e+001, 1.04966665e+002, -1.44827010e+003, 4.97825238e-005, 6.86870835e-004
2.78493770e+004, 1.45206897e+003, 6.88672522e-004, -8.75688095e+001, 6.15961075e+001, -1.45076194e+003, 2.92131763e-005, 6.88052639e-004
2.72133359e+004, 1.48033997e+003, 6.75520504e-004, -8.77009735e+001, 5.93835642e+001, -1.47914841e+003, 2.70983802e-005, 6.74976762e-004
2.65918379e+004, 1.52378101e+003, 6.56262282e-004, -8.84044113e+001, 4.24291894e+001, -1.52319018e+003, 1.82734111e-005, 6.56007824e-004
2.59845254e+004, 1.54846301e+003, 6.45801670e-004, -8.68666382e+001, 8.46393371e+001, -1.54614808e+003, 3.52996648e-005, 6.44836205e-004
2.53911016e+004, 1.59390295e+003, 6.27390769e-004, -8.79655685e+001, 5.65836610e+001, -1.59289828e+003, 2.22724141e-005, 6.26995308e-004
2.48112090e+004, 1.61972095e+003, 6.17390299e-004, -8.85811005e+001, 4.01074288e+001, -1.61922430e+003, 1.52877800e-005, 6.17200992e-004
2.42446055e+004, 1.67261902e+003, 5.97864779e-004, -8.84495468e+001, 4.52564049e+001, -1.67200665e+003, 1.61765532e-005, 5.97645893e-004
2.36908789e+004, 1.69425903e+003, 5.90228519e-004, -8.73511963e+001, 7.82982839e+001, -1.69244883e+003, 2.72767500e-005, 5.89597900e-004
2.31498477e+004, 1.74959094e+003, 5.71562172e-004, -8.82743301e+001, 5.26872997e+001, -1.74879745e+003, 1.72120618e-005, 5.71302951e-004
2.26211543e+004, 1.79515503e+003, 5.57054953e-004, -8.76154175e+001, 7.46906607e+001, -1.79360054e+003, 2.31772754e-005, 5.56572578e-004
2.21045020e+004, 1.81254504e+003, 5.51710427e-004, -8.84067001e+001, 5.03973522e+001, -1.81184427e+003, 1.53401676e-005, 5.51497121e-004
2.15997090e+004, 1.87776501e+003, 5.32547998e-004, -8.77038269e+001, 7.52327570e+001, -1.87625731e+003, 2.13365644e-005, 5.32120401e-004
2.11064219e+004, 1.95159399e+003, 5.12401659e-004, -8.84072037e+001, 5.42464280e+001, -1.95083993e+003, 1.42426959e-005, 5.12203676e-004
2.06243398e+004, 2.02181702e+003, 4.94604602e-004, -8.00578537e+001, 3.49074172e+002, -1.99145456e+003, 8.53953105e-005, 4.87176922e-004
2.01533438e+004, 1.93908997e+003, 5.15705830e-004, -8.84076920e+001, 5.38823478e+001, -1.93834119e+003, 1.43301453e-005, 5.15506692e-004
