Exported from: CypherGraph V1.28.0
Acquired by  : CypherGraph V1.28.0 | C60-0504-0552 V1.23.10 : 6/1/2021
Graph title  : Title
Points       : 300
Pen legend   : 4:42:36 PM
Resonance    : F1:2.74237563e+005 F2:2.55874281e+005 Fr:2.67974563e+005 Zr:1.07153801e+002 Q:1.45929564e+001
Capacitance  : 4.08367428e-009 F at 2.21045020e+004 Hz
Frequency (Hz), Impedance (Ohms), Admittance (S), Phase angle (Degrees), Resistance (Ohms), Reactance (S), Conductance (S), Susceptance (S)
2.67974563e+005, 1.07153801e+002, 9.33238010e-003, -2.77686596e+001, 9.48135356e+001, -4.99232463e+001, 8.25762544e-003, 4.34798119e-003
2.61854469e+005, 9.12583694e+001, 1.09578991e-002, -5.79182587e+001, 4.84699297e+001, -7.73224153e+001, 5.82005355e-003, 9.28453167e-003
2.55874281e+005, 1.12441902e+002, 8.89348171e-003, -6.37660408e+001, 4.97035463e+001, -1.00859996e+002, 3.93125313e-003, 7.97742225e-003
2.50030578e+005, 1.22233498e+002, 8.18106345e-003, -7.76996765e+001, 2.60401235e+001, -1.19427551e+002, 1.74286024e-003, 7.99326200e-003
2.44320391e+005, 1.29507507e+002, 7.72156009e-003, -7.70434113e+001, 2.90372330e+001, -1.26210275e+002, 1.73127214e-003, 7.52497090e-003
2.38740563e+005, 1.39435394e+002, 7.17178020e-003, -7.53323898e+001, 3.53065894e+001, -1.34891341e+002, 1.81597434e-003, 6.93805941e-003
2.33288281e+005, 1.43064102e+002, 6.98987366e-003, -8.05646591e+001, 2.34531368e+001, -1.41128621e+002, 1.14588119e-003, 6.89530929e-003
2.27960344e+005, 1.48684998e+002, 6.72562812e-003, -7.91611328e+001, 2.79598594e+001, -1.46032444e+002, 1.26473833e-003, 6.60564232e-003
2.22754188e+005, 1.49163193e+002, 6.70406674e-003, -8.10094833e+001, 2.33098791e+001, -1.47330606e+002, 1.04765112e-003, 6.62170205e-003
2.17666984e+005, 1.60082993e+002, 6.24675978e-003, -8.29896164e+001, 1.95380042e+001, -1.58886220e+002, 7.62412151e-004, 6.20005932e-003
2.12695891e+005, 1.70702194e+002, 5.85815551e-003, -8.39589462e+001, 1.79648755e+001, -1.69754241e+002, 6.16518347e-004, 5.82562367e-003
2.07838297e+005, 1.72909195e+002, 5.78338243e-003, -8.40932465e+001, 1.77940478e+001, -1.71991167e+002, 5.95166632e-004, 5.75267668e-003
2.03091688e+005, 1.80860504e+002, 5.52912315e-003, -8.47109070e+001, 1.66719088e+001, -1.80090448e+002, 5.09680305e-004, 5.50558160e-003
1.98453484e+005, 1.71251297e+002, 5.83937183e-003, -8.21204987e+001, 2.34768683e+001, -1.69634440e+002, 8.00520440e-004, 5.78423983e-003
1.93921156e+005, 1.87966400e+002, 5.32009976e-003, -8.63415604e+001, 1.19938424e+001, -1.87583356e+002, 3.39467256e-004, 5.30925827e-003
1.89492344e+005, 1.95979797e+002, 5.10256676e-003, -8.65195999e+001, 1.18973634e+001, -1.95618337e+002, 3.09761985e-004, 5.09315571e-003
1.85164750e+005, 2.03026596e+002, 4.92546306e-003, -8.67415314e+001, 1.15401037e+001, -2.02698359e+002, 2.79965067e-004, 4.91749997e-003
1.80935984e+005, 2.13046097e+002, 4.69381986e-003, -8.66557999e+001, 1.24278669e+001, -2.12683303e+002, 2.73810078e-004, 4.68582681e-003
1.76803766e+005, 2.22128693e+002, 4.50189477e-003, -8.60866165e+001, 1.51599131e+001, -2.21610769e+002, 3.07246817e-004, 4.49139799e-003
1.72765844e+005, 2.15108505e+002, 4.64881665e-003, -8.66160202e+001, 1.26972653e+001, -2.14733436e+002, 2.74406900e-004, 4.64071084e-003
1.68820266e+005, 2.25000504e+002, 4.44443450e-003, -8.74529877e+001, 9.99882248e+000, -2.24778224e+002, 1.97506721e-004, 4.44004382e-003
1.64964797e+005, 2.31598495e+002, 4.31781734e-003, -8.76307373e+001, 9.57420101e+000, -2.31400514e+002, 1.78497063e-004, 4.31412626e-003
1.61197250e+005, 2.39926102e+002, 4.16795002e-003, -8.79402771e+001, 8.62323292e+000, -2.39771087e+002, 1.49801141e-004, 4.16525713e-003
1.57515891e+005, 2.47756104e+002, 4.03622751e-003, -8.80300369e+001, 8.51675679e+000, -2.47609676e+002, 1.38747613e-004, 4.03384204e-003
1.53918438e+005, 2.55021500e+002, 3.92123802e-003, -8.79879303e+001, 8.95381088e+000, -2.54864267e+002, 1.37674760e-004, 3.91882039e-003
1.50403266e+005, 2.64191315e+002, 3.78513579e-003, -8.69350433e+001, 1.41258014e+001, -2.63813405e+002, 2.02383929e-004, 3.77972138e-003
1.46968359e+005, 2.67606903e+002, 3.73682438e-003, -8.73322983e+001, 1.24553238e+001, -2.67316890e+002, 1.73924354e-004, 3.73277468e-003
1.43611844e+005, 2.74571106e+002, 3.64204382e-003, -8.79931870e+001, 9.61502274e+000, -2.74402703e+002, 1.27538308e-004, 3.63981005e-003
1.40332047e+005, 2.82622803e+002, 3.53828492e-003, -8.80388031e+001, 9.67210393e+000, -2.82457252e+002, 1.21089520e-004, 3.53621231e-003
1.37127156e+005, 2.92785004e+002, 3.41547548e-003, -8.79964905e+001, 1.02359722e+001, -2.92606021e+002, 1.19407455e-004, 3.41338755e-003
1.33995469e+005, 2.98481201e+002, 3.35029475e-003, -8.76904831e+001, 1.20281237e+001, -2.98238749e+002, 1.35009372e-004, 3.34757335e-003
1.30935250e+005, 3.07234009e+002, 3.25484800e-003, -8.76041412e+001, 1.28434381e+001, -3.06965441e+002, 1.36063839e-004, 3.25200279e-003
1.27944945e+005, 3.15229614e+002, 3.17229078e-003, -8.70343781e+001, 1.63089586e+001, -3.14807445e+002, 1.64124044e-004, 3.16804232e-003
1.25022945e+005, 3.18281189e+002, 3.14187591e-003, -8.76950531e+001, 1.28006528e+001, -3.18023676e+002, 1.26360162e-004, 3.13933390e-003
1.22167648e+005, 3.30786285e+002, 3.02309994e-003, -8.77404480e+001, 1.30417126e+001, -3.30529092e+002, 1.19189949e-004, 3.02074941e-003
1.19377555e+005, 3.38306488e+002, 2.95589956e-003, -8.74782028e+001, 1.48853010e+001, -3.37978857e+002, 1.30057969e-004, 2.95303694e-003
1.16651297e+005, 3.50471008e+002, 2.85330306e-003, -8.74795914e+001, 1.54120479e+001, -3.50131970e+002, 1.25474696e-004, 2.85054283e-003
1.13987148e+005, 3.60748413e+002, 2.77201497e-003, -8.75688400e+001, 1.53025922e+001, -3.60423707e+002, 1.17586143e-004, 2.76951990e-003
1.11383852e+005, 3.67766815e+002, 2.71911428e-003, -8.63836365e+001, 2.31970944e+001, -3.67034501e+002, 1.71509631e-004, 2.71369986e-003
1.08840047e+005, 3.71327087e+002, 2.69304350e-003, -8.68243866e+001, 2.05702348e+001, -3.70756890e+002, 1.49185285e-004, 2.68890815e-003
1.06354359e+005, 3.84678894e+002, 2.59957075e-003, -8.73529968e+001, 1.77654286e+001, -3.84268449e+002, 1.20054646e-004, 2.59679706e-003
1.03925469e+005, 3.95959412e+002, 2.52551138e-003, -8.66950607e+001, 2.28270958e+001, -3.95300872e+002, 1.45595959e-004, 2.52131108e-003
1.01552070e+005, 4.03662903e+002, 2.47731459e-003, -8.66083832e+001, 2.38808251e+001, -4.02955885e+002, 1.46558715e-004, 2.47297556e-003
9.92328516e+004, 4.11516296e+002, 2.43003742e-003, -8.70929565e+001, 2.08703427e+001, -4.10986728e+002, 1.23241082e-004, 2.42691028e-003
9.69665625e+004, 4.23583801e+002, 2.36080794e-003, -8.70501709e+001, 2.17982531e+001, -4.23022544e+002, 1.21490692e-004, 2.35767982e-003
9.47520156e+004, 4.34607208e+002, 2.30092824e-003, -8.69194565e+001, 2.33556728e+001, -4.33979191e+002, 1.23651256e-004, 2.29760335e-003
9.25880703e+004, 4.45917511e+002, 2.24256724e-003, -8.67008438e+001, 2.56622514e+001, -4.45178476e+002, 1.29058229e-004, 2.23885055e-003
9.04735313e+004, 4.54592987e+002, 2.19976997e-003, -8.74050369e+001, 2.05817736e+001, -4.54126826e+002, 9.95949537e-005, 2.19751422e-003
8.84072813e+004, 4.69428802e+002, 2.13024849e-003, -8.57801208e+001, 3.45425511e+001, -4.68156184e+002, 1.56752669e-004, 2.12447341e-003
8.63882266e+004, 4.72453613e+002, 2.11660991e-003, -8.69676666e+001, 2.49925591e+001, -4.71792103e+002, 1.11967602e-004, 2.11364632e-003
8.44153203e+004, 4.89441589e+002, 2.04314472e-003, -8.65731735e+001, 2.92557608e+001, -4.88566444e+002, 1.22126429e-004, 2.03949148e-003
8.24874609e+004, 4.98963806e+002, 2.00415338e-003, -8.70136108e+001, 2.59953788e+001, -4.98286183e+002, 1.04413839e-004, 2.00143162e-003
8.06036016e+004, 5.13595703e+002, 1.94705679e-003, -8.71464005e+001, 2.55689101e+001, -5.12958845e+002, 9.69325088e-005, 1.94464244e-003
7.87627734e+004, 5.32062988e+002, 1.87947672e-003, -8.74549637e+001, 2.36260749e+001, -5.31538176e+002, 8.34575204e-005, 1.87762285e-003
7.69639609e+004, 5.44159180e+002, 1.83769757e-003, -8.74119263e+001, 2.45715343e+001, -5.43604132e+002, 8.29813232e-005, 1.83582310e-003
7.52062813e+004, 5.58320496e+002, 1.79108596e-003, -8.71052094e+001, 2.81963776e+001, -5.57608052e+002, 9.04536666e-005, 1.78880045e-003
7.34887109e+004, 5.72850281e+002, 1.74565682e-003, -8.68863602e+001, 3.11152355e+001, -5.72004621e+002, 9.48180090e-005, 1.74307983e-003
7.18103672e+004, 5.63725525e+002, 1.77391293e-003, -8.59204178e+001, 4.01045580e+001, -5.62297156e+002, 1.26199704e-004, 1.76941819e-003
7.01703438e+004, 5.99193420e+002, 1.66891018e-003, -8.72835617e+001, 2.83975933e+001, -5.98520118e+002, 7.90947147e-005, 1.66703486e-003
6.85678125e+004, 6.08892273e+002, 1.64232664e-003, -8.77238312e+001, 2.41828822e+001, -6.08411857e+002, 6.52269595e-005, 1.64103084e-003
6.70018203e+004, 6.32815186e+002, 1.58024021e-003, -8.68457184e+001, 3.48205260e+001, -6.31856463e+002, 8.69523937e-005, 1.57784612e-003
6.54716484e+004, 6.43058289e+002, 1.55506898e-003, -8.76814728e+001, 2.60148529e+001, -6.42531859e+002, 6.29101462e-005, 1.55379595e-003
6.39764063e+004, 6.61915710e+002, 1.51076638e-003, -8.74185562e+001, 2.98123210e+001, -6.61244004e+002, 6.80440899e-005, 1.50923327e-003
6.25153164e+004, 6.81325989e+002, 1.46772619e-003, -8.72874603e+001, 3.22437968e+001, -6.80562591e+002, 6.94602378e-005, 1.46608167e-003
6.10876094e+004, 6.99057007e+002, 1.43049850e-003, -8.72881927e+001, 3.30739923e+001, -6.98274165e+002, 6.76801690e-005, 1.42889655e-003
5.96924414e+004, 7.03561279e+002, 1.42134030e-003, -8.71570663e+001, 3.48953696e+001, -7.02695373e+002, 7.04959134e-005, 1.41959099e-003
5.83292227e+004, 7.33555725e+002, 1.36322295e-003, -8.68061981e+001, 4.08689538e+001, -7.32416364e+002, 7.59499160e-005, 1.36110559e-003
5.69970625e+004, 7.55066772e+002, 1.32438618e-003, -8.68947678e+001, 4.09019663e+001, -7.53958129e+002, 7.17419981e-005, 1.32244162e-003
5.56953555e+004, 7.55066772e+002, 1.32438618e-003, -8.51815567e+001, 6.34245566e+001, -7.52398270e+002, 1.11246594e-004, 1.31970563e-003
5.44233906e+004, 7.59932129e+002, 1.31590699e-003, -8.73355331e+001, 3.53269344e+001, -7.59110564e+002, 6.11725154e-005, 1.31448436e-003
5.31804570e+004, 8.02573181e+002, 1.24599230e-003, -8.70285492e+001, 4.16040736e+001, -8.01494112e+002, 6.45901912e-005, 1.24431704e-003
5.19659531e+004, 8.10342773e+002, 1.23404568e-003, -8.73367767e+001, 3.76528027e+001, -8.09467527e+002, 5.73402763e-005, 1.23271280e-003
5.07791641e+004, 8.18187622e+002, 1.22221355e-003, -8.66342697e+001, 4.80352197e+001, -8.16776348e+002, 7.17552978e-005, 1.22010538e-003
4.96194375e+004, 8.39480286e+002, 1.19121320e-003, -8.76895370e+001, 3.38430246e+001, -8.38797830e+002, 4.80228761e-005, 1.19024481e-003
4.84862344e+004, 8.64097595e+002, 1.15727668e-003, -8.74264526e+001, 3.87995141e+001, -8.63226072e+002, 5.19637750e-005, 1.15610946e-003
4.73788984e+004, 8.75269104e+002, 1.14250577e-003, -8.76906891e+001, 3.52682396e+001, -8.74558263e+002, 4.60363184e-005, 1.14157789e-003
4.62968359e+004, 9.15518982e+002, 1.09227664e-003, -8.77351837e+001, 3.61796696e+001, -9.14803825e+002, 4.31648156e-005, 1.09142341e-003
4.52395078e+004, 9.36332886e+002, 1.06799624e-003, -8.59779129e+001, 6.56753456e+001, -9.34026778e+002, 7.49103477e-005, 1.06536586e-003
4.42063203e+004, 9.51489075e+002, 1.05098422e-003, -8.68134003e+001, 5.28913645e+001, -9.50017875e+002, 5.84220994e-005, 1.04935918e-003
4.31967383e+004, 9.54549622e+002, 1.04761447e-003, -8.70775833e+001, 4.86664526e+001, -9.53308217e+002, 5.34112413e-005, 1.04625204e-003
4.22102227e+004, 9.76250793e+002, 1.02432695e-003, -8.70341415e+001, 5.05120765e+001, -9.74943148e+002, 5.29995793e-005, 1.02295491e-003
4.12462344e+004, 1.03103003e+003, 9.69903855e-004, -8.73422470e+001, 4.78087667e+001, -1.02992099e+003, 4.49743517e-005, 9.68860566e-004
4.03042422e+004, 9.70000610e+002, 1.03092719e-003, -8.37392197e+001, 1.05782356e+002, -9.64215369e+002, 1.12426637e-004, 1.02477857e-003
3.93837695e+004, 1.01787000e+003, 9.82443735e-004, -8.73871536e+001, 4.64016066e+001, -1.01681179e+003, 4.47866308e-005, 9.81422361e-004
3.84843359e+004, 1.05786206e+003, 9.45302830e-004, -8.81786194e+001, 3.36228073e+001, -1.05732760e+003, 3.00452545e-005, 9.44825235e-004
3.76054063e+004, 1.09589905e+003, 9.12492808e-004, -8.80911789e+001, 3.65033569e+001, -1.09529093e+003, 3.03942692e-005, 9.11986466e-004
3.67465625e+004, 1.12803601e+003, 8.86496522e-004, -8.67293091e+001, 6.43582082e+001, -1.12619859e+003, 5.05775766e-005, 8.85052536e-004
3.59073867e+004, 1.14262000e+003, 8.75181604e-004, -8.66857910e+001, 6.60566987e+001, -1.14070898e+003, 5.05956554e-005, 8.73717872e-004
3.50872891e+004, 1.14629504e+003, 8.72375751e-004, -8.69938278e+001, 6.01157622e+001, -1.14471762e+003, 4.57504666e-005, 8.71175267e-004
3.42859609e+004, 1.16859705e+003, 8.55726962e-004, -8.78731537e+001, 4.33689111e+001, -1.16779202e+003, 3.17576933e-005, 8.55137464e-004
3.35029375e+004, 1.21841602e+003, 8.20737734e-004, -8.76977615e+001, 4.89447821e+001, -1.21743254e+003, 3.29697157e-005, 8.20075256e-004
3.27377910e+004, 1.21841602e+003, 8.20737734e-004, -8.71708069e+001, 6.01393954e+001, -1.21693091e+003, 4.05105239e-005, 8.19737352e-004
3.19901699e+004, 1.24212097e+003, 8.05074564e-004, -8.74788132e+001, 5.46394263e+001, -1.24091863e+003, 3.54142739e-005, 8.04295271e-004
3.12595371e+004, 1.27854602e+003, 7.82138448e-004, -8.76989136e+001, 5.13345675e+001, -1.27751504e+003, 3.14034366e-005, 7.81507758e-004
3.05456523e+004, 1.30761304e+003, 7.64752241e-004, -8.81826706e+001, 4.14684154e+001, -1.30695533e+003, 2.42526364e-005, 7.64367581e-004
2.98480391e+004, 1.35028699e+003, 7.40583305e-004, -8.76996231e+001, 5.41983123e+001, -1.34919883e+003, 2.97258032e-005, 7.39986492e-004
2.91664004e+004, 1.39435400e+003, 7.17177989e-004, -8.80515366e+001, 4.74088002e+001, -1.39354781e+003, 2.43844446e-005, 7.16763327e-004
2.85002598e+004, 1.45379797e+003, 6.87853483e-004, -8.51514816e+001, 1.22877402e+002, -1.44859577e+003, 5.81385105e-005, 6.85392098e-004
2.78493770e+004, 1.38988403e+003, 7.19484487e-004, -8.75688095e+001, 5.89582507e+001, -1.38863298e+003, 3.05202058e-005, 7.18836868e-004
2.72133359e+004, 1.43524304e+003, 6.96746106e-004, -8.77888565e+001, 5.53747705e+001, -1.43417441e+003, 2.68819667e-005, 6.96227330e-004
2.65918379e+004, 1.49643005e+003, 6.68257095e-004, -8.82286301e+001, 4.62566175e+001, -1.49571496e+003, 2.06567041e-005, 6.67937755e-004
2.59845254e+004, 1.50607300e+003, 6.63978440e-004, -8.74379272e+001, 6.73240299e+001, -1.50456750e+003, 2.96809679e-005, 6.63314713e-004
2.53911016e+004, 1.53045105e+003, 6.53402146e-004, -8.78776779e+001, 5.66772520e+001, -1.52940122e+003, 2.41974666e-005, 6.52953939e-004
2.48112090e+004, 1.57028003e+003, 6.36829089e-004, -8.82734833e+001, 4.73107178e+001, -1.56956716e+003, 1.91869226e-005, 6.36539983e-004
2.42446055e+004, 1.61632703e+003, 6.18686679e-004, -8.87571716e+001, 3.50577228e+001, -1.61594679e+003, 1.34191570e-005, 6.18541133e-004
2.36908789e+004, 1.65307397e+003, 6.04933606e-004, -8.82740631e+001, 4.97884819e+001, -1.65232402e+003, 1.82198295e-005, 6.04659164e-004
2.31498477e+004, 1.68523499e+003, 5.93389058e-004, -8.79667130e+001, 5.97923150e+001, -1.68417393e+003, 2.10535063e-005, 5.93015450e-004
2.26211543e+004, 1.72354797e+003, 5.80198530e-004, -8.82745972e+001, 5.18950110e+001, -1.72276653e+003, 1.74694349e-005, 5.79935473e-004
2.21045020e+004, 1.76273206e+003, 5.67301194e-004, -8.87582626e+001, 3.81996533e+001, -1.76231810e+003, 1.22938191e-005, 5.67167971e-004
2.15997090e+004, 1.82611401e+003, 5.47610934e-004, -8.85827408e+001, 4.51658573e+001, -1.82555538e+003, 1.35442350e-005, 5.47443411e-004
2.11064219e+004, 1.87363696e+003, 5.33721324e-004, -8.79238129e+001, 6.78788164e+001, -1.87240699e+003, 1.93358545e-005, 5.33370955e-004
2.06243398e+004, 1.87966394e+003, 5.32009993e-004, -8.62980804e+001, 1.21361895e+002, -1.87574194e+003, 3.43496194e-005, 5.30899931e-004
2.01533438e+004, 1.89786096e+003, 5.26908989e-004, -8.82319107e+001, 5.85567581e+001, -1.89695739e+003, 1.62572932e-005, 5.26658127e-004
