Exported from: CypherGraph V1.28.0
Acquired by  : CypherGraph V1.28.0 | C60-0504-0552 V1.23.10 : 6/1/2021
Graph title  : Title
Points       : 300
Pen legend   : 4:51:17 PM
Resonance    : F1:2.74237563e+005 F2:2.50030578e+005 Fr:2.61854469e+005 Zr:1.05108902e+002 Q:1.08173106e+001
Capacitance  : 3.81989379e-009 F at 2.42446055e+004 Hz
Frequency (Hz), Impedance (Ohms), Admittance (S), Phase angle (Degrees), Resistance (Ohms), Reactance (S), Conductance (S), Susceptance (S)
7.93716688e+005, 6.49283676e+001, 1.54015885e-002, -7.71151962e+001, 1.44784791e+001, -6.32934954e+001, 3.43442452e-003, 1.50137822e-002
7.75589750e+005, 6.26747704e+001, 1.59553836e-002, -8.02445374e+001, 1.06198304e+001, -6.17684874e+001, 2.70353551e-003, 1.57246672e-002
7.57876750e+005, 6.36892700e+001, 1.57012319e-002, -8.36812820e+001, 7.00957879e+000, -6.33023611e+001, 1.72806224e-003, 1.56058478e-002
7.40568375e+005, 6.72629929e+001, 1.48670161e-002, -8.57555237e+001, 4.97829207e+000, -6.70785123e+001, 1.10034278e-003, 1.48262407e-002
7.23655313e+005, 7.08094788e+001, 1.41224031e-002, -8.63793488e+001, 4.47163533e+000, -7.06681453e+001, 8.91833093e-004, 1.40942152e-002
7.07128375e+005, 7.40657120e+001, 1.35015242e-002, -8.68272171e+001, 4.09933061e+000, -7.39521817e+001, 7.47271711e-004, 1.34808286e-002
6.90978938e+005, 7.77208786e+001, 1.28665555e-002, -8.70112228e+001, 4.05239367e+000, -7.76151601e+001, 6.70866685e-004, 1.28490540e-002
6.75198375e+005, 8.15564270e+001, 1.22614494e-002, -8.70631866e+001, 4.17851263e+000, -8.14493144e+001, 6.28210711e-004, 1.22453457e-002
6.59778188e+005, 8.53068695e+001, 1.17223854e-002, -8.66755295e+001, 4.94697988e+000, -8.51633100e+001, 6.79785872e-004, 1.17026583e-002
6.44710188e+005, 8.95167770e+001, 1.11710903e-002, -8.62437363e+001, 5.86444257e+000, -8.93244742e+001, 7.31842898e-004, 1.11470922e-002
6.29986188e+005, 9.42366180e+001, 1.06115862e-002, -8.56360016e+001, 7.17070162e+000, -9.39634036e+001, 8.07462325e-004, 1.05808207e-002
6.15598563e+005, 9.95244064e+001, 1.00477866e-002, -8.45446930e+001, 9.46171314e+000, -9.90736265e+001, 9.55235787e-004, 1.00022768e-002
6.01539500e+005, 1.07153801e+002, 9.33238010e-003, -8.23545837e+001, 1.42559612e+001, -1.06201246e+002, 1.24159897e-003, 9.24941892e-003
5.87801563e+005, 1.15368103e+002, 8.66790711e-003, -7.70002518e+001, 2.59516825e+001, -1.12411340e+002, 1.94981773e-003, 8.44575778e-003
5.74377313e+005, 1.06126404e+002, 9.42272577e-003, -7.00637283e+001, 3.61864230e+001, -9.97665093e+001, 3.21291148e-003, 8.85804497e-003
5.61259688e+005, 1.04435997e+002, 9.57524253e-003, -7.09053574e+001, 3.41640998e+001, -9.86898767e+001, 3.13234470e-003, 9.04840794e-003
5.48441563e+005, 1.00165703e+002, 9.98345713e-003, -6.28698997e+001, 4.56768142e+001, -8.91448073e+001, 4.55258141e-003, 8.88501091e-003
5.35916250e+005, 8.47607117e+001, 1.17979189e-002, -6.57766724e+001, 3.47768423e+001, -7.72977974e+001, 4.84061962e-003, 1.07591492e-002
5.23677000e+005, 8.61327133e+001, 1.16099907e-002, -6.94303665e+001, 3.02623405e+001, -8.06413979e+001, 4.07911789e-003, 1.08698059e-002
5.11717250e+005, 8.00000000e+001, 1.25000000e-002, -7.34354782e+001, 2.28075927e+001, -7.66799434e+001, 3.56368635e-003, 1.19812412e-002
5.00030563e+005, 8.10342789e+001, 1.23404566e-002, -7.89345932e+001, 1.55528655e+001, -7.95277482e+001, 2.36849718e-003, 1.21110317e-002
4.88610875e+005, 8.78084488e+001, 1.13884258e-002, -8.32031097e+001, 1.03921365e+001, -8.71913251e+001, 1.34782104e-003, 1.13083871e-002
4.77451969e+005, 9.36332932e+001, 1.06799619e-002, -8.45710983e+001, 8.85869193e+000, -9.32132886e+001, 1.01043645e-003, 1.06320555e-002
4.66547844e+005, 9.82541275e+001, 1.01776895e-002, -8.54116135e+001, 7.86002388e+000, -9.79392342e+001, 8.14183428e-004, 1.01450711e-002
4.55892875e+005, 1.03434601e+002, 9.66794469e-003, -8.59004364e+001, 7.39452381e+000, -1.03169946e+002, 6.91159889e-004, 9.64320759e-003
4.45481188e+005, 1.08191200e+002, 9.24289589e-003, -8.63891373e+001, 6.81385309e+000, -1.07976420e+002, 5.82115131e-004, 9.22454695e-003
4.35307250e+005, 1.13166397e+002, 8.83654535e-003, -8.63064270e+001, 7.29022109e+000, -1.12931334e+002, 5.69253515e-004, 8.81819053e-003
4.25365688e+005, 1.17990997e+002, 8.47522288e-003, -8.56083832e+001, 9.03494168e+000, -1.17644572e+002, 6.48974466e-004, 8.45033934e-003
4.15651156e+005, 1.21061600e+002, 8.26025761e-003, -8.57891006e+001, 8.88930080e+000, -1.20734797e+002, 6.06533490e-004, 8.23795926e-003
4.06158438e+005, 1.24611603e+002, 8.02493490e-003, -8.59697189e+001, 8.75816212e+000, -1.24303444e+002, 5.64021964e-004, 8.00508959e-003
3.96882656e+005, 1.29507507e+002, 7.72156009e-003, -8.61502304e+001, 8.69521289e+000, -1.29215277e+002, 5.18430245e-004, 7.70413657e-003
3.87818688e+005, 1.34595795e+002, 7.42965263e-003, -8.62427368e+001, 8.82001178e+000, -1.34306498e+002, 4.86862342e-004, 7.41368352e-003
3.78961563e+005, 1.40333893e+002, 7.12586233e-003, -8.57199097e+001, 1.04734287e+001, -1.39942520e+002, 5.31818862e-004, 7.10598921e-003
3.70306844e+005, 1.44913696e+002, 6.90065898e-003, -8.52409210e+001, 1.20229272e+001, -1.44414087e+002, 5.72520904e-004, 6.87686805e-003
3.61849781e+005, 1.49643005e+002, 6.68257095e-003, -8.48936691e+001, 1.33188789e+001, -1.49049108e+002, 5.94777906e-004, 6.65604941e-003
3.53585906e+005, 1.52554398e+002, 6.55503883e-003, -8.48978806e+001, 1.35668367e+001, -1.51949943e+002, 5.82947087e-004, 6.52906630e-003
3.45510656e+005, 1.58039795e+002, 6.32752023e-003, -8.51217194e+001, 1.34395822e+001, -1.57467312e+002, 5.38087436e-004, 6.30459945e-003
3.37619844e+005, 1.67983200e+002, 5.95297625e-003, -8.57409668e+001, 1.24753924e+001, -1.67519313e+002, 4.42102037e-004, 5.93653704e-003
3.29909250e+005, 1.80280701e+002, 5.54690544e-003, -8.46902237e+001, 1.66832635e+001, -1.79507102e+002, 5.13313322e-004, 5.52310324e-003
3.22374750e+005, 1.87966400e+002, 5.32009976e-003, -8.25407333e+001, 2.44020444e+001, -1.86375717e+002, 6.90662323e-004, 5.27507791e-003
3.15012406e+005, 2.01080002e+002, 4.97314497e-003, -8.03032837e+001, 3.38684853e+001, -1.98207197e+002, 8.37641167e-004, 4.90209427e-003
3.07818188e+005, 2.12363007e+002, 4.70891807e-003, -7.69231567e+001, 4.80487539e+001, -2.06855901e+002, 1.06542872e-003, 4.58680402e-003
3.00788156e+005, 2.01726807e+002, 4.95719938e-003, -7.25761490e+001, 6.04046708e+001, -1.92470726e+002, 1.48437385e-003, 4.72974206e-003
2.93918781e+005, 2.13731400e+002, 4.67876972e-003, -7.12173462e+001, 6.88170403e+001, -2.02349515e+002, 1.50646599e-003, 4.42961017e-003
2.87206281e+005, 2.44593903e+002, 4.08840936e-003, -6.74414673e+001, 9.38328391e+001, -2.25879560e+002, 1.56842445e-003, 3.77559741e-003
2.80646969e+005, 2.17190903e+002, 4.60424441e-003, -4.64828987e+001, 1.49551368e+002, -1.57500084e+002, 3.17034941e-003, 3.33885478e-003
2.74237563e+005, 1.76273193e+002, 5.67301233e-003, -6.30096092e+001, 8.00000130e+001, -1.57073985e+002, 2.57464593e-003, 5.05512287e-003
2.67974563e+005, 1.67444504e+002, 5.97212794e-003, -3.06690502e+001, 1.44023694e+002, -8.54098199e+001, 5.13679404e-003, 3.04625330e-003
2.61854469e+005, 1.05108902e+002, 9.51394203e-003, -5.36555710e+001, 6.22915235e+001, -8.46619594e+001, 5.63832304e-003, 7.66318512e-003
2.55874281e+005, 1.28678406e+002, 7.77131170e-003, -6.32826385e+001, 5.78524836e+001, -1.14940081e+002, 3.49390156e-003, 6.94160914e-003
2.50030578e+005, 1.32877899e+002, 7.52570598e-003, -7.78315125e+001, 2.80089589e+001, -1.29892395e+002, 1.58632241e-003, 7.35661822e-003
2.44320391e+005, 1.42605392e+002, 7.01235755e-003, -7.74828568e+001, 3.09071117e+001, -1.39215834e+002, 1.51980030e-003, 6.84568225e-003
2.38740563e+005, 1.53537399e+002, 6.51307111e-003, -7.65628586e+001, 3.56787824e+001, -1.49334381e+002, 1.51349735e-003, 6.33477869e-003
2.33288281e+005, 1.56022598e+002, 6.40932795e-003, -8.10041122e+001, 2.43962514e+001, -1.54103453e+002, 1.00218544e-003, 6.33049043e-003
2.27960344e+005, 1.63197495e+002, 6.12754505e-003, -8.00400314e+001, 2.82266500e+001, -1.60737918e+002, 1.05982062e-003, 6.03519582e-003
2.22754188e+005, 1.64248993e+002, 6.08831739e-003, -8.09215927e+001, 2.59161810e+001, -1.62191502e+002, 9.60650854e-004, 6.01205111e-003
2.17666984e+005, 1.73465302e+002, 5.76484168e-003, -8.29456711e+001, 2.13033498e+001, -1.72152195e+002, 7.07982738e-004, 5.72120267e-003
2.12695891e+005, 1.83788101e+002, 5.44104865e-003, -8.41786728e+001, 1.86410049e+001, -1.82840310e+002, 5.51867145e-004, 5.41298929e-003
2.07838297e+005, 1.86763000e+002, 5.35437960e-003, -8.43129807e+001, 1.85071511e+001, -1.85843762e+002, 5.30588564e-004, 5.32802559e-003
2.03091688e+005, 1.94725098e+002, 5.13544485e-003, -8.51064224e+001, 1.66110712e+001, -1.94015298e+002, 4.38080355e-004, 5.11672546e-003
1.98453484e+005, 1.84972305e+002, 5.40621472e-003, -8.23841705e+001, 2.45144230e+001, -1.83340658e+002, 7.16486905e-004, 5.35852630e-003
1.93921156e+005, 2.01726807e+002, 4.95719938e-003, -8.65612869e+001, 1.20997436e+001, -2.01363603e+002, 2.97336989e-004, 4.94827408e-003
1.89492344e+005, 2.10326904e+002, 4.75450349e-003, -8.65195999e+001, 1.27683345e+001, -2.09938982e+002, 2.88632076e-004, 4.74573439e-003
1.85164750e+005, 2.17889603e+002, 4.58948012e-003, -8.69612579e+001, 1.15505880e+001, -2.17583232e+002, 2.43293822e-004, 4.58302694e-003
1.80935984e+005, 2.26450302e+002, 4.41597998e-003, -8.68755264e+001, 1.23427479e+001, -2.26113679e+002, 2.40694434e-004, 4.40941553e-003
1.76803766e+005, 2.36104294e+002, 4.23541641e-003, -8.63502884e+001, 1.50295529e+001, -2.35625445e+002, 2.69611424e-004, 4.22682645e-003
1.72765844e+005, 2.29377899e+002, 4.35961792e-003, -8.66599731e+001, 1.33638901e+001, -2.28988268e+002, 2.53997683e-004, 4.35221249e-003
1.68820266e+005, 2.40697800e+002, 4.15458721e-003, -8.75848236e+001, 1.01430770e+001, -2.40483989e+002, 1.75075543e-004, 4.15089670e-003
1.64964797e+005, 2.46961807e+002, 4.04920911e-003, -8.77625732e+001, 9.64152220e+000, -2.46773530e+002, 1.58083308e-004, 4.04612211e-003
1.61197250e+005, 2.55021500e+002, 3.92123802e-003, -8.79402771e+001, 9.16577970e+000, -2.54856732e+002, 1.40934015e-004, 3.91870453e-003
1.57515891e+005, 2.62499786e+002, 3.80952691e-003, -8.80300369e+001, 9.02357926e+000, -2.62344645e+002, 1.30954651e-004, 3.80727542e-003
1.53918438e+005, 2.71938507e+002, 3.67730194e-003, -8.79879303e+001, 9.54776741e+000, -2.71770844e+002, 1.29110158e-004, 3.67503471e-003
1.50403266e+005, 2.79912994e+002, 3.57253868e-003, -8.71108170e+001, 1.41088436e+001, -2.79557194e+002, 1.80071631e-004, 3.56799760e-003
1.46968359e+005, 2.84443787e+002, 3.51563313e-003, -8.74201889e+001, 1.28030951e+001, -2.84155501e+002, 1.58242111e-004, 3.51207001e-003
1.43611844e+005, 2.91846313e+002, 3.42646096e-003, -8.79931870e+001, 1.02199717e+001, -2.91667315e+002, 1.19988955e-004, 3.42435941e-003
1.40332047e+005, 3.02340210e+002, 3.30753227e-003, -8.79948578e+001, 1.05786392e+001, -3.02155084e+002, 1.15727876e-004, 3.30550703e-003
1.37127156e+005, 3.11206085e+002, 3.21330478e-003, -8.80843811e+001, 1.04028814e+001, -3.11032165e+002, 1.07413158e-004, 3.21150899e-003
1.33995469e+005, 3.17260712e+002, 3.15198183e-003, -8.77783737e+001, 1.22986045e+001, -3.17022244e+002, 1.22186506e-004, 3.14961267e-003
1.30935250e+005, 3.26564301e+002, 3.06218407e-003, -8.76480865e+001, 1.34012540e+001, -3.26289210e+002, 1.25663174e-004, 3.05960456e-003
1.27944945e+005, 3.36140594e+002, 2.97494565e-003, -8.72980499e+001, 1.58458182e+001, -3.35766897e+002, 1.40240271e-004, 2.97163832e-003
1.25022945e+005, 3.39394714e+002, 2.94642184e-003, -8.77389908e+001, 1.33897371e+001, -3.39130487e+002, 1.16241686e-004, 2.94412798e-003
1.22167648e+005, 3.51598297e+002, 2.84415484e-003, -8.79601669e+001, 1.25148893e+001, -3.51375497e+002, 1.01235652e-004, 2.84235257e-003
1.19377555e+005, 3.60748413e+002, 2.77201497e-003, -8.76100311e+001, 1.50434723e+001, -3.60434615e+002, 1.15595049e-004, 2.76960372e-003
1.16651297e+005, 3.72521515e+002, 2.68440871e-003, -8.75674820e+001, 1.58108172e+001, -3.72185837e+002, 1.13933541e-004, 2.68198980e-003
1.13987148e+005, 3.83445496e+002, 2.60793258e-003, -8.77885666e+001, 1.47960926e+001, -3.83159919e+002, 1.00632847e-004, 2.60599028e-003
1.11383852e+005, 3.92162903e+002, 2.54996072e-003, -8.68230972e+001, 2.17332784e+001, -3.91560221e+002, 1.41316290e-004, 2.54604191e-003
1.08840047e+005, 3.93424408e+002, 2.54178434e-003, -8.70441208e+001, 2.02876941e+001, -3.92900973e+002, 1.31072049e-004, 2.53840260e-003
1.06354359e+005, 4.08881714e+002, 2.44569509e-003, -8.78364029e+001, 1.54364784e+001, -4.08590224e+002, 9.23321295e-005, 2.44395156e-003
1.03925469e+005, 4.22225708e+002, 2.36840150e-003, -8.69147873e+001, 2.27246529e+001, -4.21613732e+002, 1.27469978e-004, 2.36496872e-003
1.01552070e+005, 4.30440186e+002, 2.32320316e-003, -8.71357269e+001, 2.15091720e+001, -4.29902441e+002, 1.16090872e-004, 2.32030081e-003
9.92328516e+004, 4.36005188e+002, 2.29355069e-003, -8.71808472e+001, 2.14443257e+001, -4.35477514e+002, 1.12805190e-004, 2.29077493e-003
9.69665625e+004, 4.50234406e+002, 2.22106527e-003, -8.73138428e+001, 2.11002874e+001, -4.49739700e+002, 1.04090480e-004, 2.21862482e-003
9.47520156e+004, 4.63437286e+002, 2.15778926e-003, -8.65239563e+001, 2.80987578e+001, -4.62584671e+002, 1.30829348e-004, 2.15381944e-003
9.25880703e+004, 4.78561707e+002, 2.08959469e-003, -8.68766327e+001, 2.60749362e+001, -4.77850818e+002, 1.13853757e-004, 2.08649066e-003
9.04735313e+004, 4.87872314e+002, 2.04971664e-003, -8.74929428e+001, 2.13407259e+001, -4.87405343e+002, 8.96596091e-005, 2.04775473e-003
8.84072813e+004, 5.03794189e+002, 1.98493754e-003, -8.63514099e+001, 3.20598906e+001, -5.02773059e+002, 1.26315233e-004, 1.98091431e-003
8.63882266e+004, 5.03794189e+002, 1.98493754e-003, -8.71434631e+001, 2.51067458e+001, -5.03168199e+002, 9.89200020e-005, 1.98247115e-003
8.44153203e+004, 5.23587891e+002, 1.90989902e-003, -8.69686813e+001, 2.76882770e+001, -5.22855275e+002, 1.00998923e-004, 1.90722665e-003
8.24874609e+004, 5.35491272e+002, 1.86744407e-003, -8.72333374e+001, 2.58474187e+001, -5.34867099e+002, 9.01389272e-005, 1.86526736e-003
8.06036016e+004, 5.49427124e+002, 1.82007760e-003, -8.71464005e+001, 2.73527459e+001, -5.48745835e+002, 9.06109616e-005, 1.81782070e-003
7.87627734e+004, 5.67357788e+002, 1.76255622e-003, -8.76746826e+001, 2.30195802e+001, -5.66890606e+002, 7.15127300e-005, 1.76110487e-003
7.69639609e+004, 5.78395996e+002, 1.72891930e-003, -8.74998169e+001, 2.52311257e+001, -5.77845411e+002, 7.54199206e-005, 1.72727351e-003
7.52062813e+004, 5.97272217e+002, 1.67427845e-003, -8.73688812e+001, 2.74181080e+001, -5.96642563e+002, 7.68586686e-005, 1.67251340e-003
7.34887109e+004, 6.16764282e+002, 1.62136497e-003, -8.69303131e+001, 3.30280456e+001, -6.15879313e+002, 8.68249307e-005, 1.61903854e-003
7.18103672e+004, 6.03054321e+002, 1.65822541e-003, -8.66674881e+001, 3.50558592e+001, -6.02034551e+002, 9.63934996e-005, 1.65542134e-003
7.01703438e+004, 6.34850586e+002, 1.57517378e-003, -8.75911789e+001, 2.66824372e+001, -6.34289614e+002, 6.62037280e-005, 1.57378192e-003
6.85678125e+004, 6.49283691e+002, 1.54015881e-003, -8.76359406e+001, 2.67822477e+001, -6.48731087e+002, 6.35298797e-005, 1.53884799e-003
6.70018203e+004, 6.70473328e+002, 1.49148364e-003, -8.71533432e+001, 3.32977813e+001, -6.69645982e+002, 7.40716954e-005, 1.48964319e-003
6.54716484e+004, 6.85716125e+002, 1.45832942e-003, -8.77693634e+001, 2.66895246e+001, -6.85196522e+002, 5.67612712e-005, 1.45722437e-003
6.39764063e+004, 7.08094788e+002, 1.41224031e-003, -8.75943375e+001, 2.97218515e+001, -7.07470734e+002, 5.92779349e-005, 1.41099568e-003
6.25153164e+004, 7.21870972e+002, 1.38528912e-003, -8.73753510e+001, 3.30564556e+001, -7.21113702e+002, 6.34361955e-005, 1.38383589e-003
6.10876094e+004, 7.40657104e+002, 1.35015244e-003, -8.74200287e+001, 3.33397750e+001, -7.39906349e+002, 6.07754633e-005, 1.34878388e-003
5.96924414e+004, 7.50232727e+002, 1.33291972e-003, -8.71570663e+001, 3.72101891e+001, -7.49309380e+002, 6.61104125e-005, 1.33127924e-003
5.83292227e+004, 7.72232788e+002, 1.29494631e-003, -8.68940887e+001, 4.18409876e+001, -7.71098444e+002, 7.01625642e-005, 1.29304415e-003
5.69970625e+004, 8.00000000e+002, 1.25000000e-003, -8.68508224e+001, 4.39486777e+001, -7.98791909e+002, 6.86698089e-005, 1.24811236e-003
5.56953555e+004, 7.94878174e+002, 1.25805442e-003, -8.60604706e+001, 5.46109883e+001, -7.92999969e+002, 8.64328617e-005, 1.25508178e-003
5.44233906e+004, 8.10342773e+002, 1.23404568e-003, -8.75113068e+001, 3.51868936e+001, -8.09578466e+002, 5.35850205e-005, 1.23288174e-003
5.31804570e+004, 8.47607117e+002, 1.17979189e-003, -8.72482834e+001, 4.06919687e+001, -8.46629782e+002, 5.66395133e-005, 1.17843153e-003
5.19659531e+004, 8.61327087e+002, 1.16099913e-003, -8.74246674e+001, 3.87019243e+001, -8.60457153e+002, 5.21670585e-005, 1.15982653e-003
5.07791641e+004, 8.69665405e+002, 1.14986752e-003, -8.69858322e+001, 4.57295206e+001, -8.68462278e+002, 6.04633575e-005, 1.14827675e-003
4.96194375e+004, 8.89436829e+002, 1.12430694e-003, -8.78653336e+001, 3.31300447e+001, -8.88819595e+002, 4.18785663e-005, 1.12352672e-003
4.84862344e+004, 9.15518982e+002, 1.09227664e-003, -8.75143433e+001, 3.97054056e+001, -9.14657579e+002, 4.73712593e-005, 1.09124893e-003
4.73788984e+004, 9.27355286e+002, 1.07833536e-003, -8.78664703e+001, 3.45240577e+001, -9.26712423e+002, 4.01448215e-005, 1.07758784e-003
4.62968359e+004, 9.66890503e+002, 1.03424327e-003, -8.76472931e+001, 3.96917674e+001, -9.66075467e+002, 4.24566622e-005, 1.03337146e-003
4.52395078e+004, 9.92052979e+002, 1.00801068e-003, -8.65492020e+001, 5.97130403e+001, -9.90254243e+002, 6.06735566e-005, 1.00618301e-003
4.42063203e+004, 1.00487903e+003, 9.95144661e-004, -8.70331268e+001, 5.20110991e+001, -1.00353212e+003, 5.15072622e-005, 9.93810796e-004
4.31967383e+004, 1.00811102e+003, 9.91954236e-004, -8.72094193e+001, 4.90804582e+001, -1.00691556e+003, 4.82938559e-005, 9.90777932e-004
4.22102227e+004, 1.03434595e+003, 9.66794526e-004, -8.72538681e+001, 4.95562332e+001, -1.03315813e+003, 4.63197977e-005, 9.65684282e-004
4.12462344e+004, 1.08191199e+003, 9.24289602e-004, -8.74301529e+001, 4.85099651e+001, -1.08082391e+003, 4.14426098e-005, 9.23360048e-004
4.03042422e+004, 1.03434595e+003, 9.66794526e-004, -8.32558212e+001, 1.21469969e+002, -1.02718868e+003, 1.13536967e-004, 9.60104689e-004
3.93837695e+004, 1.07844299e+003, 9.27262736e-004, -8.76068726e+001, 4.50312606e+001, -1.07750242e+003, 3.87186065e-005, 9.26454020e-004
3.84843359e+004, 1.11721997e+003, 8.95078880e-004, -8.82225571e+001, 3.46530976e+001, -1.11668242e+003, 2.77628906e-005, 8.94648212e-004
3.76054063e+004, 1.15368103e+003, 8.66790711e-004, -8.81351166e+001, 3.75437910e+001, -1.15306998e+003, 2.82076314e-005, 8.66331614e-004
3.67465625e+004, 1.18751196e+003, 8.42096780e-004, -8.74763794e+001, 5.22876345e+001, -1.18636026e+003, 3.70785727e-005, 8.41280076e-004
3.59073867e+004, 1.21061597e+003, 8.26025781e-004, -8.73889236e+001, 5.51509507e+001, -1.20935908e+003, 3.76305190e-005, 8.25168186e-004
3.50872891e+004, 1.21841602e+003, 8.20737734e-004, -8.69498825e+001, 6.48312492e+001, -1.21668998e+003, 4.36710056e-005, 8.19575056e-004
3.42859609e+004, 1.23416895e+003, 8.10261840e-004, -8.80049820e+001, 4.29646265e+001, -1.23342086e+003, 2.82073192e-005, 8.09770706e-004
3.35029375e+004, 1.27854602e+003, 7.82138448e-004, -8.79174881e+001, 4.64606838e+001, -1.27770158e+003, 2.84218843e-005, 7.81621870e-004
3.27377910e+004, 1.29924097e+003, 7.69680164e-004, -8.63797913e+001, 8.20373600e+001, -1.29664836e+003, 4.85995518e-005, 7.68144282e-004
3.19901699e+004, 1.31181897e+003, 7.62300304e-004, -8.77864227e+001, 5.06684848e+001, -1.31084008e+003, 2.94435454e-005, 7.61731470e-004
3.12595371e+004, 1.35028699e+003, 7.40583305e-004, -8.76549606e+001, 5.52500060e+001, -1.34915618e+003, 3.03026189e-005, 7.39963096e-004
3.05456523e+004, 1.38542700e+003, 7.21799127e-004, -8.80947800e+001, 4.60602315e+001, -1.38466113e+003, 2.39971033e-005, 7.21400110e-004
2.98480391e+004, 1.43524304e+003, 6.96746106e-004, -8.79193497e+001, 5.21082467e+001, -1.43429680e+003, 2.52962160e-005, 6.96286749e-004
2.91664004e+004, 1.47733105e+003, 6.76896351e-004, -8.80515366e+001, 5.02300654e+001, -1.47647688e+003, 2.30148469e-005, 6.76504979e-004
2.85002598e+004, 1.54031201e+003, 6.49219114e-004, -8.62061691e+001, 1.01917001e+002, -1.53693657e+003, 4.29565339e-005, 6.47796414e-004
2.78493770e+004, 1.47259399e+003, 6.79073800e-004, -8.73930283e+001, 6.69802639e+001, -1.47106992e+003, 3.08873610e-005, 6.78370988e-004
2.72133359e+004, 1.52065295e+003, 6.57612243e-004, -8.80525284e+001, 5.16767256e+001, -1.51977463e+003, 2.23477996e-005, 6.57232408e-004
2.65918379e+004, 1.57533105e+003, 6.34787207e-004, -8.84044113e+001, 4.38645839e+001, -1.57472024e+003, 1.76754445e-005, 6.34541076e-004
2.59845254e+004, 1.59569702e+003, 6.26685384e-004, -8.77455368e+001, 6.27709758e+001, -1.59446191e+003, 2.46523322e-005, 6.26200313e-004
2.53911016e+004, 1.61632703e+003, 6.18686679e-004, -8.81413498e+001, 5.24237513e+001, -1.61547665e+003, 2.00664074e-005, 6.18361178e-004
2.48112090e+004, 1.66907703e+003, 5.99133524e-004, -8.83174286e+001, 4.90077573e+001, -1.66835738e+003, 1.75918726e-005, 5.98875200e-004
2.42446055e+004, 1.71802197e+003, 5.82064733e-004, -8.86253433e+001, 4.12153186e+001, -1.71752752e+003, 1.39637233e-005, 5.81897214e-004
2.36908789e+004, 1.75707996e+003, 5.69126064e-004, -8.84058914e+001, 4.88799508e+001, -1.75639993e+003, 1.58324349e-005, 5.68905802e-004
2.31498477e+004, 1.79702600e+003, 5.56474976e-004, -8.84501114e+001, 4.86048099e+001, -1.79636856e+003, 1.50511792e-005, 5.56271391e-004
2.26211543e+004, 1.83198804e+003, 5.45855093e-004, -8.82745972e+001, 5.51600772e+001, -1.83115743e+003, 1.64353743e-005, 5.45607607e-004
2.21045020e+004, 1.87363696e+003, 5.33721324e-004, -8.85385437e+001, 4.77860961e+001, -1.87302748e+003, 1.36122733e-005, 5.33547709e-004
2.15997090e+004, 1.94100806e+003, 5.15196213e-004, -8.85388031e+001, 4.94955746e+001, -1.94037689e+003, 1.31374687e-005, 5.15028683e-004
2.11064219e+004, 1.98513501e+003, 5.03744075e-004, -8.80995865e+001, 6.58318245e+001, -1.98404314e+003, 1.67053583e-005, 5.03467004e-004
2.06243398e+004, 2.00435303e+003, 4.98914107e-004, -8.64738617e+001, 1.23275492e+002, -2.00055847e+003, 3.06851542e-005, 4.97969585e-004
2.01533438e+004, 2.02375696e+003, 4.94130481e-004, -8.81879730e+001, 6.39923388e+001, -2.02274497e+003, 1.56246851e-005, 4.93883389e-004
