Exported from: CypherGraph V1.28.0
Acquired by  : CypherGraph V1.28.0 | C60-0504-0552 V1.23.10 : 5/10/2021
Graph title  : Title
Points       : 300
Pen legend   : 1:53:02 PM
Resonance    : F1:2.93918781e+005 F2:2.55874281e+005 Fr:2.74237563e+005 Zr:1.05149002e+002 Q:7.20833662e+000
Capacitance  : 4.07653049e-009 F at 1.75447461e+004 Hz
Frequency (Hz), Impedance (Ohms), Admittance (S), Phase angle (Degrees), Resistance (Ohms), Reactance (S), Conductance (S), Susceptance (S)
7.57876750e+005, 6.49094391e+001, 1.54060798e-002, -8.68892899e+001, 3.52234095e+000, -6.48137979e+001, 8.36018098e-004, 1.53833796e-002
7.40568375e+005, 6.83367386e+001, 1.46334171e-002, -8.74693832e+001, 3.01728813e+000, -6.82700946e+001, 6.46112716e-004, 1.46191462e-002
7.23655313e+005, 7.14837494e+001, 1.39891935e-002, -8.75219269e+001, 3.09074660e+000, -7.14169007e+001, 6.04851488e-004, 1.39761114e-002
7.07128375e+005, 7.45355988e+001, 1.34164080e-002, -8.74863968e+001, 3.26887652e+000, -7.44638834e+001, 5.88397782e-004, 1.34034992e-002
6.90978938e+005, 7.77177429e+001, 1.28670747e-002, -8.73627777e+001, 3.57594578e+000, -7.76354312e+001, 5.92039340e-004, 1.28534470e-002
6.75198375e+005, 8.10357437e+001, 1.23402335e-002, -8.72389679e+001, 3.90352844e+000, -8.09416717e+001, 5.94434631e-004, 1.23259081e-002
6.59778188e+005, 8.50406036e+001, 1.17590887e-002, -8.65876389e+001, 5.06176428e+000, -8.48898275e+001, 6.99921362e-004, 1.17382399e-002
6.44710188e+005, 8.86712265e+001, 1.12776155e-002, -8.58482437e+001, 6.41965677e+000, -8.84385347e+001, 8.16481555e-004, 1.12480207e-002
6.29986188e+005, 9.36538696e+001, 1.06776154e-002, -8.48449936e+001, 8.41484682e+000, -9.32750645e+001, 9.59389060e-004, 1.06344273e-002
6.15598563e+005, 9.89164963e+001, 1.01095372e-002, -8.28747711e+001, 1.22694454e+001, -9.81526054e+001, 1.25397098e-003, 1.00314655e-002
6.01539500e+005, 1.03471802e+002, 9.66446880e-003, -7.92784119e+001, 1.92495665e+001, -1.01665471e+002, 1.79794719e-003, 9.49575395e-003
5.87801563e+005, 1.03139503e+002, 9.69560611e-003, -7.49787674e+001, 2.67313849e+001, -9.96152109e+001, 2.51287790e-003, 9.36430577e-003
5.74377313e+005, 1.04811401e+002, 9.54094676e-003, -7.08547363e+001, 3.43743986e+001, -9.90142948e+001, 3.12908999e-003, 9.01323809e-003
5.61259688e+005, 9.33531723e+001, 1.07120088e-002, -6.50166931e+001, 3.94281036e+001, -8.46181980e+001, 4.52426180e-003, 9.70969551e-003
5.48441563e+005, 8.23492813e+001, 1.21433968e-002, -6.76159973e+001, 3.13596129e+001, -7.61444602e+001, 4.62435393e-003, 1.12284209e-002
5.35916250e+005, 7.74682083e+001, 1.29085211e-002, -7.35549927e+001, 2.19308575e+001, -7.42991305e+001, 3.65433695e-003, 1.23804579e-002
5.23677000e+005, 7.79680710e+001, 1.28257630e-002, -7.92741165e+001, 1.45106762e+001, -7.66058769e+001, 2.38700908e-003, 1.26016818e-002
5.11717250e+005, 8.34154434e+001, 1.19881878e-002, -8.32352829e+001, 9.82571154e+000, -8.28347246e+001, 1.41211831e-003, 1.19047288e-002
5.00030563e+005, 8.86712265e+001, 1.12776155e-002, -8.52627182e+001, 7.32308999e+000, -8.83683131e+001, 9.31384358e-004, 1.12390896e-002
4.88610875e+005, 9.42581787e+001, 1.06091589e-002, -8.66308365e+001, 5.53946966e+000, -9.40952631e+001, 6.23490873e-004, 1.05908221e-002
4.77451969e+005, 9.95547638e+001, 1.00447227e-002, -8.71638718e+001, 4.92592630e+000, -9.94328228e+001, 4.97008501e-004, 1.00324193e-002
4.66547844e+005, 1.05487701e+002, 9.47977808e-003, -8.74770432e+001, 4.64353434e+000, -1.05385448e+002, 4.17296751e-004, 9.47058900e-003
4.55892875e+005, 1.11415298e+002, 8.97542809e-003, -8.71309128e+001, 5.57679181e+000, -1.11275640e+002, 4.49256920e-004, 8.96417747e-003
4.45481188e+005, 1.16921501e+002, 8.55274684e-003, -8.61254730e+001, 7.90058757e+000, -1.16654268e+002, 5.77923861e-004, 8.53319885e-003
4.35307250e+005, 1.20742699e+002, 8.28207429e-003, -8.49880829e+001, 1.05484374e+001, -1.20281045e+002, 7.23546378e-004, 8.25040818e-003
4.25365688e+005, 1.21913200e+002, 8.20255720e-003, -8.37626724e+001, 1.32455049e+001, -1.21191522e+002, 8.91183325e-004, 8.15400129e-003
4.15651156e+005, 1.21521797e+002, 8.22897639e-003, -8.50859833e+001, 1.04096379e+001, -1.21075128e+002, 7.04899586e-004, 8.19872972e-003
4.06158438e+005, 1.26709900e+002, 7.89204317e-003, -8.62773438e+001, 8.22688165e+000, -1.26442545e+002, 5.12405938e-004, 7.87539114e-003
3.96882656e+005, 1.33400406e+002, 7.49622907e-003, -8.65457382e+001, 8.03760478e+000, -1.33158046e+002, 4.51660744e-004, 7.48261002e-003
3.87818688e+005, 1.39993103e+002, 7.14320905e-003, -8.65503464e+001, 8.42358731e+000, -1.39739444e+002, 4.29817211e-004, 7.13026596e-003
3.78961563e+005, 1.45501205e+002, 6.87279529e-003, -8.62033081e+001, 9.63455000e+000, -1.45181873e+002, 4.55091006e-004, 6.85771152e-003
3.70306844e+005, 1.53183807e+002, 6.52810514e-003, -8.58122101e+001, 1.11863489e+001, -1.52774816e+002, 4.76719197e-004, 6.51067550e-003
3.61849781e+005, 1.60754303e+002, 6.22067330e-003, -8.53770676e+001, 1.29564552e+001, -1.60231321e+002, 5.01373050e-004, 6.20043558e-003
3.53585906e+005, 1.68698898e+002, 5.92772099e-003, -8.48099899e+001, 1.52603234e+001, -1.68007264e+002, 5.36215353e-004, 5.90341843e-003
3.45510656e+005, 1.74212296e+002, 5.74012297e-003, -8.26168365e+001, 2.23870091e+001, -1.72767896e+002, 7.37629826e-004, 5.69253142e-003
3.37619844e+005, 1.86984299e+002, 5.34804263e-003, -8.31921463e+001, 2.21651330e+001, -1.85665923e+002, 6.33957379e-004, 5.31033502e-003
3.29909250e+005, 1.97491302e+002, 5.06351413e-003, -8.04275208e+001, 3.28418411e+001, -1.94741439e+002, 8.42037721e-004, 4.99300989e-003
3.22374750e+005, 2.11970001e+002, 4.71764870e-003, -7.55973663e+001, 5.27242330e+001, -2.05308151e+002, 1.17344156e-003, 4.56938115e-003
3.15012406e+005, 2.19602600e+002, 4.55368015e-003, -7.34038620e+001, 6.27237228e+001, -2.10454357e+002, 1.30063930e-003, 4.36398216e-003
3.07818188e+005, 2.53797104e+002, 3.94015528e-003, -6.92327271e+001, 8.99895845e+001, -2.37307490e+002, 1.39707243e-003, 3.68415693e-003
3.00788156e+005, 2.26779602e+002, 4.40956766e-003, -6.54130630e+001, 9.43569786e+001, -2.06217721e+002, 1.83470417e-003, 4.00975655e-003
2.93918781e+005, 2.24602203e+002, 4.45231607e-003, -3.81265297e+001, 1.76683151e+002, -1.38669442e+002, 3.50241102e-003, 2.74886076e-003
2.87206281e+005, 2.11970001e+002, 4.71764870e-003, -3.43945999e+001, 1.74910595e+002, -1.19739572e+002, 3.89284681e-003, 2.66494896e-003
2.80646969e+005, 1.77606400e+002, 5.63042775e-003, -3.75620003e+001, 1.40787550e+002, -1.08272336e+002, 4.46320702e-003, 3.43241893e-003
2.74237563e+005, 1.05149002e+002, 9.51031375e-003, -3.63348007e+001, 8.47047294e+001, -6.23010550e+001, 7.66120968e-003, 5.63488543e-003
2.67974563e+005, 1.26709900e+002, 7.89204317e-003, -5.05762711e+001, 8.04671834e+001, -9.78796768e+001, 5.01184584e-003, 6.09637160e-003
2.61854469e+005, 1.16546097e+002, 8.58029593e-003, -5.76545906e+001, 6.23547361e+001, -9.84625795e+001, 4.59064785e-003, 7.24896066e-003
2.55874281e+005, 1.09638100e+002, 9.12091693e-003, -6.77650604e+001, 4.14876404e+001, -1.01485411e+002, 3.45140351e-003, 8.44268556e-003
2.50030578e+005, 1.29178604e+002, 7.74122005e-003, -7.13276062e+001, 4.13573787e+001, -1.22379242e+002, 2.47840245e-003, 7.33375818e-003
2.44320391e+005, 1.17676003e+002, 8.49790933e-003, -7.73070831e+001, 2.58564306e+001, -1.14800203e+002, 1.86720825e-003, 8.29023500e-003
2.38740563e+005, 1.34261093e+002, 7.44817413e-003, -7.73538666e+001, 2.93936414e+001, -1.31004027e+002, 1.63062101e-003, 7.26748739e-003
2.33288281e+005, 1.39095596e+002, 7.18930021e-003, -7.77960968e+001, 2.94036102e+001, -1.35952244e+002, 1.51975610e-003, 7.02683278e-003
2.27960344e+005, 1.50740402e+002, 6.63392153e-003, -8.08310471e+001, 2.40199195e+001, -1.48814355e+002, 1.05709059e-003, 6.54915829e-003
2.22754188e+005, 1.52692001e+002, 6.54913153e-003, -8.06139832e+001, 2.49018029e+001, -1.50647760e+002, 1.06806631e-003, 6.46145170e-003
2.17666984e+005, 1.59210800e+002, 6.28098093e-003, -8.24183273e+001, 2.10061649e+001, -1.57818947e+002, 8.28708360e-004, 6.22607131e-003
2.12695891e+005, 1.66542801e+002, 6.00446248e-003, -8.48378525e+001, 1.49846267e+001, -1.65867313e+002, 5.40249285e-004, 5.98010873e-003
2.07838297e+005, 1.76467804e+002, 5.66675607e-003, -8.52358322e+001, 1.46564682e+001, -1.75858107e+002, 4.70650330e-004, 5.64717741e-003
2.03091688e+005, 1.81649902e+002, 5.50509517e-003, -8.41835709e+001, 1.84086859e+001, -1.80714712e+002, 5.57894975e-004, 5.47675324e-003
1.98453484e+005, 1.88190796e+002, 5.31375615e-003, -8.58998032e+001, 1.34558058e+001, -1.87709129e+002, 3.79938193e-004, 5.30015579e-003
1.93921156e+005, 1.95595200e+002, 5.11259991e-003, -8.48913727e+001, 1.74166327e+001, -1.94818231e+002, 4.55247752e-004, 5.09229097e-003
1.89492344e+005, 1.97491302e+002, 5.06351413e-003, -8.40147171e+001, 2.05930116e+001, -1.96414721e+002, 5.27987834e-004, 5.03591145e-003
1.85164750e+005, 1.98765701e+002, 5.03104909e-003, -8.55989532e+001, 1.52527320e+001, -1.98179611e+002, 3.86068839e-004, 5.01621429e-003
1.80935984e+005, 2.07919098e+002, 4.80956300e-003, -8.64360733e+001, 1.29246985e+001, -2.07516996e+002, 2.98972784e-004, 4.80026161e-003
1.76803766e+005, 2.15405899e+002, 4.64239839e-003, -8.70094681e+001, 1.12379267e+001, -2.15112553e+002, 2.42198255e-004, 4.63607624e-003
1.72765844e+005, 2.22445694e+002, 4.49547924e-003, -8.66160202e+001, 1.31303594e+001, -2.22057831e+002, 2.65355814e-004, 4.48764080e-003
1.68820266e+005, 2.28242905e+002, 4.38129720e-003, -8.66180267e+001, 1.34645736e+001, -2.27845405e+002, 2.58462793e-004, 4.37366690e-003
1.64964797e+005, 2.31942596e+002, 4.31141160e-003, -8.69276123e+001, 1.24315633e+001, -2.31609206e+002, 2.31081255e-004, 4.30521444e-003
1.61197250e+005, 2.42623901e+002, 4.12160547e-003, -8.69734802e+001, 1.28100989e+001, -2.42285490e+002, 2.17613242e-004, 4.11585667e-003
1.57515891e+005, 2.49748795e+002, 4.00402333e-003, -8.74587631e+001, 1.10734645e+001, -2.49503184e+002, 1.77532029e-004, 4.00008565e-003
1.53918438e+005, 2.57082886e+002, 3.88979608e-003, -8.75484772e+001, 1.09964867e+001, -2.56847596e+002, 1.66382491e-004, 3.88623602e-003
1.50403266e+005, 2.63782806e+002, 3.79099765e-003, -8.68471527e+001, 1.45080014e+001, -2.63383536e+002, 2.08504110e-004, 3.78525947e-003
1.46968359e+005, 2.70657196e+002, 3.69471056e-003, -8.72883530e+001, 1.28046575e+001, -2.70354135e+002, 1.74794921e-004, 3.69057351e-003
1.43611844e+005, 2.75044403e+002, 3.63577658e-003, -8.64551010e+001, 1.70061864e+001, -2.74518147e+002, 2.24802590e-004, 3.62882008e-003
1.40332047e+005, 2.84033295e+002, 3.52071401e-003, -8.75553970e+001, 1.21149933e+001, -2.83774804e+002, 1.50170517e-004, 3.51750991e-003
1.37127156e+005, 2.91435486e+002, 3.43129114e-003, -8.69857483e+001, 1.53249465e+001, -2.91032281e+002, 1.80432224e-004, 3.42654390e-003
1.33995469e+005, 2.97113495e+002, 3.36571720e-003, -8.78223114e+001, 1.12899223e+001, -2.96898916e+002, 1.27892830e-004, 3.36328644e-003
1.30935250e+005, 3.09798187e+002, 3.22790785e-003, -8.75162506e+001, 1.34254232e+001, -3.09507148e+002, 1.39884708e-004, 3.22487540e-003
1.27944945e+005, 3.15833893e+002, 3.16622130e-003, -8.79572296e+001, 1.12580622e+001, -3.15633179e+002, 1.12861593e-004, 3.16420916e-003
1.25022945e+005, 3.25108612e+002, 3.07589514e-003, -8.73434830e+001, 1.50682506e+001, -3.24759230e+002, 1.42562691e-004, 3.07258959e-003
1.22167648e+005, 3.33581299e+002, 2.99776997e-003, -8.76965027e+001, 1.34075607e+001, -3.33311746e+002, 1.20488718e-004, 2.99534760e-003
1.19377555e+005, 3.41175812e+002, 2.93104014e-003, -8.68629608e+001, 1.86706114e+001, -3.40664561e+002, 1.60399153e-004, 2.92664799e-003
1.16651297e+005, 3.54599396e+002, 2.82008377e-003, -8.73038101e+001, 1.66803645e+001, -3.54206856e+002, 1.32656812e-004, 2.81696195e-003
1.13987148e+005, 3.65012604e+002, 2.73963143e-003, -8.67778168e+001, 2.05166531e+001, -3.64435547e+002, 1.53989388e-004, 2.73530028e-003
1.11383852e+005, 3.70929291e+002, 2.69593161e-003, -8.72186127e+001, 1.79994561e+001, -3.70492319e+002, 1.30820897e-004, 2.69275568e-003
1.08840047e+005, 3.83051910e+002, 2.61061222e-003, -8.70001831e+001, 2.00461655e+001, -3.82527015e+002, 1.36620556e-004, 2.60703491e-003
1.06354359e+005, 3.94300598e+002, 2.53613615e-003, -8.67817230e+001, 2.21360349e+001, -3.93678749e+002, 1.42378679e-004, 2.53213642e-003
1.03925469e+005, 3.98123108e+002, 2.51178588e-003, -8.69587326e+001, 2.11225041e+001, -3.97562384e+002, 1.33263321e-004, 2.50824823e-003
1.01552070e+005, 4.04576385e+002, 2.47172113e-003, -8.74872894e+001, 1.77370400e+001, -4.04187394e+002, 1.08362767e-004, 2.46934462e-003
9.92328516e+004, 4.16457214e+002, 2.40120705e-003, -8.64337769e+001, 2.59045360e+001, -4.15650775e+002, 1.49360252e-004, 2.39655729e-003
9.69665625e+004, 4.25938599e+002, 2.34775623e-003, -8.68304367e+001, 2.35506157e+001, -4.25287030e+002, 1.29810036e-004, 2.34416482e-003
9.47520156e+004, 4.38446686e+002, 2.28077901e-003, -8.63481827e+001, 2.79260251e+001, -4.37556435e+002, 1.45269868e-004, 2.27614797e-003
9.25880703e+004, 4.54234314e+002, 2.20150695e-003, -8.64371719e+001, 2.82274893e+001, -4.53356395e+002, 1.36808277e-004, 2.19725200e-003
9.04735313e+004, 4.61597198e+002, 2.16639096e-003, -8.65700836e+001, 2.76162460e+001, -4.60770351e+002, 1.29609941e-004, 2.16251036e-003
8.84072813e+004, 4.67573395e+002, 2.13870167e-003, -8.67908630e+001, 2.61750980e+001, -4.66840169e+002, 1.19726072e-004, 2.13534786e-003
8.63882266e+004, 4.85970093e+002, 2.05773980e-003, -8.63084869e+001, 3.12889372e+001, -4.84961786e+002, 1.32486530e-004, 2.05347033e-003
8.44153203e+004, 5.00241089e+002, 1.99903611e-003, -8.65292282e+001, 3.02842727e+001, -4.99323552e+002, 1.21020356e-004, 1.99536950e-003
8.24874609e+004, 5.13277893e+002, 1.94826236e-003, -8.66620483e+001, 2.98857580e+001, -5.12407101e+002, 1.13438155e-004, 1.94495707e-003
8.06036016e+004, 5.14931213e+002, 1.94200696e-003, -8.73661270e+001, 2.36629259e+001, -5.14387228e+002, 8.92421463e-005, 1.93995538e-003
7.87627734e+004, 5.42120178e+002, 1.84460944e-003, -8.64881592e+001, 3.32074707e+001, -5.41102164e+002, 1.12991208e-004, 1.84114556e-003
7.69639609e+004, 5.54462402e+002, 1.80354880e-003, -8.68845901e+001, 3.01335734e+001, -5.53642957e+002, 9.80181341e-005, 1.80088332e-003
7.52062813e+004, 5.65264893e+002, 1.76908209e-003, -8.68854828e+001, 3.07118668e+001, -5.64429960e+002, 9.61174386e-005, 1.76646905e-003
7.34887109e+004, 5.87505310e+002, 1.70211228e-003, -8.63590164e+001, 3.73091666e+001, -5.86319465e+002, 1.08091602e-004, 1.69867666e-003
7.18103672e+004, 5.89397705e+002, 1.69664726e-003, -8.64917068e+001, 3.60670207e+001, -5.88293145e+002, 1.03822956e-004, 1.69346766e-003
7.01703438e+004, 6.06705872e+002, 1.64824513e-003, -8.62728195e+001, 3.94393405e+001, -6.05422623e+002, 1.07145330e-004, 1.64475892e-003
6.85678125e+004, 6.18526184e+002, 1.61674643e-003, -8.63615265e+001, 3.92520859e+001, -6.17279446e+002, 1.02599811e-004, 1.61348762e-003
6.70018203e+004, 6.36689880e+002, 1.57062336e-003, -8.75048981e+001, 2.77176452e+001, -6.36086265e+002, 6.83754877e-005, 1.56913433e-003
6.54716484e+004, 6.47010315e+002, 1.54557041e-003, -8.45613480e+001, 6.13235751e+001, -6.44097638e+002, 1.46489014e-004, 1.53861265e-003
6.39764063e+004, 6.55387024e+002, 1.52581599e-003, -8.64517593e+001, 4.05611858e+001, -6.54130676e+002, 9.44310819e-005, 1.52289107e-003
6.25153164e+004, 6.78986206e+002, 1.47278397e-003, -8.59251633e+001, 4.82483385e+001, -6.77269788e+002, 1.04655115e-004, 1.46906090e-003
6.10876094e+004, 6.98925293e+002, 1.43076808e-003, -8.65850677e+001, 4.16325543e+001, -6.97684238e+002, 8.52258895e-005, 1.42822752e-003
5.96924414e+004, 7.03435120e+002, 1.42159521e-003, -8.55750427e+001, 5.42723575e+001, -7.01338348e+002, 1.09680796e-004, 1.41735778e-003
5.83292227e+004, 7.28764526e+002, 1.37218534e-003, -8.61909637e+001, 4.84127495e+001, -7.27154688e+002, 9.11560083e-005, 1.36915419e-003
5.69970625e+004, 7.50165405e+002, 1.33303934e-003, -8.68068771e+001, 4.17854607e+001, -7.49000741e+002, 7.42525084e-005, 1.33096974e-003
5.56953555e+004, 7.57437805e+002, 1.32024041e-003, -8.52255096e+001, 6.30447065e+001, -7.54809508e+002, 1.09889114e-004, 1.31565920e-003
5.44233906e+004, 7.64780701e+002, 1.30756438e-003, -8.63247910e+001, 4.90228408e+001, -7.63207889e+002, 8.38155569e-005, 1.30487530e-003
5.31804570e+004, 8.10357422e+002, 1.23402337e-003, -8.59299164e+001, 5.75164401e+001, -8.08313683e+002, 8.75868223e-005, 1.23091114e-003
5.19659531e+004, 8.18213318e+002, 1.22217517e-003, -8.72928391e+001, 3.86452736e+001, -8.17300175e+002, 5.77249144e-005, 1.22081120e-003
5.07791641e+004, 8.53145203e+002, 1.17213342e-003, -8.42612228e+001, 8.53086931e+001, -8.48869344e+002, 1.17205336e-004, 1.16625883e-003
4.96194375e+004, 8.47675476e+002, 1.17969675e-003, -8.68985291e+001, 4.58630139e+001, -8.46433870e+002, 6.38268415e-005, 1.17796882e-003
4.84862344e+004, 8.64190613e+002, 1.15715212e-003, -8.63717728e+001, 5.46878814e+001, -8.62458492e+002, 7.32271295e-005, 1.15483281e-003
4.73788984e+004, 8.69766785e+002, 1.14973349e-003, -8.71633530e+001, 4.30435471e+001, -8.68701049e+002, 5.68987094e-005, 1.14832471e-003
4.62968359e+004, 9.01085388e+002, 1.10977274e-003, -8.66804962e+001, 5.21763261e+001, -8.99573514e+002, 6.42601303e-005, 1.10791072e-003
4.52395078e+004, 9.18641113e+002, 1.08856439e-003, -8.73402176e+001, 4.26298064e+001, -9.17651456e+002, 5.05151450e-005, 1.08739167e-003
4.42063203e+004, 9.36538818e+002, 1.06776140e-003, -8.73407364e+001, 4.34518836e+001, -9.35530273e+002, 4.95401185e-005, 1.06661154e-003
4.31967383e+004, 9.73387024e+002, 1.02734059e-003, -8.69457474e+001, 5.18635420e+001, -9.72004358e+002, 5.47382702e-005, 1.02588128e-003
4.22102227e+004, 9.85989075e+002, 1.01421002e-003, -8.71220322e+001, 4.95054219e+001, -9.84745484e+002, 5.09223644e-005, 1.01293084e-003
4.12462344e+004, 1.02478296e+003, 9.75816383e-004, -8.63754578e+001, 6.47847407e+001, -1.02273313e+003, 6.16891712e-005, 9.73864497e-004
4.03042422e+004, 1.01168500e+003, 9.88449965e-004, -8.72548370e+001, 4.84534423e+001, -1.01052402e+003, 4.73406282e-005, 9.87315652e-004
3.93837695e+004, 1.04474902e+003, 9.57167681e-004, -8.58051071e+001, 7.64226600e+001, -1.04195014e+003, 7.00161461e-005, 9.54603430e-004
3.84843359e+004, 1.07889294e+003, 9.26876022e-004, -8.72118225e+001, 5.24813160e+001, -1.07761575e+003, 4.50866545e-005, 9.25778782e-004
3.76054063e+004, 1.10701001e+003, 9.03334199e-004, -8.68607101e+001, 6.06237804e+001, -1.10534878e+003, 4.94697732e-005, 9.01978612e-004
3.67465625e+004, 1.13951794e+003, 8.77564066e-004, -8.64656372e+001, 7.02480379e+001, -1.13735059e+003, 5.40993269e-005, 8.75894943e-004
3.59073867e+004, 1.13585901e+003, 8.80390957e-004, -8.70373535e+001, 5.87067556e+001, -1.13434087e+003, 4.55029158e-005, 8.79214264e-004
3.50872891e+004, 1.15798901e+003, 8.63566051e-004, -8.67741013e+001, 6.51632990e+001, -1.15615410e+003, 4.85952907e-005, 8.62197670e-004
3.42859609e+004, 1.18055005e+003, 8.47062775e-004, -8.54561462e+001, 9.35256608e+001, -1.17683957e+003, 6.71060967e-005, 8.44400448e-004
3.35029375e+004, 1.18435303e+003, 8.44342841e-004, -8.71704178e+001, 5.84661248e+001, -1.18290904e+003, 4.16813676e-005, 8.43313404e-004
3.27377910e+004, 1.23095105e+003, 8.12379989e-004, -8.80497131e+001, 4.18921623e+001, -1.23023800e+003, 2.76472036e-005, 8.11909403e-004
3.19901699e+004, 1.27118103e+003, 7.86670015e-004, -8.80061493e+001, 4.42272310e+001, -1.27041142e+003, 2.73700092e-005, 7.86193739e-004
3.12595371e+004, 1.27118103e+003, 7.86670015e-004, -8.76989136e+001, 5.10388577e+001, -1.27015599e+003, 3.15853824e-005, 7.86035671e-004
3.05456523e+004, 1.33400403e+003, 7.49622924e-004, -8.78311081e+001, 5.04857360e+001, -1.33304836e+003, 2.83696782e-005, 7.49085902e-004
2.98480391e+004, 1.32119495e+003, 7.56890573e-004, -8.68646622e+001, 7.22623105e+001, -1.31921728e+003, 4.13978738e-005, 7.55757604e-004
2.91664004e+004, 1.36876904e+003, 7.30583443e-004, -8.76120834e+001, 5.70296829e+001, -1.36758046e+003, 3.04397168e-005, 7.29949033e-004
2.85002598e+004, 1.39095605e+003, 7.18929974e-004, -8.77003098e+001, 5.58140461e+001, -1.38983580e+003, 2.88480650e-005, 7.18350956e-004
2.78493770e+004, 1.42720605e+003, 7.00669673e-004, -8.78324814e+001, 5.39788079e+001, -1.42618491e+003, 2.65002475e-005, 7.00168357e-004
2.72133359e+004, 1.46911694e+003, 6.80681007e-004, -8.78767471e+001, 5.44297136e+001, -1.46810831e+003, 2.52187359e-005, 6.80213678e-004
2.65918379e+004, 1.50740405e+003, 6.63392140e-004, -8.33946533e+001, 1.73396460e+002, -1.49739796e+003, 7.63098975e-005, 6.58988566e-004
2.59845254e+004, 1.54172205e+003, 6.48625349e-004, -8.81849976e+001, 4.88301465e+001, -1.54094857e+003, 2.05435674e-005, 6.48299935e-004
2.53911016e+004, 1.53183801e+003, 6.52810540e-004, -8.73063889e+001, 7.19888310e+001, -1.53014552e+003, 3.06788755e-005, 6.52089263e-004
2.48112090e+004, 1.57175903e+003, 6.36229841e-004, -8.76582489e+001, 6.42218995e+001, -1.57044644e+003, 2.59962806e-005, 6.35698517e-004
2.42446055e+004, 1.64414099e+003, 6.08220344e-004, -8.82298279e+001, 5.07882008e+001, -1.64335637e+003, 1.87881801e-005, 6.07930088e-004
2.36908789e+004, 1.69242297e+003, 5.90868840e-004, -8.72633133e+001, 8.08064849e+001, -1.69049278e+003, 2.82116438e-005, 5.90194959e-004
2.31498477e+004, 1.68698901e+003, 5.92772088e-004, -8.78348770e+001, 6.37336554e+001, -1.68578467e+003, 2.23946520e-005, 5.92348907e-004
2.26211543e+004, 1.77036206e+003, 5.64856208e-004, -8.73078003e+001, 8.31547214e+001, -1.76840807e+003, 2.65315563e-005, 5.64232764e-004
2.21045020e+004, 1.77036206e+003, 5.64856208e-004, -8.70444031e+001, 9.12834489e+001, -1.76800711e+003, 2.91251287e-005, 5.64104833e-004
2.15997090e+004, 1.88190796e+003, 5.31375615e-004, -8.60339127e+001, 1.30164076e+002, -1.87740110e+003, 3.67531342e-005, 5.30103058e-004
2.11064219e+004, 1.84001697e+003, 5.43473249e-004, -8.80556412e+001, 6.24298442e+001, -1.83895757e+003, 1.84394769e-005, 5.43160343e-004
2.06243398e+004, 1.90627197e+003, 5.24584117e-004, -8.80998383e+001, 6.32081657e+001, -1.90522376e+003, 1.73941600e-005, 5.24295660e-004
2.01533438e+004, 1.92475305e+003, 5.19547169e-004, -8.73090591e+001, 9.03642952e+001, -1.92263065e+003, 2.43919674e-005, 5.18974270e-004
