Exported from: CypherGraph V1.28.0
Acquired by  : CypherGraph V1.28.0 | C60-0504-0552 V1.23.10 : 5/14/2021
Graph title  : Title
Points       : 300
Pen legend   : 1:33:04 PM
Resonance    : F1:3.00788156e+005 F2:2.67974563e+005 Fr:2.87206281e+005 Zr:1.82550293e+002 Q:8.75266158e+000
Capacitance  : 2.38979081e-009 F at 3.27377910e+004 Hz
Frequency (Hz), Impedance (Ohms), Admittance (S), Phase angle (Degrees), Resistance (Ohms), Reactance (S), Conductance (S), Susceptance (S)
4.25365688e+005, 2.07666199e+002, 4.81542016e-003, -8.22685318e+001, 2.79374244e+001, -2.05778401e+002, 6.47820577e-004, 4.77164540e-003
4.15651156e+005, 2.20779007e+002, 4.52941615e-003, -8.24053116e+001, 2.91791469e+001, -2.18842289e+002, 5.98628018e-004, 4.48968319e-003
4.06158438e+005, 2.29484100e+002, 4.35760037e-003, -8.11796799e+001, 3.51882440e+001, -2.26770236e+002, 6.68178339e-004, 4.30606766e-003
3.96882656e+005, 2.42407196e+002, 4.12529008e-003, -7.81082382e+001, 4.99512726e+001, -2.37204804e+002, 8.50071667e-004, 4.03675567e-003
3.87818688e+005, 2.30224899e+002, 4.34357884e-003, -7.47290573e+001, 6.06375192e+001, -2.22095915e+002, 1.14402849e-003, 4.19021192e-003
3.78961563e+005, 2.23643402e+002, 4.47140399e-003, -7.62716675e+001, 5.30747266e+001, -2.17254332e+002, 1.06114708e-003, 4.34366441e-003
3.70306844e+005, 2.33964600e+002, 4.27415088e-003, -7.96598663e+001, 4.19946213e+001, -2.30164910e+002, 7.67173103e-004, 4.20473676e-003
3.61849781e+005, 2.40849899e+002, 4.15196354e-003, -8.01915207e+001, 4.10300640e+001, -2.37329324e+002, 7.07309117e-004, 4.09127303e-003
3.53585906e+005, 2.65297913e+002, 3.76934741e-003, -7.98881073e+001, 4.65786390e+001, -2.61176976e+002, 6.61788367e-004, 3.71079723e-003
3.45510656e+005, 2.71350586e+002, 3.68526936e-003, -7.87057037e+001, 5.31436118e+001, -2.66095654e+002, 7.21754565e-004, 3.61390102e-003
3.37619844e+005, 3.06700806e+002, 3.26050660e-003, -7.89733963e+001, 5.86610578e+001, -3.01038643e+002, 6.23620031e-004, 3.20031269e-003
3.29909250e+005, 3.23972198e+002, 3.08668461e-003, -7.36599426e+001, 9.11455841e+001, -3.10886584e+002, 8.68400663e-004, 2.96200982e-003
3.22374750e+005, 3.23972198e+002, 3.08668461e-003, -6.45231628e+001, 1.39355402e+002, -2.92468900e+002, 1.32772558e-003, 2.78653309e-003
3.15012406e+005, 3.38923615e+002, 2.95051734e-003, -6.35601082e+001, 1.50908690e+002, -3.03472872e+002, 1.31374353e-003, 2.64189903e-003
3.07818188e+005, 3.96900208e+002, 2.51952501e-003, -4.88420982e+001, 2.61214491e+002, -2.98825642e+002, 1.65819123e-003, 1.89694705e-003
3.00788156e+005, 3.32433197e+002, 3.00812316e-003, -5.16142387e+001, 2.06425392e+002, -2.60577029e+002, 1.86790311e-003, 2.35791071e-003
2.93918781e+005, 2.00433502e+002, 4.98918588e-003, -3.88296509e+001, 1.56140422e+002, -1.25673217e+002, 3.88664361e-003, 3.12825467e-003
2.87206281e+005, 1.82550293e+002, 5.47794245e-003, -4.35352211e+001, 1.32340033e+002, -1.25740706e+002, 3.97124033e-003, 3.77320868e-003
2.80646969e+005, 1.83730698e+002, 5.44274861e-003, -5.40415001e+001, 1.07886503e+002, -1.48719439e+002, 3.19597718e-003, 4.40559217e-003
2.74237563e+005, 1.68963394e+002, 5.91844171e-003, -6.83269882e+001, 6.23997129e+001, -1.57018803e+002, 2.18573417e-003, 5.50004713e-003
2.67974563e+005, 1.95332108e+002, 5.11948605e-003, -6.78467865e+001, 7.36567326e+001, -1.80912459e+002, 1.93047943e-003, 4.74155951e-003
2.61854469e+005, 1.99145798e+002, 5.02144666e-003, -7.33430634e+001, 5.70832594e+001, -1.90789282e+002, 1.43935019e-003, 4.81073773e-003
2.55874281e+005, 2.06998001e+002, 4.83096452e-003, -7.88832169e+001, 3.99111603e+001, -2.03113938e+002, 9.31455369e-004, 4.74031741e-003
2.50030578e+005, 2.22206604e+002, 4.50031629e-003, -7.68207703e+001, 5.06626443e+001, -2.16354042e+002, 1.02606277e-003, 4.38178524e-003
2.44320391e+005, 2.25089493e+002, 4.44267739e-003, -8.35473175e+001, 2.52961509e+001, -2.23663552e+002, 4.99279803e-004, 4.41453305e-003
2.38740563e+005, 2.38532501e+002, 4.19230082e-003, -8.17923508e+001, 3.40531555e+001, -2.36089256e+002, 5.98497358e-004, 4.14935984e-003
2.33288281e+005, 2.42407196e+002, 4.12529008e-003, -8.22345810e+001, 3.27534736e+001, -2.40184218e+002, 5.57399211e-004, 4.08745940e-003
2.27960344e+005, 2.56058014e+002, 3.90536498e-003, -8.33359299e+001, 2.97149954e+001, -2.54327988e+002, 4.53209413e-004, 3.87897884e-003
2.22754188e+005, 2.64444305e+002, 3.78151459e-003, -8.42174911e+001, 2.66434453e+001, -2.63098684e+002, 3.80997341e-004, 3.76227240e-003
2.17666984e+005, 2.73986786e+002, 3.64981105e-003, -8.54944992e+001, 2.15229789e+001, -2.73140111e+002, 2.86710201e-004, 3.63853240e-003
2.12695891e+005, 2.85709106e+002, 3.50006345e-003, -8.61122665e+001, 1.93715612e+001, -2.85051638e+002, 2.37310229e-004, 3.49200916e-003
2.07838297e+005, 2.97933014e+002, 3.35645918e-003, -8.66420822e+001, 1.74508832e+001, -2.97421498e+002, 1.96598479e-004, 3.35069654e-003
2.03091688e+005, 3.07690796e+002, 3.25001597e-003, -8.55019302e+001, 2.41308078e+001, -3.06743101e+002, 2.54884162e-004, 3.24000584e-003
1.98453484e+005, 3.16745697e+002, 3.15710682e-003, -8.68665924e+001, 1.73136438e+001, -3.16272152e+002, 1.72570689e-004, 3.15238685e-003
1.93921156e+005, 3.30297485e+002, 3.02757376e-003, -8.61657791e+001, 2.20869408e+001, -3.29558183e+002, 2.02453381e-004, 3.02079716e-003
1.89492344e+005, 3.35662811e+002, 2.97918020e-003, -8.59922638e+001, 2.34598654e+001, -3.34841989e+002, 2.08218379e-004, 2.97189498e-003
1.85164750e+005, 3.42216187e+002, 2.92212946e-003, -8.67854767e+001, 1.91896315e+001, -3.41677738e+002, 1.63857204e-004, 2.91753173e-003
1.80935984e+005, 3.56857788e+002, 2.80223673e-003, -8.71831436e+001, 1.75372821e+001, -3.56426605e+002, 1.37712045e-004, 2.79885085e-003
1.76803766e+005, 3.69734985e+002, 2.70463992e-003, -8.72731400e+001, 1.75900389e+001, -3.69316328e+002, 1.28672490e-004, 2.70157740e-003
1.72765844e+005, 3.83076904e+002, 2.61044190e-003, -8.71433563e+001, 1.90914742e+001, -3.82600876e+002, 1.30097073e-004, 2.60719804e-003
1.68820266e+005, 3.93081512e+002, 2.54400161e-003, -8.69256363e+001, 2.10817574e+001, -3.92515777e+002, 1.36439957e-004, 2.54034020e-003
1.64964797e+005, 4.02049591e+002, 2.48725536e-003, -8.74989014e+001, 1.75448587e+001, -4.01666593e+002, 1.08540202e-004, 2.48488596e-003
1.61197250e+005, 4.19251099e+002, 2.38520544e-003, -8.72371521e+001, 2.02087864e+001, -4.18763762e+002, 1.14971928e-004, 2.38243288e-003
1.57515891e+005, 4.32982086e+002, 2.30956437e-003, -8.74148102e+001, 1.95295558e+001, -4.32541424e+002, 1.04172361e-004, 2.30721384e-003
1.53918438e+005, 4.44290100e+002, 2.25078164e-003, -8.75924225e+001, 1.86636452e+001, -4.43897918e+002, 9.45503623e-005, 2.24879484e-003
1.50403266e+005, 4.58841187e+002, 2.17940331e-003, -8.69350433e+001, 2.45333556e+001, -4.58184841e+002, 1.16528502e-004, 2.17628580e-003
1.46968359e+005, 4.67799713e+002, 2.13766698e-003, -8.73322983e+001, 2.17729694e+001, -4.67292745e+002, 9.94941990e-005, 2.13535033e-003
1.43611844e+005, 4.80016907e+002, 2.08325996e-003, -8.65429916e+001, 2.89448161e+001, -4.79143432e+002, 1.25619693e-004, 2.07946910e-003
1.40332047e+005, 4.94143097e+002, 2.02370529e-003, -8.70280609e+001, 2.56197709e+001, -4.93478498e+002, 1.04922777e-004, 2.02098350e-003
1.37127156e+005, 5.08685089e+002, 1.96585279e-003, -8.68099670e+001, 2.83072151e+001, -5.07896861e+002, 1.09395418e-004, 1.96280662e-003
1.33995469e+005, 5.15284790e+002, 1.94067440e-003, -8.70313034e+001, 2.66867795e+001, -5.14593267e+002, 1.00508206e-004, 1.93806997e-003
1.30935250e+005, 5.33878784e+002, 1.87308436e-003, -8.71207428e+001, 2.68174629e+001, -5.33204820e+002, 9.40875940e-005, 1.87071979e-003
1.27944945e+005, 5.51364075e+002, 1.81368364e-003, -8.74738312e+001, 2.43017466e+001, -5.50828256e+002, 7.99393400e-005, 1.81192109e-003
1.25022945e+005, 5.62129028e+002, 1.77895101e-003, -8.69040298e+001, 3.03597915e+001, -5.61308585e+002, 9.60786207e-005, 1.77635458e-003
1.22167648e+005, 5.76809814e+002, 1.73367369e-003, -8.74328308e+001, 2.58356374e+001, -5.76230928e+002, 7.76522239e-005, 1.73193377e-003
1.19377555e+005, 5.93784485e+002, 1.68411271e-003, -8.65992889e+001, 3.52225606e+001, -5.92738885e+002, 9.98994813e-005, 1.68114715e-003
1.16651297e+005, 6.13231812e+002, 1.63070470e-003, -8.70401382e+001, 3.16650580e+001, -6.12413732e+002, 8.42036536e-005, 1.62852927e-003
1.13987148e+005, 6.29247192e+002, 1.58920058e-003, -8.67338791e+001, 3.58505381e+001, -6.28225093e+002, 9.05426301e-005, 1.58661920e-003
1.11383852e+005, 6.39468506e+002, 1.56379867e-003, -8.72625504e+001, 3.05405904e+001, -6.38738790e+002, 7.46859840e-005, 1.56201418e-003
1.08840047e+005, 6.56169128e+002, 1.52399733e-003, -8.73077927e+001, 3.08206535e+001, -6.55444897e+002, 7.15830593e-005, 1.52231525e-003
1.06354359e+005, 6.73306030e+002, 1.48520874e-003, -8.66498795e+001, 3.93462018e+001, -6.72155404e+002, 8.67916225e-005, 1.48267063e-003
1.03925469e+005, 6.82041382e+002, 1.46618670e-003, -8.72223969e+001, 3.30512711e+001, -6.81240090e+002, 7.10504307e-005, 1.46446416e-003
1.01552070e+005, 6.97602173e+002, 1.43348177e-003, -8.73554535e+001, 3.21871251e+001, -6.96859226e+002, 6.61403577e-005, 1.43195511e-003
9.92328516e+004, 7.13517883e+002, 1.40150657e-003, -8.66095734e+001, 4.21971480e+001, -7.12269030e+002, 8.28845100e-005, 1.39905354e-003
9.69665625e+004, 7.39265198e+002, 1.35269454e-003, -8.70501709e+001, 3.80436878e+001, -7.38285656e+002, 6.96116754e-005, 1.35090220e-003
9.47520156e+004, 7.58572205e+002, 1.31826607e-003, -8.69634094e+001, 4.01843736e+001, -7.57507099e+002, 6.98334266e-005, 1.31641510e-003
9.25880703e+004, 7.70894287e+002, 1.29719472e-003, -8.67887268e+001, 4.31839188e+001, -7.69683799e+002, 7.26661909e-005, 1.29515782e-003
9.04735313e+004, 7.93580627e+002, 1.26011141e-003, -8.72292633e+001, 3.83613956e+001, -7.92652897e+002, 6.09133218e-005, 1.25863828e-003
8.84072813e+004, 8.06471313e+002, 1.23996971e-003, -8.70105896e+001, 4.20585962e+001, -8.05373860e+002, 6.46661380e-005, 1.23828235e-003
8.63882266e+004, 8.32884399e+002, 1.20064681e-003, -8.63963928e+001, 5.23495766e+001, -8.31237598e+002, 7.54646771e-005, 1.19827286e-003
8.44153203e+004, 8.54636414e+002, 1.17008822e-003, -8.69686813e+001, 4.51947231e+001, -8.53440588e+002, 6.18763866e-005, 1.16845101e-003
8.24874609e+004, 8.76956421e+002, 1.14030752e-003, -8.65741577e+001, 5.24039398e+001, -8.75389280e+002, 6.81409078e-005, 1.13826976e-003
8.06036016e+004, 8.85476013e+002, 1.12933607e-003, -8.71024628e+001, 4.47608228e+001, -8.84343959e+002, 5.70879515e-005, 1.12789225e-003
7.87627734e+004, 9.17428284e+002, 1.09000346e-003, -8.67518311e+001, 5.19822948e+001, -9.15954418e+002, 6.17605561e-005, 1.08825235e-003
7.69639609e+004, 9.29331116e+002, 1.07604274e-003, -8.73240433e+001, 4.33879403e+001, -9.28317731e+002, 5.02375067e-005, 1.07486937e-003
7.52062813e+004, 9.47475403e+002, 1.05543637e-003, -8.64020767e+001, 5.94581987e+001, -9.45607932e+002, 6.62332185e-005, 1.05335611e-003
7.34887109e+004, 9.81664978e+002, 1.01867747e-003, -8.64908524e+001, 6.00856493e+001, -9.79824394e+002, 6.23511064e-005, 1.01676749e-003
7.18103672e+004, 9.75358276e+002, 1.02526428e-003, -8.66674881e+001, 5.66980804e+001, -9.73708937e+002, 5.95991421e-005, 1.02353055e-003
7.01703438e+004, 1.01055402e+003, 9.89556208e-004, -8.58333664e+001, 7.34242225e+001, -1.00788308e+003, 7.18985765e-005, 9.86940770e-004
6.85678125e+004, 1.02366498e+003, 9.76882106e-004, -8.67130890e+001, 5.86928125e+001, -1.02198099e+003, 5.60104717e-005, 9.75275078e-004
6.70018203e+004, 1.04702002e+003, 9.55091575e-004, -8.72851715e+001, 4.95920695e+001, -1.04584490e+003, 4.52378817e-005, 9.54019629e-004
6.54716484e+004, 1.06402698e+003, 9.39825795e-004, -8.48689728e+001, 9.51598345e+001, -1.05976319e+003, 8.40520673e-005, 9.36059707e-004
6.39764063e+004, 1.07783203e+003, 9.27788348e-004, -8.69791031e+001, 5.68019343e+001, -1.07633425e+003, 4.88946063e-005, 9.26499075e-004
6.25153164e+004, 1.11313306e+003, 8.98365199e-004, -8.64085464e+001, 6.97284908e+001, -1.11094696e+003, 5.62750779e-005, 8.96600885e-004
6.10876094e+004, 1.13852905e+003, 8.78326291e-004, -8.71563568e+001, 5.64830679e+001, -1.13712711e+003, 4.35742622e-005, 8.77244753e-004
5.96924414e+004, 1.15330005e+003, 8.67077046e-004, -8.59705429e+001, 8.10416279e+001, -1.15044915e+003, 6.09289278e-005, 8.64933680e-004
5.83292227e+004, 1.18342004e+003, 8.45008503e-004, -8.67183075e+001, 6.77449133e+001, -1.18147942e+003, 4.83725353e-005, 8.43622823e-004
5.69970625e+004, 1.21042004e+003, 8.26159485e-004, -8.72023773e+001, 5.90785776e+001, -1.20897742e+003, 4.03234625e-005, 8.25174838e-004
5.56953555e+004, 1.23803601e+003, 8.07730948e-004, -8.64120331e+001, 7.74774272e+001, -1.23560933e+003, 5.05485423e-005, 8.06147709e-004
5.44233906e+004, 1.24604102e+003, 8.02541800e-004, -8.70279236e+001, 6.46063039e+001, -1.24436499e+003, 4.16111980e-005, 8.01462319e-004
5.31804570e+004, 1.30775403e+003, 7.64669791e-004, -8.67648773e+001, 7.38011959e+001, -1.30566994e+003, 4.31530271e-005, 7.63451181e-004
5.19659531e+004, 1.32045801e+003, 7.57312988e-004, -8.76004562e+001, 5.52845369e+001, -1.31930018e+003, 3.17069514e-005, 7.56648949e-004
5.07791641e+004, 1.36370496e+003, 7.33296448e-004, -8.54477463e+001, 1.08234877e+002, -1.35940296e+003, 5.82004566e-005, 7.30983165e-004
4.96194375e+004, 1.37252295e+003, 7.28585267e-004, -8.73379822e+001, 6.37458158e+001, -1.37104184e+003, 3.38386052e-005, 7.27799039e-004
4.84862344e+004, 1.39931995e+003, 7.14632849e-004, -8.75143433e+001, 6.06875085e+001, -1.39800334e+003, 3.09931172e-005, 7.13960458e-004
4.73788984e+004, 1.41747498e+003, 7.05479827e-004, -8.72512436e+001, 6.79770660e+001, -1.41584407e+003, 3.38323071e-005, 7.04668121e-004
4.62968359e+004, 1.46862500e+003, 6.80909014e-004, -8.73396835e+001, 6.81656420e+001, -1.46704221e+003, 3.16041195e-005, 6.80175172e-004
4.52395078e+004, 1.48289197e+003, 6.74357958e-004, -8.80433426e+001, 5.06310874e+001, -1.48202736e+003, 2.30249252e-005, 6.73964768e-004
4.42063203e+004, 1.52653198e+003, 6.55079626e-004, -8.79120331e+001, 5.56174099e+001, -1.52551847e+003, 2.38670611e-005, 6.54644697e-004
4.31967383e+004, 1.59184302e+003, 6.28202649e-004, -8.70336380e+001, 8.23773317e+001, -1.58971009e+003, 3.25092722e-005, 6.27360913e-004
4.22102227e+004, 1.59184302e+003, 6.28202649e-004, -8.76493835e+001, 6.52886277e+001, -1.59050356e+003, 2.57654105e-005, 6.27674049e-004
4.12462344e+004, 1.64397900e+003, 6.08280275e-004, -8.66391296e+001, 9.63776458e+001, -1.64115152e+003, 3.56602005e-005, 6.07234092e-004
4.03042422e+004, 1.64928503e+003, 6.06323334e-004, -8.82655869e+001, 4.99182456e+001, -1.64852943e+003, 1.83513440e-005, 6.06045554e-004
3.93837695e+004, 1.69782104e+003, 5.88990225e-004, -8.72113571e+001, 8.26020268e+001, -1.69581049e+003, 2.86554266e-005, 5.88292744e-004
3.84843359e+004, 1.76476501e+003, 5.66647679e-004, -8.76512833e+001, 7.23224711e+001, -1.76328246e+003, 2.32219928e-005, 5.66171645e-004
3.76054063e+004, 1.80502795e+003, 5.54008041e-004, -8.79153976e+001, 6.56581595e+001, -1.80383340e+003, 2.01521246e-005, 5.53641401e-004
3.67465625e+004, 1.84620996e+003, 5.41650203e-004, -8.74324265e+001, 8.27058033e+001, -1.84435652e+003, 2.42646373e-005, 5.41106431e-004
3.59073867e+004, 1.86414502e+003, 5.36438952e-004, -8.76086426e+001, 7.77813468e+001, -1.86252160e+003, 2.23828853e-005, 5.35971786e-004
3.50872891e+004, 1.90054102e+003, 5.26165966e-004, -8.74772263e+001, 8.36551301e+001, -1.89869902e+003, 2.31599750e-005, 5.25656009e-004
3.42859609e+004, 1.94390198e+003, 5.14429231e-004, -8.71260834e+001, 9.74638960e+001, -1.94145710e+003, 2.57925953e-005, 5.13782226e-004
3.35029375e+004, 1.96912195e+003, 5.07840564e-004, -8.80493164e+001, 6.70274826e+001, -1.96798083e+003, 1.72865244e-005, 5.07546268e-004
3.27377910e+004, 2.03361401e+003, 4.91735400e-004, -8.85331116e+001, 5.20589652e+001, -2.03294757e+003, 1.25880506e-005, 4.91574251e-004
3.19901699e+004, 2.10021704e+003, 4.76141266e-004, -8.82698212e+001, 6.34112821e+001, -2.09925954e+003, 1.43760038e-005, 4.75924191e-004
3.12595371e+004, 2.12746606e+003, 4.70042750e-004, -8.78746872e+001, 7.88975049e+001, -2.12600260e+003, 1.74316295e-005, 4.69719411e-004
3.05456523e+004, 2.21135010e+003, 4.52212429e-004, -8.83584518e+001, 6.33474422e+001, -2.21044257e+003, 1.29543037e-005, 4.52026844e-004
2.98480391e+004, 2.23283301e+003, 4.47861527e-004, -8.75677872e+001, 9.47555691e+001, -2.23082151e+003, 1.90060670e-005, 4.47458061e-004
2.91664004e+004, 2.28377490e+003, 4.37871525e-004, -8.84030991e+001, 6.36432592e+001, -2.28288794e+003, 1.22024158e-005, 4.37701466e-004
2.85002598e+004, 2.32836401e+003, 4.29486109e-004, -8.83155365e+001, 6.84427242e+001, -2.32735785e+003, 1.26248298e-005, 4.29300514e-004
2.78493770e+004, 2.40462109e+003, 4.15865935e-004, -8.81400986e+001, 7.80436680e+001, -2.40335428e+003, 1.34972213e-005, 4.15646847e-004
2.72133359e+004, 2.45948193e+003, 4.06589691e-004, -8.83601532e+001, 7.03825485e+001, -2.45847467e+003, 1.16353035e-005, 4.06423174e-004
2.65918379e+004, 2.58962500e+003, 3.86156297e-004, -8.55479736e+001, 2.01017961e+002, -2.58181127e+003, 2.99751321e-005, 3.84991139e-004
2.59845254e+004, 2.61478296e+003, 3.82440920e-004, -8.83168335e+001, 7.68029012e+001, -2.61365477e+003, 1.12332735e-005, 3.82275909e-004
2.53911016e+004, 2.59798389e+003, 3.84913858e-004, -8.80095062e+001, 9.02375471e+001, -2.59641627e+003, 1.33694757e-005, 3.84681602e-004
2.48112090e+004, 2.69173193e+003, 3.71508020e-004, -8.81855927e+001, 8.52258579e+001, -2.69038238e+003, 1.17627202e-005, 3.71321757e-004
2.42446055e+004, 2.79786597e+003, 3.57415263e-004, -8.81419373e+001, 9.07169675e+001, -2.79639489e+003, 1.15886998e-005, 3.57227340e-004
2.36908789e+004, 2.86169897e+003, 3.49442764e-004, -8.77467117e+001, 1.12513884e+002, -2.85948626e+003, 1.37390980e-005, 3.49172569e-004
2.31498477e+004, 2.89882690e+003, 3.44967131e-004, -8.79667130e+001, 1.02850684e+002, -2.89700175e+003, 1.22394702e-005, 3.44749934e-004
2.26211543e+004, 2.99376709e+003, 3.34027321e-004, -8.77472534e+001, 1.17678146e+002, -2.99145337e+003, 1.31298509e-005, 3.33769169e-004
2.21045020e+004, 3.04239697e+003, 3.28688205e-004, -8.78354111e+001, 1.14911996e+002, -3.04022607e+003, 1.24146250e-005, 3.28453670e-004
2.15997090e+004, 3.13193091e+003, 3.19291846e-004, -8.68249283e+001, 1.73468563e+002, -3.12712326e+003, 1.76846486e-005, 3.18801719e-004
2.11064219e+004, 3.17256494e+003, 3.15202374e-004, -8.78798599e+001, 1.17368980e+002, -3.17039317e+003, 1.16609058e-005, 3.14986602e-004
2.06243398e+004, 3.26592896e+003, 3.06191596e-004, -8.79680023e+001, 1.15802054e+002, -3.26387528e+003, 1.08568240e-005, 3.05999057e-004
2.01533438e+004, 3.30830103e+003, 3.02269954e-004, -8.77485123e+001, 1.29969125e+002, -3.30574707e+003, 1.18749054e-005, 3.02036607e-004
