Exported from: CypherGraph V1.28.0
Acquired by  : CypherGraph V1.28.0 | C60-0504-0552 V1.23.10 : 5/10/2021
Graph title  : Title
Points       : 300
Pen legend   : 1:45:00 PM
Resonance    : F1:2.87206281e+005 F2:2.55874281e+005 Fr:2.74237563e+005 Zr:1.09638100e+002 Q:8.75263509e+000
Capacitance  : 4.03747256e-009 F at 1.75447461e+004 Hz
Frequency (Hz), Impedance (Ohms), Admittance (S), Phase angle (Degrees), Resistance (Ohms), Reactance (S), Conductance (S), Susceptance (S)
6.01539500e+005, 1.07889297e+002, 9.26875995e-003, -7.94981384e+001, 1.96647095e+001, -1.06082042e+002, 1.68939344e-003, 9.11349883e-003
5.87801563e+005, 1.07889297e+002, 9.26875995e-003, -7.30012283e+001, 3.15415659e+001, -1.03175725e+002, 2.70973312e-003, 8.86381732e-003
5.74377313e+005, 1.04474899e+002, 9.57167709e-003, -6.87014236e+001, 3.79482171e+001, -9.73392901e+001, 3.47670190e-003, 8.91793397e-003
5.61259688e+005, 9.18641129e+001, 1.08856437e-002, -6.47090836e+001, 3.92456835e+001, -8.30589643e+001, 4.65050511e-003, 9.84225790e-003
5.48441563e+005, 8.20848770e+001, 1.21825120e-002, -6.89783020e+001, 2.94456079e+001, -7.66216889e+001, 4.37012864e-003, 1.13717006e-002
5.35916250e+005, 7.94871063e+001, 1.25806567e-002, -7.43899536e+001, 2.13890821e+001, -7.65552561e+001, 3.38531257e-003, 1.21166242e-002
5.23677000e+005, 8.02576828e+001, 1.24598663e-002, -7.88346634e+001, 1.55411657e+001, -7.87386044e+001, 2.41273907e-003, 1.22240320e-002
5.11717250e+005, 8.42240982e+001, 1.18730865e-002, -8.29716110e+001, 1.03057547e+001, -8.35912085e+001, 1.45280411e-003, 1.17838679e-002
5.00030563e+005, 8.98192291e+001, 1.11334734e-002, -8.49990463e+001, 7.82975096e+000, -8.94773095e+001, 9.70530754e-004, 1.10910910e-002
4.88610875e+005, 9.54785080e+001, 1.04735612e-002, -8.64550629e+001, 5.90356588e+000, -9.52958205e+001, 6.47594522e-004, 1.04535212e-002
4.77451969e+005, 1.00843697e+002, 9.91633621e-003, -8.72078171e+001, 4.91244926e+000, -1.00723974e+002, 4.83059429e-004, 9.90456346e-003
4.66547844e+005, 1.06853401e+002, 9.35861647e-003, -8.74330978e+001, 4.78552670e+000, -1.06746185e+002, 4.19134145e-004, 9.34922611e-003
4.55892875e+005, 1.12857697e+002, 8.86071602e-003, -8.71748505e+001, 5.56255083e+000, -1.12720529e+002, 4.36728595e-004, 8.84994670e-003
4.45481188e+005, 1.18435303e+002, 8.44342841e-003, -8.60815201e+001, 8.09352224e+000, -1.18158435e+002, 5.76999206e-004, 8.42369012e-003
4.35307250e+005, 1.21913200e+002, 8.20255720e-003, -8.51199112e+001, 1.03712379e+001, -1.21471255e+002, 6.97797055e-004, 8.17282228e-003
4.25365688e+005, 1.23889397e+002, 8.07171580e-003, -8.38945084e+001, 1.31767988e+001, -1.23186666e+002, 8.58502650e-004, 8.02593104e-003
4.15651156e+005, 1.23095100e+002, 8.12380019e-003, -8.48662491e+001, 1.10146744e+001, -1.22601308e+002, 7.26925878e-004, 8.09121179e-003
4.06158438e+005, 1.28350403e+002, 7.79117150e-003, -8.61015472e+001, 8.72633195e+000, -1.28053415e+002, 5.29708885e-004, 7.77314362e-003
3.96882656e+005, 1.35127502e+002, 7.40041799e-003, -8.64578476e+001, 8.34856208e+000, -1.34869357e+002, 4.57218907e-004, 7.38628034e-003
3.87818688e+005, 1.41350296e+002, 7.07462261e-003, -8.64624634e+001, 8.72165845e+000, -1.41080966e+002, 4.36521492e-004, 7.06114255e-003
3.78961563e+005, 1.47384903e+002, 6.78495545e-003, -8.62911987e+001, 9.53368065e+000, -1.47076234e+002, 4.38888903e-004, 6.77074567e-003
3.70306844e+005, 1.55666901e+002, 6.42397321e-003, -8.58122101e+001, 1.13676784e+001, -1.55251280e+002, 4.69114894e-004, 6.40682160e-003
3.61849781e+005, 1.62835495e+002, 6.14116719e-003, -8.54210129e+001, 1.29997041e+001, -1.62315761e+002, 4.90269989e-004, 6.12156596e-003
3.53585906e+005, 1.69787506e+002, 5.88971487e-003, -8.48539429e+001, 1.52290792e+001, -1.69103141e+002, 5.28277588e-004, 5.86597512e-003
3.45510656e+005, 1.76467804e+002, 5.66675607e-003, -8.26607819e+001, 2.25426178e+001, -1.75022045e+002, 7.23891347e-004, 5.62032968e-003
3.37619844e+005, 1.88796997e+002, 5.29669442e-003, -8.32800369e+001, 2.20924151e+001, -1.87499950e+002, 6.19802082e-004, 5.26030580e-003
3.29909250e+005, 2.00048203e+002, 4.99879523e-003, -8.06033020e+001, 3.26616910e+001, -1.97363870e+002, 8.16148823e-004, 4.93171926e-003
3.22374750e+005, 2.13337708e+002, 4.68740389e-003, -7.59049911e+001, 5.19542436e+001, -2.06914799e+002, 1.14152592e-003, 4.54628131e-003
3.15012406e+005, 2.22445694e+002, 4.49547924e-003, -7.38433228e+001, 6.18988343e+001, -2.13660060e+002, 1.25093419e-003, 4.31792743e-003
3.07818188e+005, 2.55434692e+002, 3.91489500e-003, -7.00237427e+001, 8.72643370e+001, -2.40066277e+002, 1.33744838e-003, 3.67935248e-003
3.00788156e+005, 2.28978104e+002, 4.36722981e-003, -6.60722427e+001, 9.28699593e+001, -2.09299170e+002, 1.77128052e-003, 3.99189949e-003
2.93918781e+005, 2.37223099e+002, 4.21544110e-003, -3.94448891e+001, 1.83192229e+002, -1.50716310e+002, 3.25531558e-003, 2.67822033e-003
2.87206281e+005, 2.21731506e+002, 4.50995899e-003, -3.54053383e+001, 1.80727546e+002, -1.28461726e+002, 3.67594950e-003, 2.61287683e-003
2.80646969e+005, 1.85785507e+002, 5.38255117e-003, -3.81332893e+001, 1.46134493e+002, -1.14721248e+002, 4.23378765e-003, 3.32368760e-003
2.74237563e+005, 1.09638100e+002, 9.12091693e-003, -3.32146797e+001, 9.17258650e+001, -6.00572943e+001, 7.63077797e-003, 4.99623392e-003
2.67974563e+005, 1.31272507e+002, 7.61774133e-003, -4.89942398e+001, 8.61324731e+001, -9.90639597e+001, 4.99826595e-003, 5.74867989e-003
2.61854469e+005, 1.19199501e+002, 8.38929686e-003, -5.60286102e+001, 6.66061613e+001, -9.88541366e+001, 4.68776174e-003, 6.95738397e-003
2.55874281e+005, 1.10345497e+002, 9.06244501e-003, -6.68861465e+001, 4.33171740e+001, -1.01487690e+002, 3.55754895e-003, 8.33497181e-003
2.50030578e+005, 1.30430893e+002, 7.66689530e-003, -7.03168564e+001, 4.39315069e+001, -1.22809774e+002, 2.58235036e-003, 7.21891613e-003
2.44320391e+005, 1.17298103e+002, 8.52528704e-003, -7.66918488e+001, 2.70006375e+001, -1.14148196e+002, 1.96242035e-003, 8.29635013e-003
2.38740563e+005, 1.35562698e+002, 7.37666048e-003, -7.69583664e+001, 3.05909449e+001, -1.32066041e+002, 1.66460994e-003, 7.18638947e-003
2.33288281e+005, 1.39543701e+002, 7.16621382e-003, -7.74445419e+001, 3.03346370e+001, -1.36206660e+002, 1.55782377e-003, 6.99484136e-003
2.27960344e+005, 1.51713104e+002, 6.59138843e-003, -8.05234299e+001, 2.49786936e+001, -1.49642677e+002, 1.08523435e-003, 6.50143583e-003
2.22754188e+005, 1.54172195e+002, 6.48625387e-003, -8.03942490e+001, 2.57263619e+001, -1.52010592e+002, 1.08234636e-003, 6.39531201e-003
2.17666984e+005, 1.60754303e+002, 6.22067330e-003, -8.22425537e+001, 2.16985683e+001, -1.59283138e+002, 8.39664642e-004, 6.16374396e-003
2.12695891e+005, 1.67079193e+002, 5.98518572e-003, -8.47939072e+001, 1.51605124e+001, -1.66389951e+002, 5.43086667e-004, 5.96049536e-003
2.07838297e+005, 1.78178497e+002, 5.61234950e-003, -8.51479416e+001, 1.50709098e+001, -1.77539980e+002, 4.74710552e-004, 5.59223719e-003
2.03091688e+005, 1.83410904e+002, 5.45223855e-003, -8.41396332e+001, 1.87270689e+001, -1.82452341e+002, 5.56697802e-004, 5.42374342e-003
1.98453484e+005, 1.90015198e+002, 5.26273694e-003, -8.58558502e+001, 1.37316402e+001, -1.89518383e+002, 3.80317000e-004, 5.24897695e-003
1.93921156e+005, 1.97491302e+002, 5.06351413e-003, -8.48474197e+001, 1.77363631e+001, -1.96693254e+002, 4.54745722e-004, 5.04305281e-003
1.89492344e+005, 1.99405899e+002, 5.01489677e-003, -8.39707718e+001, 2.09447549e+001, -1.98302874e+002, 5.26743612e-004, 4.98715659e-003
1.85164750e+005, 2.00692596e+002, 4.98274484e-003, -8.53792267e+001, 1.61678586e+001, -2.00040292e+002, 4.01411489e-004, 4.96654961e-003
1.80935984e+005, 2.09260696e+002, 4.77872824e-003, -8.64360733e+001, 1.30080951e+001, -2.08855999e+002, 2.97056029e-004, 4.76948649e-003
1.76803766e+005, 2.17494095e+002, 4.59782598e-003, -8.69655228e+001, 1.15134552e+001, -2.17189138e+002, 2.43394485e-004, 4.59137919e-003
1.72765844e+005, 2.23881104e+002, 4.46665656e-003, -8.64402390e+001, 1.39006854e+001, -2.23449143e+002, 2.77332864e-004, 4.45803851e-003
1.68820266e+005, 2.29715607e+002, 4.35320880e-003, -8.66619720e+001, 1.33755649e+001, -2.29325869e+002, 2.53472664e-004, 4.34582310e-003
1.64964797e+005, 2.34191101e+002, 4.27001707e-003, -8.67957764e+001, 1.30901365e+001, -2.33824978e+002, 2.38673058e-004, 4.26334153e-003
1.61197250e+005, 2.44975998e+002, 4.08203256e-003, -8.69734802e+001, 1.29342853e+001, -2.44634306e+002, 2.15523864e-004, 4.07633896e-003
1.57515891e+005, 2.52982193e+002, 3.95284738e-003, -8.73269196e+001, 1.17983640e+001, -2.52706922e+002, 1.84349466e-004, 3.94854628e-003
1.53918438e+005, 2.60411285e+002, 3.84007935e-003, -8.74605865e+001, 1.15379430e+001, -2.60155556e+002, 1.70140924e-004, 3.83630832e-003
1.50403266e+005, 2.68058502e+002, 3.73052894e-003, -8.67592468e+001, 1.51537918e+001, -2.67629825e+002, 2.10892989e-004, 3.72456310e-003
1.46968359e+005, 2.73281097e+002, 3.65923589e-003, -8.72444077e+001, 1.31381584e+001, -2.72965102e+002, 1.75920037e-004, 3.65500471e-003
1.43611844e+005, 2.77710785e+002, 3.60086844e-003, -8.64111633e+001, 1.73836026e+001, -2.77166178e+002, 2.25400198e-004, 3.59380693e-003
1.40332047e+005, 2.85866089e+002, 3.49814140e-003, -8.76872406e+001, 1.15359275e+001, -2.85633232e+002, 1.41165067e-004, 3.49529193e-003
1.37127156e+005, 2.94260803e+002, 3.39834592e-003, -8.69418030e+001, 1.56988923e+001, -2.93841735e+002, 1.81302661e-004, 3.39350620e-003
1.33995469e+005, 3.00960114e+002, 3.32269944e-003, -8.76465302e+001, 1.23587007e+001, -3.00706256e+002, 1.36444154e-004, 3.31989677e-003
1.30935250e+005, 3.12801514e+002, 3.19691548e-003, -8.74283600e+001, 1.40349400e+001, -3.12486492e+002, 1.43440856e-004, 3.19369587e-003
1.27944945e+005, 3.19922913e+002, 3.12575299e-003, -8.78693390e+001, 1.18942475e+001, -3.19701731e+002, 1.16210744e-004, 3.12359197e-003
1.25022945e+005, 3.29317688e+002, 3.03658150e-003, -8.74313736e+001, 1.47586924e+001, -3.28986809e+002, 1.36087353e-004, 3.03353053e-003
1.22167648e+005, 3.37900085e+002, 2.95945471e-003, -8.77404480e+001, 1.33221841e+001, -3.37637360e+002, 1.16680647e-004, 2.95715367e-003
1.19377555e+005, 3.45592896e+002, 2.89357800e-003, -8.68629608e+001, 1.89123332e+001, -3.45075025e+002, 1.58349064e-004, 2.88924198e-003
1.16651297e+005, 3.59190308e+002, 2.78403949e-003, -8.74356537e+001, 1.60706577e+001, -3.58830616e+002, 1.24561673e-004, 2.78125156e-003
1.13987148e+005, 3.69738312e+002, 2.70461558e-003, -8.67778168e+001, 2.07822760e+001, -3.69153784e+002, 1.52021215e-004, 2.70033979e-003
1.11383852e+005, 3.75731598e+002, 2.66147432e-003, -8.72625504e+001, 1.79446911e+001, -3.75302840e+002, 1.27110243e-004, 2.65843724e-003
1.08840047e+005, 3.86765289e+002, 2.58554743e-003, -8.69562302e+001, 2.05367811e+001, -3.86219665e+002, 1.37289522e-004, 2.58189990e-003
1.06354359e+005, 3.99405487e+002, 2.50372124e-003, -8.68696136e+001, 2.18108831e+001, -3.98809514e+002, 1.36724139e-004, 2.49998531e-003
1.03925469e+005, 4.04576385e+002, 2.47172113e-003, -8.70466232e+001, 2.08451207e+001, -4.04039024e+002, 1.27351292e-004, 2.46843817e-003
1.01552070e+005, 4.09814392e+002, 2.44012904e-003, -8.74872894e+001, 1.79666795e+001, -4.09420364e+002, 1.06977738e-004, 2.43778291e-003
9.92328516e+004, 4.21848999e+002, 2.37051647e-003, -8.65216827e+001, 2.55939187e+001, -4.21071881e+002, 1.43821144e-004, 2.36614958e-003
9.69665625e+004, 4.31453094e+002, 2.31774905e-003, -8.68304367e+001, 2.38555182e+001, -4.30793091e+002, 1.28150905e-004, 2.31420354e-003
9.47520156e+004, 4.46988892e+002, 2.23719206e-003, -8.63042297e+001, 2.88122957e+001, -4.46059324e+002, 1.44206356e-004, 2.23253955e-003
9.25880703e+004, 4.58637787e+002, 2.18036984e-003, -8.65690079e+001, 2.74477872e+001, -4.57815726e+002, 1.30487128e-004, 2.17646175e-003
9.04735313e+004, 4.69079498e+002, 2.13183480e-003, -8.66140289e+001, 2.77047507e+001, -4.68260635e+002, 1.25910324e-004, 2.12811330e-003
8.84072813e+004, 4.73626892e+002, 2.11136660e-003, -8.68348083e+001, 2.61512718e+001, -4.72904371e+002, 1.16578941e-004, 2.10814569e-003
8.63882266e+004, 4.93847412e+002, 2.02491696e-003, -8.62645493e+001, 3.21740297e+001, -4.92798233e+002, 1.31922810e-004, 2.02061502e-003
8.44153203e+004, 5.08349792e+002, 1.96714942e-003, -8.61337204e+001, 3.42770656e+001, -5.07192857e+002, 1.32641167e-004, 1.96267246e-003
8.24874609e+004, 5.21597778e+002, 1.91718608e-003, -8.63983765e+001, 3.27661463e+001, -5.20567596e+002, 1.20435328e-004, 1.91339954e-003
8.06036016e+004, 5.23278015e+002, 1.91103003e-003, -8.74100723e+001, 2.36455589e+001, -5.22743502e+002, 8.63544270e-005, 1.90907797e-003
7.87627734e+004, 5.47375671e+002, 1.82689888e-003, -8.65320969e+001, 3.31104144e+001, -5.46373339e+002, 1.10507979e-004, 1.82355354e-003
7.69639609e+004, 5.61640930e+002, 1.78049702e-003, -8.67966995e+001, 3.13839444e+001, -5.60763393e+002, 9.94924270e-005, 1.77771507e-003
7.52062813e+004, 5.72583191e+002, 1.74647111e-003, -8.69733734e+001, 3.02324127e+001, -5.71784498e+002, 9.22137362e-005, 1.74403496e-003
7.34887109e+004, 5.95111511e+002, 1.68035735e-003, -8.63590164e+001, 3.77921937e+001, -5.93910314e+002, 1.06710069e-004, 1.67696564e-003
7.18103672e+004, 5.97028381e+002, 1.67496225e-003, -8.65356522e+001, 3.60768972e+001, -5.95937367e+002, 1.01213682e-004, 1.67190141e-003
7.01703438e+004, 6.14560791e+002, 1.62717833e-003, -8.61409836e+001, 4.13609438e+001, -6.13167382e+002, 1.09511756e-004, 1.62348899e-003
6.85678125e+004, 6.26534119e+002, 1.59608227e-003, -8.62736435e+001, 4.07192984e+001, -6.25209517e+002, 1.03731542e-004, 1.59270788e-003
6.70018203e+004, 6.44932983e+002, 1.55054870e-003, -8.74609528e+001, 2.85706804e+001, -6.44299829e+002, 6.86896664e-005, 1.54902647e-003
6.54716484e+004, 6.53282715e+002, 1.53073084e-003, -8.45613480e+001, 6.19180725e+001, -6.50341801e+002, 1.45082521e-004, 1.52383988e-003
6.39764063e+004, 6.63872070e+002, 1.50631431e-003, -8.63199234e+001, 4.26108281e+001, -6.62503165e+002, 9.66832363e-005, 1.50320829e-003
6.25153164e+004, 6.87776794e+002, 1.45396008e-003, -8.59691010e+001, 4.83468846e+001, -6.86075432e+002, 1.02205309e-004, 1.45036339e-003
6.10876094e+004, 7.07974121e+002, 1.41248101e-003, -8.66290131e+001, 4.16295041e+001, -7.06749135e+002, 8.30551317e-005, 1.41003704e-003
5.96924414e+004, 7.12542297e+002, 1.40342546e-003, -8.55310898e+001, 5.55199689e+001, -7.10375998e+002, 1.09352298e-004, 1.39915871e-003
5.83292227e+004, 7.40577393e+002, 1.35029777e-003, -8.62788467e+001, 4.80640122e+001, -7.39016052e+002, 8.76353086e-005, 1.34745097e-003
5.69970625e+004, 7.59877625e+002, 1.31600138e-003, -8.67629318e+001, 4.29083489e+001, -7.58665195e+002, 7.43112370e-005, 1.31390162e-003
5.56953555e+004, 7.67244080e+002, 1.30336620e-003, -8.53573532e+001, 6.21013737e+001, -7.64726681e+002, 1.05495544e-004, 1.29908974e-003
5.44233906e+004, 7.74682129e+002, 1.29085203e-003, -8.62808533e+001, 5.02503617e+001, -7.73050646e+002, 8.37321259e-005, 1.28813349e-003
5.31804570e+004, 8.20848816e+002, 1.21825113e-003, -8.57541428e+001, 6.07726781e+001, -8.18596030e+002, 9.01949087e-005, 1.21490769e-003
5.19659531e+004, 8.26145386e+002, 1.21044070e-003, -8.72488937e+001, 3.96528423e+001, -8.25193220e+002, 5.80980237e-005, 1.20904562e-003
5.07791641e+004, 8.61415894e+002, 1.16087944e-003, -8.39975510e+001, 9.00790979e+001, -8.56693118e+002, 1.21394292e-004, 1.15451483e-003
4.96194375e+004, 8.55893188e+002, 1.16837009e-003, -8.68106384e+001, 4.76185744e+001, -8.54567505e+002, 6.50035760e-005, 1.16656041e-003
4.84862344e+004, 8.75379028e+002, 1.14236230e-003, -8.64596634e+001, 5.40557211e+001, -8.73708431e+002, 7.05422633e-005, 1.14018218e-003
4.73788984e+004, 8.78198730e+002, 1.13869443e-003, -8.72951813e+001, 4.14426019e+001, -8.77220338e+002, 5.37355136e-005, 1.13742582e-003
4.62968359e+004, 9.09820923e+002, 1.09911739e-003, -8.66365509e+001, 5.33787849e+001, -9.08253718e+002, 6.44847237e-005, 1.09722412e-003
4.52395078e+004, 9.27546814e+002, 1.07811270e-003, -8.73402176e+001, 4.30430780e+001, -9.26547562e+002, 5.00301314e-005, 1.07695124e-003
4.42063203e+004, 9.45617920e+002, 1.05750957e-003, -8.72089081e+001, 4.60463724e+001, -9.44496152e+002, 5.14948781e-005, 1.05625507e-003
4.31967383e+004, 9.85989075e+002, 1.01421002e-003, -8.66381302e+001, 5.78204054e+001, -9.84292262e+002, 5.94753391e-005, 1.01246464e-003
4.22102227e+004, 9.95547729e+002, 1.00447218e-003, -8.70341415e+001, 5.15105169e+001, -9.94214237e+002, 5.19722760e-005, 1.00312674e-003
4.12462344e+004, 1.03805103e+003, 9.63343781e-004, -8.63754578e+001, 6.56235215e+001, -1.03597465e+003, 6.09006781e-005, 9.61416844e-004
4.03042422e+004, 1.02149298e+003, 9.78959248e-004, -8.73427429e+001, 4.73577028e+001, -1.02039461e+003, 4.53857853e-005, 9.77906610e-004
3.93837695e+004, 1.05827502e+003, 9.44933951e-004, -8.58051071e+001, 7.74120775e+001, -1.05543991e+003, 6.91212573e-005, 9.42402474e-004
3.84843359e+004, 1.08935205e+003, 9.17976883e-004, -8.71678772e+001, 5.38246031e+001, -1.08802151e+003, 4.53570004e-005, 9.16855659e-004
3.76054063e+004, 1.12134204e+003, 8.91788556e-004, -8.69046631e+001, 6.05497181e+001, -1.11970608e+003, 4.81543933e-005, 8.90487498e-004
3.67465625e+004, 1.15056494e+003, 8.69138250e-004, -8.65535278e+001, 6.91673835e+001, -1.14848403e+003, 5.22491313e-005, 8.67566324e-004
3.59073867e+004, 1.15427100e+003, 8.66347680e-004, -8.69934082e+001, 6.05424912e+001, -1.15268215e+003, 4.54406694e-005, 8.65155159e-004
3.50872891e+004, 1.16546106e+003, 8.58029526e-004, -8.65543671e+001, 7.00458387e+001, -1.16335423e+003, 5.15687738e-005, 8.56478446e-004
3.42859609e+004, 1.19199500e+003, 8.38929697e-004, -8.56319427e+001, 9.07860974e+001, -1.18853269e+003, 6.38955310e-005, 8.36492915e-004
3.35029375e+004, 1.19968604e+003, 8.33551422e-004, -8.73461990e+001, 5.55466695e+001, -1.19839941e+003, 3.85942688e-005, 8.32657465e-004
3.27377910e+004, 1.24688794e+003, 8.01996690e-004, -8.80497131e+001, 4.24345322e+001, -1.24616566e+003, 2.72938355e-005, 8.01532119e-004
3.19901699e+004, 1.28350403e+003, 7.79117150e-004, -8.79621964e+001, 4.56399725e+001, -1.28269232e+003, 2.77045373e-005, 7.78624423e-004
3.12595371e+004, 1.28763794e+003, 7.76615824e-004, -8.76549606e+001, 5.26865803e+001, -1.28655959e+003, 3.17769699e-005, 7.75965439e-004
3.05456523e+004, 1.35127502e+003, 7.40041799e-004, -8.78311081e+001, 5.11393614e+001, -1.35030699e+003, 2.80070780e-005, 7.39511641e-004
2.98480391e+004, 1.33830103e+003, 7.47216046e-004, -8.66449432e+001, 7.83218307e+001, -1.33600723e+003, 4.37295702e-005, 7.45935348e-004
2.91664004e+004, 1.38648999e+003, 7.21245741e-004, -8.75681381e+001, 5.88305091e+001, -1.38524130e+003, 3.06033613e-005, 7.20596179e-004
2.85002598e+004, 1.40444104e+003, 7.12027042e-004, -8.77442627e+001, 5.52786213e+001, -1.40335274e+003, 2.80252941e-005, 7.11475293e-004
2.78493770e+004, 1.44568298e+003, 6.91714582e-004, -8.77885437e+001, 5.57854527e+001, -1.44460627e+003, 2.66916132e-005, 6.91199407e-004
2.72133359e+004, 1.48335901e+003, 6.74145634e-004, -8.80964737e+001, 4.92722766e+001, -1.48254045e+003, 2.23928866e-005, 6.73773623e-004
2.65918379e+004, 1.52692004e+003, 6.54913140e-004, -8.36143723e+001, 1.69823511e+002, -1.51744680e+003, 7.28392094e-005, 6.50849960e-004
2.59845254e+004, 1.56168298e+003, 6.40334825e-004, -8.82289429e+001, 4.82651493e+001, -1.56093697e+003, 1.97900959e-005, 6.40028937e-004
2.53911016e+004, 1.55167004e+003, 6.44466911e-004, -8.72624435e+001, 7.41096182e+001, -1.54989925e+003, 3.07805109e-005, 6.43731434e-004
2.48112090e+004, 1.59210901e+003, 6.28097696e-004, -8.79658737e+001, 5.65115011e+001, -1.59110576e+003, 2.22941667e-005, 6.27701908e-004
2.42446055e+004, 1.66007996e+003, 6.02380624e-004, -8.81419373e+001, 5.38258163e+001, -1.65920711e+003, 1.95313657e-005, 6.02063902e-004
2.36908789e+004, 1.70334399e+003, 5.87080474e-004, -8.70875320e+001, 8.65473633e+001, -1.70114383e+003, 2.98297157e-005, 5.86322157e-004
2.31498477e+004, 1.70882996e+003, 5.85195734e-004, -8.79667130e+001, 6.06294671e+001, -1.70775405e+003, 2.07628063e-005, 5.84827284e-004
2.26211543e+004, 1.77036206e+003, 5.64856208e-004, -8.71320190e+001, 8.85797296e+001, -1.76814464e+003, 2.82624731e-005, 5.64148711e-004
2.21045020e+004, 1.79328198e+003, 5.57636785e-004, -8.71762314e+001, 8.83444425e+001, -1.79110456e+003, 2.74714804e-005, 5.56959695e-004
2.15997090e+004, 1.89405103e+003, 5.27968881e-004, -8.59899673e+001, 1.32453164e+002, -1.88941405e+003, 3.69214705e-005, 5.26676318e-004
2.11064219e+004, 1.85785498e+003, 5.38255144e-004, -8.81435318e+001, 6.01867232e+001, -1.85687983e+003, 1.74372132e-005, 5.37972623e-004
2.06243398e+004, 1.93717200e+003, 5.16216423e-004, -8.80119476e+001, 6.72026225e+001, -1.93600598e+003, 1.79081143e-005, 5.15905704e-004
2.01533438e+004, 1.94341199e+003, 5.14558934e-004, -8.67817230e+001, 1.09103145e+002, -1.94034705e+003, 2.88873376e-005, 5.13747426e-004
