Exported from: CypherGraph V1.28.0
Acquired by  : CypherGraph V1.28.0 | C60-0504-0552 V1.23.10 : 5/19/2021
Graph title  : Title
Points       : 300
Pen legend   : 11:07:19 AM
Resonance    : F1:2.74237563e+005 F2:2.38740563e+005 Fr:2.61854469e+005 Zr:1.15515999e+002 Q:7.37680561e+000
Capacitance  : 3.78138433e-009 F at 2.36908789e+004 Hz
Frequency (Hz), Impedance (Ohms), Admittance (S), Phase angle (Degrees), Resistance (Ohms), Reactance (S), Conductance (S), Susceptance (S)
5.48441563e+005, 1.02531601e+002, 9.75309066e-003, -7.17908020e+001, 3.20398353e+001, -9.73970130e+001, 3.04771812e-003, 9.26467440e-003
5.35916250e+005, 9.42906265e+001, 1.06055081e-002, -6.95120163e+001, 3.30027500e+001, -8.83263310e+001, 3.71204375e-003, 9.93466318e-003
5.23677000e+005, 9.07138519e+001, 1.10236748e-002, -7.52311478e+001, 2.31247865e+001, -8.77168580e+001, 2.81015655e-003, 1.06594759e-002
5.11717250e+005, 9.18907776e+001, 1.08824849e-002, -7.78300095e+001, 1.93717551e+001, -8.98256651e+001, 2.29416747e-003, 1.06379168e-002
5.00030563e+005, 9.13004227e+001, 1.09528518e-002, -8.00771713e+001, 1.57330339e+001, -8.99346364e+001, 1.88741283e-003, 1.07890053e-002
4.88610875e+005, 9.45949936e+001, 1.05713840e-002, -8.38183365e+001, 1.01861015e+001, -9.40449688e+001, 1.13833921e-003, 1.05099164e-002
4.77451969e+005, 9.99219666e+001, 1.00078094e-002, -8.59773483e+001, 7.00961104e+000, -9.96757982e+001, 7.02056354e-004, 9.98315414e-003
4.66547844e+005, 1.06231400e+002, 9.41341265e-003, -8.69496994e+001, 5.65285363e+000, -1.06080891e+002, 5.00912575e-004, 9.40007576e-003
4.55892875e+005, 1.11492798e+002, 8.96918921e-003, -8.74824677e+001, 4.89733132e+000, -1.11385188e+002, 3.93972455e-004, 8.96053240e-003
4.45481188e+005, 1.17014702e+002, 8.54593469e-003, -8.76635513e+001, 4.77038763e+000, -1.16917423e+002, 3.48395719e-004, 8.53883014e-003
4.35307250e+005, 1.22021103e+002, 8.19530373e-003, -8.77566299e+001, 4.77641728e+000, -1.21927583e+002, 3.20798529e-004, 8.18902263e-003
4.25365688e+005, 1.27241699e+002, 7.85905883e-003, -8.78935318e+001, 4.67696258e+000, -1.27155716e+002, 2.88871685e-004, 7.85374808e-003
4.15651156e+005, 1.33113998e+002, 7.51235792e-003, -8.75908585e+001, 5.59545534e+000, -1.32996344e+002, 3.15782440e-004, 7.50571802e-003
4.06158438e+005, 1.37917404e+002, 7.25071651e-003, -8.72880783e+001, 6.52546426e+000, -1.37762944e+002, 3.43062515e-004, 7.24259609e-003
3.96882656e+005, 1.41976105e+002, 7.04343877e-003, -8.74685898e+001, 6.27066866e+000, -1.41837559e+002, 3.11088058e-004, 7.03656549e-003
3.87818688e+005, 1.48050507e+002, 6.75445173e-003, -8.72974167e+001, 6.98080167e+000, -1.47885837e+002, 3.18482449e-004, 6.74693909e-003
3.78961563e+005, 1.54384705e+002, 6.47732560e-003, -8.71261597e+001, 7.74037778e+000, -1.54190543e+002, 3.24753332e-004, 6.46917941e-003
3.70306844e+005, 1.60472000e+002, 6.23161673e-003, -8.70426788e+001, 8.27908370e+000, -1.60258290e+002, 3.21502047e-004, 6.22331772e-003
3.61849781e+005, 1.68419693e+002, 5.93754793e-003, -8.67393723e+001, 9.57937150e+000, -1.68147045e+002, 3.37715717e-004, 5.92793586e-003
3.53585906e+005, 1.77904099e+002, 5.62100597e-003, -8.58207321e+001, 1.29651740e+001, -1.77431036e+002, 4.09643853e-004, 5.60605923e-003
3.45510656e+005, 1.87922501e+002, 5.32134256e-003, -8.39791412e+001, 1.97112881e+001, -1.86885878e+002, 5.58158367e-004, 5.29198884e-003
3.37619844e+005, 1.95332108e+002, 5.11948605e-003, -8.17419510e+001, 2.80558726e+001, -1.93306752e+002, 7.35320221e-004, 5.06640322e-003
3.29909250e+005, 1.95962601e+002, 5.10301454e-003, -8.00320129e+001, 3.39207162e+001, -1.93004471e+002, 8.83321140e-004, 5.02598260e-003
3.22374750e+005, 2.06998001e+002, 4.83096452e-003, -8.06950302e+001, 3.34693866e+001, -2.04274258e+002, 7.81115850e-004, 4.76739722e-003
3.15012406e+005, 2.06332001e+002, 4.84655796e-003, -7.83696823e+001, 4.15957532e+001, -2.02095739e+002, 9.77047807e-004, 4.74705189e-003
3.07818188e+005, 2.27276199e+002, 4.39993278e-003, -8.07463989e+001, 3.65470580e+001, -2.24318486e+002, 7.07529425e-004, 4.34267321e-003
3.00788156e+005, 2.57713715e+002, 3.88027467e-003, -7.73661880e+001, 5.63669171e+001, -2.51473914e+002, 8.48690266e-004, 3.78632492e-003
2.93918781e+005, 3.02772614e+002, 3.30280863e-003, -6.63833618e+001, 1.21295287e+002, -2.77414327e+002, 1.32315507e-003, 3.02618662e-003
2.87206281e+005, 2.87556610e+002, 3.47757612e-003, -5.68506508e+001, 1.57242652e+002, -2.40756210e+002, 1.90161962e-003, 2.91159381e-003
2.80646969e+005, 2.45552200e+002, 4.07245384e-003, -5.39096603e+001, 1.44645008e+002, -1.98428084e+002, 2.39892014e-003, 3.29090602e-003
2.74237563e+005, 3.36746185e+002, 2.96959563e-003, -4.33221092e+001, 2.44985564e+002, -2.31041266e+002, 2.16040476e-003, 2.03743699e-003
2.67974563e+005, 2.16550995e+002, 4.61784995e-003, -1.69581108e+001, 2.07134980e+002, -6.31619632e+001, 4.41705777e-003, 1.34689969e-003
2.61854469e+005, 1.15515999e+002, 8.65680953e-003, -3.28254890e+001, 9.70710432e+001, -6.26191550e+001, 7.27453807e-003, 4.69270147e-003
2.55874281e+005, 1.44748001e+002, 6.90855827e-003, -4.97035408e+001, 9.36147053e+001, -1.10400502e+002, 4.46805926e-003, 5.26921473e-003
2.50030578e+005, 1.27241699e+002, 7.85905883e-003, -5.33539810e+001, 7.59466883e+001, -1.02090894e+002, 4.69083245e-003, 6.30562421e-003
2.44320391e+005, 1.02531601e+002, 9.75309066e-003, -5.32250519e+001, 6.13829454e+001, -8.21271162e+001, 5.83891625e-003, 7.81215940e-003
2.38740563e+005, 1.09005798e+002, 9.17382392e-003, -7.28714523e+001, 3.21040077e+001, -1.04170998e+002, 2.70184263e-003, 8.76693171e-003
2.33288281e+005, 1.32258804e+002, 7.56093332e-003, -7.83673935e+001, 2.66680511e+001, -1.29542296e+002, 1.52455148e-003, 7.40563673e-003
2.27960344e+005, 1.43355392e+002, 6.97567062e-003, -8.09628830e+001, 2.25174437e+001, -1.41575892e+002, 1.09569837e-003, 6.88908018e-003
2.22754188e+005, 1.48050507e+002, 6.75445173e-003, -7.93395615e+001, 2.73875818e+001, -1.45495268e+002, 1.24949318e-003, 6.63787503e-003
2.17666984e+005, 1.60990005e+002, 6.21156572e-003, -7.86829834e+001, 3.15922559e+001, -1.57859783e+002, 1.21894135e-003, 6.09079065e-003
2.12695891e+005, 1.61509598e+002, 6.19158251e-003, -8.31679306e+001, 1.92131380e+001, -1.60362731e+002, 7.36548977e-004, 6.14761657e-003
2.07838297e+005, 1.75625504e+002, 5.69393385e-003, -8.40932465e+001, 1.80735825e+001, -1.74693054e+002, 5.85961498e-004, 5.66370301e-003
2.03091688e+005, 1.81962906e+002, 5.49562558e-003, -8.43154068e+001, 1.80238218e+001, -1.81068056e+002, 5.44353674e-004, 5.46859942e-003
1.98453484e+005, 1.95962601e+002, 5.10301454e-003, -8.48011627e+001, 1.77566358e+001, -1.95156457e+002, 4.62396243e-004, 5.08202195e-003
1.93921156e+005, 1.92209900e+002, 5.20264565e-003, -8.47595291e+001, 1.75556836e+001, -1.91406488e+002, 4.75188847e-004, 5.18089928e-003
1.89492344e+005, 2.03689301e+002, 4.90943804e-003, -8.52891312e+001, 1.67285065e+001, -2.03001203e+002, 4.03200198e-004, 4.89285310e-003
1.85164750e+005, 2.16550995e+002, 4.61784995e-003, -8.50716095e+001, 1.86040279e+001, -2.15750373e+002, 3.96722303e-004, 4.60077706e-003
1.80935984e+005, 2.09008896e+002, 4.78448535e-003, -8.25249405e+001, 2.71909308e+001, -2.07232651e+002, 6.22435756e-004, 4.74382480e-003
1.76803766e+005, 2.12404007e+002, 4.70800911e-003, -8.56911087e+001, 1.59586504e+001, -2.11803644e+002, 3.53729068e-004, 4.69470186e-003
1.72765844e+005, 2.24365295e+002, 4.45701729e-003, -8.65281296e+001, 1.35872244e+001, -2.23953507e+002, 2.69910255e-004, 4.44883710e-003
1.68820266e+005, 2.36237503e+002, 4.23302815e-003, -8.60906830e+001, 1.61060885e+001, -2.35687827e+002, 2.88597386e-004, 4.22317876e-003
1.64964797e+005, 2.37765106e+002, 4.20583161e-003, -8.65760498e+001, 1.42001982e+001, -2.37340684e+002, 2.51187583e-004, 4.19832399e-003
1.61197250e+005, 2.46344803e+002, 4.05935091e-003, -8.73689880e+001, 1.13081343e+001, -2.46085123e+002, 1.86339166e-004, 4.05507183e-003
1.57515891e+005, 2.56058014e+002, 3.90536498e-003, -8.73269196e+001, 1.19418115e+001, -2.55779396e+002, 1.82135023e-004, 3.90111554e-003
1.53918438e+005, 2.62745392e+002, 3.80596589e-003, -8.73727036e+001, 1.20439612e+001, -2.62469206e+002, 1.74461311e-004, 3.80196523e-003
1.50403266e+005, 2.71350586e+002, 3.68526936e-003, -8.76381607e+001, 1.11824116e+001, -2.71120073e+002, 1.51870683e-004, 3.68213872e-003
1.46968359e+005, 2.78437286e+002, 3.59147301e-003, -8.71565170e+001, 1.38126530e+001, -2.78094468e+002, 1.78164969e-004, 3.58705111e-003
1.43611844e+005, 2.85709106e+002, 3.50006345e-003, -8.75097885e+001, 1.24136914e+001, -2.85439300e+002, 1.52073233e-004, 3.49675819e-003
1.40332047e+005, 2.93170807e+002, 3.41098082e-003, -8.75993500e+001, 1.22800423e+001, -2.92913507e+002, 1.42875716e-004, 3.40798719e-003
1.37127156e+005, 3.02772614e+002, 3.30280863e-003, -8.75570374e+001, 1.29056293e+001, -3.02497438e+002, 1.40781636e-004, 3.29980687e-003
1.33995469e+005, 3.09680298e+002, 3.22913665e-003, -8.73389130e+001, 1.43778476e+001, -3.09346350e+002, 1.49922468e-004, 3.22565447e-003
1.30935250e+005, 3.18793793e+002, 3.13682394e-003, -8.76480865e+001, 1.30823749e+001, -3.18525248e+002, 1.28726179e-004, 3.13418155e-003
1.27944945e+005, 3.28175415e+002, 3.04715087e-003, -8.70343781e+001, 1.69787323e+001, -3.27735908e+002, 1.57649710e-004, 3.04306999e-003
1.25022945e+005, 3.37833191e+002, 2.96004072e-003, -8.74313736e+001, 1.51403230e+001, -3.37493756e+002, 1.32657103e-004, 2.95706664e-003
1.22167648e+005, 3.46656189e+002, 2.88470257e-003, -8.72130966e+001, 1.68549308e+001, -3.46246191e+002, 1.40258457e-004, 2.88129077e-003
1.19377555e+005, 3.54565094e+002, 2.82035659e-003, -8.74782028e+001, 1.56006708e+001, -3.54221717e+002, 1.24094152e-004, 2.81762523e-003
1.16651297e+005, 3.70928406e+002, 2.69593804e-003, -8.71280289e+001, 1.85851320e+001, -3.70462515e+002, 1.35078262e-004, 2.69255191e-003
1.13987148e+005, 3.73326904e+002, 2.67861756e-003, -8.65141525e+001, 2.26990188e+001, -3.72636193e+002, 1.62865278e-004, 2.67366170e-003
1.11383852e+005, 3.80615814e+002, 2.62732121e-003, -8.63836365e+001, 2.40075521e+001, -3.79857915e+002, 1.65719732e-004, 2.62208957e-003
1.08840047e+005, 3.88046906e+002, 2.57700805e-003, -8.72199020e+001, 1.88213713e+001, -3.87590192e+002, 1.24992172e-004, 2.57397503e-003
1.06354359e+005, 3.98181305e+002, 2.51141876e-003, -8.66059265e+001, 2.35735748e+001, -3.97482878e+002, 1.48683822e-004, 2.50701363e-003
1.03925469e+005, 4.11222290e+002, 2.43177479e-003, -8.72663498e+001, 1.96124648e+001, -4.10754334e+002, 1.15978872e-004, 2.42900752e-003
1.01552070e+005, 4.23324005e+002, 2.36225678e-003, -8.75312271e+001, 1.82346323e+001, -4.22931095e+002, 1.01753936e-004, 2.36006424e-003
9.92328516e+004, 4.31588989e+002, 2.31701926e-003, -8.75324173e+001, 1.85816886e+001, -4.31188794e+002, 9.97572492e-005, 2.31487078e-003
9.69665625e+004, 4.48606293e+002, 2.22912611e-003, -8.73138428e+001, 2.10239858e+001, -4.48113376e+002, 1.04468253e-004, 2.22667681e-003
9.47520156e+004, 4.58841187e+002, 2.17940331e-003, -8.76665268e+001, 1.86819633e+001, -4.58460706e+002, 8.87355666e-005, 2.17759610e-003
9.25880703e+004, 4.70824493e+002, 2.12393368e-003, -8.69205704e+001, 2.52928397e+001, -4.70144633e+002, 1.14098385e-004, 2.12086677e-003
9.04735313e+004, 4.84680206e+002, 2.06321609e-003, -8.69655914e+001, 2.56568698e+001, -4.84000648e+002, 1.09217719e-004, 2.06032331e-003
8.84072813e+004, 5.03790802e+002, 1.98495089e-003, -8.62635193e+001, 3.28308760e+001, -5.02719908e+002, 1.29354637e-004, 1.98073153e-003
8.63882266e+004, 4.98943604e+002, 2.00423453e-003, -8.76707993e+001, 2.02775799e+001, -4.98531382e+002, 8.14541475e-005, 2.00257866e-003
8.44153203e+004, 5.20290588e+002, 1.92200286e-003, -8.74960327e+001, 2.27307484e+001, -5.19793814e+002, 8.39695442e-005, 1.92016773e-003
8.24874609e+004, 5.33878784e+002, 1.87308436e-003, -8.77167435e+001, 2.12696227e+001, -5.33454927e+002, 7.46233017e-005, 1.87159728e-003
8.06036016e+004, 5.49590088e+002, 1.81953791e-003, -8.72342911e+001, 2.65188118e+001, -5.48949922e+002, 8.77963131e-005, 1.81741850e-003
7.87627734e+004, 5.54929321e+002, 1.80203129e-003, -8.69715576e+001, 2.93178498e+001, -5.54154324e+002, 9.52043452e-005, 1.79951463e-003
7.69639609e+004, 5.73104004e+002, 1.74488399e-003, -8.77195511e+001, 2.28042864e+001, -5.72650123e+002, 6.94303896e-005, 1.74350209e-003
7.52062813e+004, 5.84293274e+002, 1.71146930e-003, -8.75007172e+001, 2.54792081e+001, -5.83737475e+002, 7.46318405e-005, 1.70984129e-003
7.34887109e+004, 6.01488220e+002, 1.66254295e-003, -8.76334305e+001, 2.48370645e+001, -6.00975207e+002, 6.86508648e-005, 1.66112496e-003
7.18103672e+004, 6.19189209e+002, 1.61501523e-003, -8.73706131e+001, 2.84055231e+001, -6.18537309e+002, 7.40893925e-005, 1.61331489e-003
7.01703438e+004, 6.31278320e+002, 1.58408735e-003, -8.69759369e+001, 3.33033129e+001, -6.30399244e+002, 8.35690928e-005, 1.58188145e-003
6.85678125e+004, 6.54057922e+002, 1.52891658e-003, -8.66251984e+001, 3.85026550e+001, -6.52923664e+002, 9.00032635e-005, 1.52626515e-003
6.70018203e+004, 6.58287170e+002, 1.51909386e-003, -8.74609528e+001, 2.91622740e+001, -6.57640905e+002, 6.72962097e-005, 1.51760251e-003
6.54716484e+004, 6.79846985e+002, 1.47091922e-003, -8.68904495e+001, 3.68784734e+001, -6.78846007e+002, 7.97903893e-005, 1.46875351e-003
6.39764063e+004, 7.02112976e+002, 1.42427221e-003, -8.75503922e+001, 3.00087992e+001, -7.01471384e+002, 6.08743895e-005, 1.42297071e-003
6.25153164e+004, 7.08933899e+002, 1.41056874e-003, -8.68919525e+001, 3.84377310e+001, -7.07891103e+002, 7.64797143e-005, 1.40849389e-003
6.10876094e+004, 7.34515686e+002, 1.36144131e-003, -8.69366302e+001, 3.92528261e+001, -7.33466092e+002, 7.27559943e-005, 1.35949587e-003
5.96924414e+004, 7.46447083e+002, 1.33967970e-003, -8.78162537e+001, 2.84428710e+001, -7.45904987e+002, 5.10476062e-005, 1.33870677e-003
5.83292227e+004, 7.65941589e+002, 1.30558258e-003, -8.71577606e+001, 3.79800506e+001, -7.64999369e+002, 6.47387389e-005, 1.30397653e-003
5.69970625e+004, 7.83416504e+002, 1.27646022e-003, -8.82131271e+001, 2.44283051e+001, -7.83035553e+002, 3.98022756e-005, 1.27583951e-003
5.56953555e+004, 7.98711975e+002, 1.25201578e-003, -8.74227829e+001, 3.59146888e+001, -7.97904101e+002, 5.62978379e-005, 1.25074941e-003
5.44233906e+004, 8.14306091e+002, 1.22803944e-003, -8.70718613e+001, 4.15975389e+001, -8.13242925e+002, 6.27324529e-005, 1.22643610e-003
5.31804570e+004, 8.35572876e+002, 1.19678370e-003, -8.77316666e+001, 3.30715950e+001, -8.34918140e+002, 4.73681554e-005, 1.19584593e-003
5.19659531e+004, 8.68518921e+002, 1.15138539e-003, -8.71610031e+001, 4.30173686e+001, -8.67452951e+002, 5.70276234e-005, 1.14997225e-003
5.07791641e+004, 8.82627014e+002, 1.13298141e-003, -8.79086838e+001, 3.22090453e+001, -8.82039128e+002, 4.13450404e-005, 1.13222677e-003
4.96194375e+004, 8.94078186e+002, 1.11847042e-003, -8.78653336e+001, 3.33029275e+001, -8.93457731e+002, 4.16611654e-005, 1.11769424e-003
4.84862344e+004, 9.14476501e+002, 1.09352181e-003, -8.77340698e+001, 3.61562371e+001, -9.13761456e+002, 4.32352650e-005, 1.09266677e-003
4.73788984e+004, 9.20389587e+002, 1.08649643e-003, -8.73830719e+001, 4.20232703e+001, -9.19429735e+002, 4.96073986e-005, 1.08536335e-003
4.62968359e+004, 9.56679993e+002, 1.04528161e-003, -8.77791290e+001, 3.70730767e+001, -9.55961398e+002, 4.05065492e-005, 1.04449646e-003
4.52395078e+004, 9.65973999e+002, 1.03522455e-003, -8.74281082e+001, 4.33460612e+001, -9.65000977e+002, 4.64535348e-005, 1.03418177e-003
4.42063203e+004, 1.01055402e+003, 9.89556208e-004, -8.78241425e+001, 3.83674526e+001, -1.00982541e+003, 3.75702341e-005, 9.88842741e-004
4.31967383e+004, 1.01381598e+003, 9.86372301e-004, -8.60229034e+001, 7.03159460e+001, -1.01137456e+003, 6.84125156e-005, 9.83996974e-004
4.22102227e+004, 1.02696899e+003, 9.73739232e-004, -8.82646103e+001, 3.11003526e+001, -1.02649797e+003, 2.94883620e-005, 9.73292623e-004
4.12462344e+004, 1.07436401e+003, 9.30783224e-004, -8.74740906e+001, 4.73484654e+001, -1.07332016e+003, 4.10206938e-005, 9.29878870e-004
4.03042422e+004, 1.09181604e+003, 9.15905211e-004, -8.72548370e+001, 5.22912227e+001, -1.09056311e+003, 4.38661841e-005, 9.14854148e-004
3.93837695e+004, 1.10242297e+003, 9.07092853e-004, -8.81781616e+001, 3.50479229e+001, -1.10186572e+003, 2.88380423e-005, 9.06634331e-004
3.84843359e+004, 1.14220398e+003, 8.75500364e-004, -8.79588928e+001, 4.06813151e+001, -1.14147929e+003, 3.11822642e-005, 8.74944886e-004
3.76054063e+004, 1.16826294e+003, 8.55971688e-004, -8.81351166e+001, 3.80183244e+001, -1.16764417e+003, 2.78555522e-005, 8.55518321e-004
3.67465625e+004, 1.17581702e+003, 8.50472468e-004, -8.79158325e+001, 4.27615998e+001, -1.17503919e+003, 3.09296113e-005, 8.49909865e-004
3.59073867e+004, 1.21042004e+003, 8.26159485e-004, -8.80920410e+001, 4.02997397e+001, -1.20974899e+003, 2.75061640e-005, 8.25701463e-004
3.50872891e+004, 1.23008203e+003, 8.12953912e-004, -8.77848434e+001, 4.75453085e+001, -1.22916282e+003, 3.14224121e-005, 8.12346414e-004
3.42859609e+004, 1.24203198e+003, 8.05132246e-004, -8.82686462e+001, 3.75257919e+001, -1.24146497e+003, 2.43256418e-005, 8.04764684e-004
3.35029375e+004, 1.27858301e+003, 7.82115822e-004, -8.84887772e+001, 3.37197579e+001, -1.27813829e+003, 2.06265499e-005, 7.81843785e-004
3.27377910e+004, 1.34190796e+003, 7.45207593e-004, -8.76981506e+001, 5.38964503e+001, -1.34082517e+003, 2.99305506e-005, 7.44606284e-004
3.19901699e+004, 1.34190796e+003, 7.45207593e-004, -8.81819305e+001, 4.25733363e+001, -1.34123245e+003, 2.36424363e-005, 7.44832459e-004
3.12595371e+004, 1.35494397e+003, 7.38037898e-004, -8.73912888e+001, 6.16700999e+001, -1.35353979e+003, 3.35916997e-005, 7.37273041e-004
3.05456523e+004, 1.38585706e+003, 7.21575141e-004, -8.86221237e+001, 3.33245403e+001, -1.38545633e+003, 1.73511112e-005, 7.21366497e-004
2.98480391e+004, 1.44050000e+003, 6.94203402e-004, -8.78753967e+001, 5.34034044e+001, -1.43950975e+003, 2.57360812e-005, 6.93726183e-004
2.91664004e+004, 1.45449500e+003, 6.87523851e-004, -8.82273178e+001, 4.49936464e+001, -1.45379891e+003, 2.12680038e-005, 6.87194818e-004
2.85002598e+004, 1.48289197e+003, 6.74357958e-004, -8.80079269e+001, 5.15471479e+001, -1.48199578e+003, 2.34415117e-005, 6.73950407e-004
2.78493770e+004, 1.54136206e+003, 6.48776835e-004, -8.82279892e+001, 4.76627572e+001, -1.54062496e+003, 2.00617970e-005, 6.48466581e-004
2.72133359e+004, 1.55633606e+003, 6.42534749e-004, -8.71736221e+001, 7.67423018e+001, -1.55444284e+003, 3.16831287e-005, 6.41753133e-004
2.65918379e+004, 1.61249597e+003, 6.20156588e-004, -8.66465988e+001, 9.43221179e+001, -1.60973495e+003, 3.62757389e-005, 6.19094714e-004
2.59845254e+004, 1.59184302e+003, 6.28202649e-004, -8.84486694e+001, 4.30951989e+001, -1.59125956e+003, 1.70070276e-005, 6.27972395e-004
2.53911016e+004, 1.66530798e+003, 6.00489525e-004, -8.83171310e+001, 4.89057345e+001, -1.66458971e+003, 1.76348048e-005, 6.00230525e-004
2.48112090e+004, 1.68148596e+003, 5.94712072e-004, -8.82295380e+001, 5.19503068e+001, -1.68068326e+003, 1.83739117e-005, 5.94428169e-004
2.42446055e+004, 1.71984900e+003, 5.81446395e-004, -8.87571716e+001, 3.73030881e+001, -1.71944440e+003, 1.26114247e-005, 5.81309609e-004
2.36908789e+004, 1.77617603e+003, 5.63007262e-004, -8.87574463e+001, 3.85162945e+001, -1.77575836e+003, 1.22087863e-005, 5.62874872e-004
2.31498477e+004, 1.81085400e+003, 5.52225634e-004, -8.80546036e+001, 6.14731502e+001, -1.80981029e+003, 1.87464308e-005, 5.51907349e-004
2.26211543e+004, 1.84620996e+003, 5.41650203e-004, -8.73956909e+001, 8.38883065e+001, -1.84430311e+003, 2.46115660e-005, 5.41090762e-004
2.21045020e+004, 1.88833105e+003, 5.29568159e-004, -8.84506531e+001, 5.10565245e+001, -1.88764070e+003, 1.43184160e-005, 5.29374553e-004
2.15997090e+004, 1.94390198e+003, 5.14429231e-004, -8.86266937e+001, 4.65883735e+001, -1.94334362e+003, 1.23290276e-005, 5.14281469e-004
2.11064219e+004, 2.01404700e+003, 4.96512743e-004, -8.66493912e+001, 1.17712649e+002, -2.01060415e+003, 2.90190996e-005, 4.95663995e-004
2.06243398e+004, 2.02707104e+003, 4.93322621e-004, -8.84074631e+001, 5.63352113e+001, -2.02628808e+003, 1.37101431e-005, 4.93132072e-004
2.01533438e+004, 2.09345996e+003, 4.77678111e-004, -8.82319107e+001, 6.45917857e+001, -2.09246326e+003, 1.47383197e-005, 4.77450688e-004
