Exported from: CypherGraph V1.28.0
Acquired by  : CypherGraph V1.28.0 | C60-0504-0552 V1.23.10 : 5/10/2021
Graph title  : Title
Points       : 300
Pen legend   : 1:13:58 PM
Resonance    : F1:3.00788156e+005 F2:2.50030578e+005 Fr:2.80646969e+005 Zr:1.53817596e+002 Q:5.52916390e+000
Capacitance  : 4.00471919e-009 F at 2.31498477e+004 Hz
Frequency (Hz), Impedance (Ohms), Admittance (S), Phase angle (Degrees), Resistance (Ohms), Reactance (S), Conductance (S), Susceptance (S)
3.87818688e+005, 1.39203293e+002, 7.18373811e-003, -8.67700806e+001, 7.84311383e+000, -1.38982165e+002, 4.04752464e-004, 7.17232659e-003
3.78961563e+005, 1.45154800e+002, 6.88919689e-003, -8.66427612e+001, 8.50046057e+000, -1.44905687e+002, 4.03440647e-004, 6.87737373e-003
3.70306844e+005, 1.52338699e+002, 6.56432019e-003, -8.66471710e+001, 8.90945465e+000, -1.52077944e+002, 3.83911070e-004, 6.55308415e-003
3.61849781e+005, 1.59878204e+002, 6.25476127e-003, -8.62120285e+001, 1.05622614e+001, -1.59528928e+002, 4.13217197e-004, 6.24109686e-003
3.53585906e+005, 1.66713593e+002, 5.99831114e-003, -8.53373337e+001, 1.35519957e+001, -1.66161865e+002, 4.87597235e-004, 5.97846013e-003
3.45510656e+005, 1.77233002e+002, 5.64229004e-003, -8.41549225e+001, 1.80492298e+001, -1.76311549e+002, 5.74605115e-004, 5.61295518e-003
3.37619844e+005, 1.87206406e+002, 5.34169756e-003, -8.23132401e+001, 2.50402015e+001, -1.85524194e+002, 7.14490418e-004, 5.29369779e-003
3.29909250e+005, 1.98378998e+002, 5.04085619e-003, -8.12185364e+001, 3.02857511e+001, -1.96053564e+002, 7.69567936e-004, 4.98176639e-003
3.22374750e+005, 2.08868607e+002, 4.78769891e-003, -7.80143738e+001, 4.33749700e+001, -2.04315214e+002, 9.94243702e-004, 4.68332577e-003
3.15012406e+005, 2.26380096e+002, 4.41734947e-003, -7.46343307e+001, 5.99858355e+001, -2.18287992e+002, 1.17050219e-003, 4.25944844e-003
3.07818188e+005, 2.43784500e+002, 4.10198351e-003, -6.97161331e+001, 8.45131507e+001, -2.28666591e+002, 1.42204099e-003, 3.84760551e-003
3.00788156e+005, 2.50146805e+002, 3.99765250e-003, -5.57890396e+001, 1.40642936e+002, -2.06864662e+002, 2.24764647e-003, 3.30595082e-003
2.93918781e+005, 1.84810394e+002, 5.41095107e-003, -4.78823891e+001, 1.23943950e+002, -1.37086758e+002, 3.62887948e-003, 4.01367975e-003
2.87206281e+005, 1.97741104e+002, 5.05711751e-003, -3.84375610e+001, 1.54887856e+002, -1.22928013e+002, 3.96116979e-003, 3.14381479e-003
2.80646969e+005, 1.53817596e+002, 6.50120677e-003, -3.39145393e+001, 1.27648720e+002, -8.58234069e+001, 5.39516118e-003, 3.62738547e-003
2.74237563e+005, 1.28849594e+002, 7.76098681e-003, -4.63103905e+001, 8.90030235e+001, -9.31701654e+001, 5.36091166e-003, 5.61191076e-003
2.67974563e+005, 1.23965202e+002, 8.06677988e-003, -5.80469818e+001, 6.56053227e+001, -1.05182285e+002, 4.26913107e-003, 6.84452025e-003
2.61854469e+005, 1.08982201e+002, 9.17581031e-003, -6.79817429e+001, 4.08576470e+001, -1.01033523e+002, 3.44002981e-003, 8.50656745e-003
2.55874281e+005, 1.24365097e+002, 8.04084123e-003, -6.89076385e+001, 4.47555691e+001, -1.16032825e+002, 2.89367704e-003, 7.50211709e-003
2.50030578e+005, 1.28849594e+002, 7.76098681e-003, -7.17231064e+001, 4.04084624e+001, -1.22349393e+002, 2.43391953e-003, 7.36946076e-003
2.44320391e+005, 1.37421600e+002, 7.27687640e-003, -7.68676300e+001, 3.12223981e+001, -1.33827718e+002, 1.65331746e-003, 7.08656980e-003
2.38740563e+005, 1.39203293e+002, 7.18373811e-003, -7.59476166e+001, 3.37997984e+001, -1.35037515e+002, 1.74427555e-003, 6.96875857e-003
2.33288281e+005, 1.47986801e+002, 6.75735939e-003, -7.83234482e+001, 2.99505357e+001, -1.44924321e+002, 1.36759854e-003, 6.61752069e-003
2.27960344e+005, 1.54811493e+002, 6.45946875e-003, -8.05673828e+001, 2.53716792e+001, -1.52718290e+002, 1.05862663e-003, 6.37213042e-003
2.22754188e+005, 1.62473404e+002, 6.15485351e-003, -8.11852570e+001, 2.48974434e+001, -1.60554428e+002, 9.43170471e-004, 6.08215843e-003
2.17666984e+005, 1.65643295e+002, 6.03706898e-003, -8.27259369e+001, 2.09730220e+001, -1.64310175e+002, 7.64386995e-004, 5.98848181e-003
2.12695891e+005, 1.73841293e+002, 5.75237322e-003, -8.30800400e+001, 2.09448643e+001, -1.72574934e+002, 6.93061322e-004, 5.71046965e-003
2.07838297e+005, 1.78953598e+002, 5.58804076e-003, -8.29067307e+001, 2.20980680e+001, -1.77583968e+002, 6.90038680e-004, 5.54527242e-003
2.03091688e+005, 1.78378204e+002, 5.60606608e-003, -8.15029068e+001, 2.63570270e+001, -1.76420211e+002, 8.28348035e-004, 5.54453031e-003
1.98453484e+005, 1.86004501e+002, 5.37621398e-003, -8.36585770e+001, 2.05447337e+001, -1.84866407e+002, 5.93818342e-004, 5.34331887e-003
1.93921156e+005, 1.91474503e+002, 5.22262749e-003, -8.46276932e+001, 1.79272044e+001, -1.90633419e+002, 4.88979520e-004, 5.19968623e-003
1.89492344e+005, 2.01599106e+002, 4.96033946e-003, -8.52451935e+001, 1.67109145e+001, -2.00905313e+002, 4.11171510e-004, 4.94326871e-003
1.85164750e+005, 2.06195297e+002, 4.84977113e-003, -8.60823517e+001, 1.40877979e+001, -2.05713477e+002, 3.31348951e-004, 4.83843858e-003
1.80935984e+005, 2.11576599e+002, 4.72642062e-003, -8.63042374e+001, 1.36379115e+001, -2.11136602e+002, 3.04658013e-004, 4.71659150e-003
1.76803766e+005, 2.16400299e+002, 4.62106570e-003, -8.64821167e+001, 1.32783390e+001, -2.15992535e+002, 2.83548947e-004, 4.61235821e-003
1.72765844e+005, 2.24203506e+002, 4.46023354e-003, -8.60886765e+001, 1.52934738e+001, -2.23681296e+002, 3.04243524e-004, 4.44984484e-003
1.68820266e+005, 2.29315094e+002, 4.36081194e-003, -8.61346283e+001, 1.54586579e+001, -2.28793449e+002, 2.93972363e-004, 4.35089198e-003
1.64964797e+005, 2.35299698e+002, 4.24989921e-003, -8.64002686e+001, 1.47734896e+001, -2.34835457e+002, 2.66833499e-004, 4.24151425e-003
1.61197250e+005, 2.43000702e+002, 4.11521445e-003, -8.66658630e+001, 1.41326368e+001, -2.42589385e+002, 2.39336062e-004, 4.10824880e-003
1.57515891e+005, 2.50953598e+002, 3.98480041e-003, -8.57009430e+001, 1.88120626e+001, -2.50247507e+002, 2.98709863e-004, 3.97358864e-003
1.53918438e+005, 2.54207199e+002, 3.93379890e-003, -8.64058990e+001, 1.59356810e+001, -2.53707221e+002, 2.46601059e-004, 3.92606186e-003
1.50403266e+005, 2.64223297e+002, 3.78467762e-003, -8.75942230e+001, 1.10911408e+001, -2.63990411e+002, 1.58867113e-004, 3.78134182e-003
1.46968359e+005, 2.70247314e+002, 3.70031429e-003, -8.73762436e+001, 1.23711613e+001, -2.69964007e+002, 1.69389972e-004, 3.69643516e-003
1.43611844e+005, 2.79091888e+002, 3.58304932e-003, -8.77295227e+001, 1.10567649e+001, -2.78872785e+002, 1.41949428e-004, 3.58023641e-003
1.40332047e+005, 2.89155792e+002, 3.45834331e-003, -8.79948578e+001, 1.01173271e+001, -2.88978739e+002, 1.21004633e-004, 3.45622574e-003
1.37127156e+005, 2.91963013e+002, 3.42509139e-003, -8.76449280e+001, 1.19973989e+001, -2.91716409e+002, 1.40744498e-004, 3.42219842e-003
1.33995469e+005, 3.00548889e+002, 3.32724570e-003, -8.77344208e+001, 1.18811524e+001, -3.00313957e+002, 1.31531058e-004, 3.32464488e-003
1.30935250e+005, 3.11386505e+002, 3.21144296e-003, -8.76480865e+001, 1.27784012e+001, -3.11124200e+002, 1.31788327e-004, 3.20873772e-003
1.27944945e+005, 3.18485687e+002, 3.13985852e-003, -8.76496124e+001, 1.30612565e+001, -3.18217750e+002, 1.28767160e-004, 3.13721701e-003
1.25022945e+005, 3.26797485e+002, 3.05999907e-003, -8.75632095e+001, 1.38945129e+001, -3.26501974e+002, 1.30102582e-004, 3.05723202e-003
1.22167648e+005, 3.33173492e+002, 3.00143926e-003, -8.71691589e+001, 1.64545719e+001, -3.32766920e+002, 1.48233276e-004, 2.99777660e-003
1.19377555e+005, 3.44077606e+002, 2.90632108e-003, -8.74342499e+001, 1.54029170e+001, -3.43732671e+002, 1.30103853e-004, 2.90340752e-003
1.16651297e+005, 3.56484802e+002, 2.80516867e-003, -8.75674820e+001, 1.51301759e+001, -3.56163575e+002, 1.19058920e-004, 2.80264094e-003
1.13987148e+005, 3.64612213e+002, 2.74263989e-003, -8.71293869e+001, 1.82600320e+001, -3.64154689e+002, 1.37353304e-004, 2.73919836e-003
1.11383852e+005, 3.71725891e+002, 2.69015429e-003, -8.71746597e+001, 1.83229298e+001, -3.71274034e+002, 1.32601762e-004, 2.68688423e-003
1.08840047e+005, 3.75334686e+002, 2.66428880e-003, -8.67365036e+001, 2.13670394e+001, -3.74726002e+002, 1.51672536e-004, 2.65996809e-003
1.06354359e+005, 3.93910614e+002, 2.53864700e-003, -8.72651062e+001, 1.87953573e+001, -3.93461950e+002, 1.21130977e-004, 2.53575549e-003
1.03925469e+005, 4.04190887e+002, 2.47407854e-003, -8.69587326e+001, 2.14444314e+001, -4.03621617e+002, 1.31262750e-004, 2.47059400e-003
1.01552070e+005, 4.10751801e+002, 2.43456023e-003, -8.70038910e+001, 2.14692320e+001, -4.10190338e+002, 1.27249932e-004, 2.43123240e-003
9.92328516e+004, 4.21471588e+002, 2.37263917e-003, -8.70929565e+001, 2.13752324e+001, -4.20929209e+002, 1.20330089e-004, 2.36958589e-003
9.69665625e+004, 4.33866089e+002, 2.30485863e-003, -8.73577881e+001, 2.00007730e+001, -4.33404836e+002, 1.06251573e-004, 2.30240829e-003
9.47520156e+004, 4.42330994e+002, 2.26075047e-003, -8.66557922e+001, 2.58030695e+001, -4.41577750e+002, 1.31879299e-004, 2.25690064e-003
9.25880703e+004, 4.56807587e+002, 2.18910550e-003, -8.65250626e+001, 2.76879874e+001, -4.55967703e+002, 1.32685899e-004, 2.18508063e-003
9.04735313e+004, 4.73279785e+002, 2.11291509e-003, -8.66579666e+001, 2.75905152e+001, -4.72474887e+002, 1.23175377e-004, 2.10932169e-003
8.84072813e+004, 4.74806396e+002, 2.10612158e-003, -8.67908630e+001, 2.65800067e+001, -4.74061829e+002, 1.17902215e-004, 2.10281887e-003
8.63882266e+004, 4.91927612e+002, 2.03281941e-003, -8.71874008e+001, 2.41385944e+001, -4.91335022e+002, 9.97492356e-005, 2.03037062e-003
8.44153203e+004, 5.08027496e+002, 1.96839739e-003, -8.71444626e+001, 2.53088631e+001, -5.07396687e+002, 9.80614250e-005, 1.96595327e-003
8.24874609e+004, 5.19609924e+002, 1.92452059e-003, -8.67499390e+001, 2.94586877e+001, -5.18774189e+002, 1.09108484e-004, 1.92142521e-003
8.06036016e+004, 5.36615723e+002, 1.86353094e-003, -8.66630020e+001, 3.12356933e+001, -5.35705857e+002, 1.08473677e-004, 1.86037120e-003
7.87627734e+004, 5.45326294e+002, 1.83376450e-003, -8.62684326e+001, 3.54909830e+001, -5.44170154e+002, 1.19345254e-004, 1.82987676e-003
7.69639609e+004, 5.47085327e+002, 1.82786843e-003, -8.61814728e+001, 3.64339937e+001, -5.45870790e+002, 1.21729726e-004, 1.82381054e-003
7.52062813e+004, 5.74161377e+002, 1.74167062e-003, -8.69294281e+001, 3.07554940e+001, -5.73337062e+002, 9.32942242e-005, 1.73917013e-003
7.34887109e+004, 5.91046326e+002, 1.69191476e-003, -8.61392899e+001, 3.97958142e+001, -5.89705055e+002, 1.13918525e-004, 1.68807527e-003
7.18103672e+004, 6.02577698e+002, 1.65953703e-003, -8.59643631e+001, 4.24075663e+001, -6.01083588e+002, 1.16793115e-004, 1.65542215e-003
7.01703438e+004, 6.02577698e+002, 1.65953703e-003, -8.66243820e+001, 3.54807213e+001, -6.01532210e+002, 9.77161468e-005, 1.65665769e-003
6.85678125e+004, 6.36486572e+002, 1.57112505e-003, -8.62736435e+001, 4.13661218e+001, -6.35140930e+002, 1.02109539e-004, 1.56780342e-003
6.70018203e+004, 6.42665588e+002, 1.55601921e-003, -8.67578278e+001, 3.63468435e+001, -6.41636942e+002, 8.80028239e-005, 1.55352865e-003
6.54716484e+004, 6.48904724e+002, 1.54105828e-003, -8.65388870e+001, 3.91750822e+001, -6.47721124e+002, 9.30353604e-005, 1.53824740e-003
6.39764063e+004, 6.65839722e+002, 1.50186294e-003, -8.67593765e+001, 3.76395191e+001, -6.64775001e+002, 8.48994089e-005, 1.49946136e-003
6.25153164e+004, 6.98793274e+002, 1.43103839e-003, -8.63646088e+001, 4.43083727e+001, -6.97387129e+002, 9.07378256e-005, 1.42815878e-003
6.10876094e+004, 7.03308594e+002, 1.42185096e-003, -8.68926773e+001, 3.81238485e+001, -7.02274555e+002, 7.70734655e-005, 1.41976049e-003
5.96924414e+004, 7.05577209e+002, 1.41727934e-003, -8.61463165e+001, 4.74209726e+001, -7.03981853e+002, 9.52535933e-005, 1.41407478e-003
5.83292227e+004, 7.38116577e+002, 1.35479954e-003, -8.68501434e+001, 4.05577937e+001, -7.37001456e+002, 7.44430921e-005, 1.35275276e-003
5.69970625e+004, 7.62273682e+002, 1.31186479e-003, -8.62795334e+001, 4.94630011e+001, -7.60667192e+002, 8.51252915e-005, 1.30910003e-003
5.56953555e+004, 7.64732483e+002, 1.30764682e-003, -8.65438690e+001, 4.61013555e+001, -7.63341624e+002, 7.88305615e-005, 1.30526854e-003
5.44233906e+004, 7.72156616e+002, 1.29507405e-003, -8.51822128e+001, 6.48512685e+001, -7.69428459e+002, 1.08769637e-004, 1.29049834e-003
5.31804570e+004, 7.89760803e+002, 1.26620617e-003, -8.69845963e+001, 4.15449185e+001, -7.88667323e+002, 6.66080563e-005, 1.26445301e-003
5.19659531e+004, 8.45018494e+002, 1.18340605e-003, -8.47440109e+001, 7.74085180e+001, -8.41465493e+002, 1.08406750e-004, 1.17843025e-003
5.07791641e+004, 8.42301575e+002, 1.18722323e-003, -8.75571213e+001, 3.59017236e+001, -8.41536101e+002, 5.06034438e-005, 1.18614430e-003
4.96194375e+004, 8.55974121e+002, 1.16825962e-003, -8.48770370e+001, 7.64329099e+001, -8.52554811e+002, 1.04317969e-004, 1.16359284e-003
4.84862344e+004, 8.72674377e+002, 1.14590279e-003, -8.72946167e+001, 4.11904946e+001, -8.71701734e+002, 5.40869581e-005, 1.14462561e-003
4.73788984e+004, 8.83988525e+002, 1.13123640e-003, -8.62844391e+001, 5.72853992e+001, -8.82130430e+002, 7.33078848e-005, 1.12885861e-003
4.62968359e+004, 9.09984619e+002, 1.09891967e-003, -8.59334335e+001, 6.45319236e+001, -9.07693582e+002, 7.79303285e-005, 1.09615296e-003
4.52395078e+004, 9.36745178e+002, 1.06752618e-003, -8.63734207e+001, 5.92524049e+001, -9.34869339e+002, 6.75247601e-005, 1.06538845e-003
4.42063203e+004, 9.64292725e+002, 1.03702950e-003, -8.67255096e+001, 5.50799494e+001, -9.62718369e+002, 5.92346399e-005, 1.03533639e-003
4.31967383e+004, 9.67403076e+002, 1.03369529e-003, -8.68578568e+001, 5.30265167e+001, -9.65948705e+002, 5.66602089e-005, 1.03214125e-003
4.22102227e+004, 1.00552002e+003, 9.94510284e-004, -8.72978134e+001, 4.74048104e+001, -1.00440196e+003, 4.68857611e-005, 9.93404464e-004
4.12462344e+004, 1.01528198e+003, 9.84948041e-004, -8.64633484e+001, 6.26297252e+001, -1.01334842e+003, 6.07585146e-005, 9.83072249e-004
4.03042422e+004, 1.03842896e+003, 9.62993178e-004, -8.69472275e+001, 5.53022878e+001, -1.03695533e+003, 5.12849008e-005, 9.61626601e-004
3.93837695e+004, 1.05189197e+003, 9.50667968e-004, -8.65961304e+001, 6.24548152e+001, -1.05003624e+003, 5.64447625e-005, 9.48990819e-004
3.84843359e+004, 1.08282605e+003, 9.23509367e-004, -8.63768616e+001, 6.84276321e+001, -1.08066179e+003, 5.83598439e-005, 9.21663539e-004
3.76054063e+004, 1.08631799e+003, 9.20540768e-004, -8.72562180e+001, 5.20017484e+001, -1.08507262e+003, 4.40660375e-005, 9.19485449e-004
3.67465625e+004, 1.13276294e+003, 8.82797243e-004, -8.70369263e+001, 5.85551712e+001, -1.13124850e+003, 4.56338585e-005, 8.81616994e-004
3.59073867e+004, 1.15115002e+003, 8.68696502e-004, -8.55432129e+001, 8.94526351e+001, -1.14766921e+003, 6.75039652e-005, 8.66069759e-004
3.50872891e+004, 1.16232495e+003, 8.60344604e-004, -8.78727264e+001, 4.31448028e+001, -1.16152392e+003, 3.19354740e-005, 8.59751687e-004
3.42859609e+004, 1.20423804e+003, 8.30400610e-004, -8.55000992e+001, 9.44813493e+001, -1.20052594e+003, 6.51510479e-005, 8.27840874e-004
3.35029375e+004, 1.22378601e+003, 8.17136322e-004, -8.70825272e+001, 6.22876555e+001, -1.22219984e+003, 4.15902007e-005, 8.16077217e-004
3.27377910e+004, 1.24766199e+003, 8.01499132e-004, -8.76981506e+001, 5.01111510e+001, -1.24665525e+003, 3.21914464e-005, 8.00852402e-004
3.19901699e+004, 1.28435303e+003, 7.78602128e-004, -8.77864227e+001, 4.96076238e+001, -1.28339463e+003, 3.00731968e-005, 7.78021128e-004
3.12595371e+004, 1.31363501e+003, 7.61246459e-004, -8.75670700e+001, 5.57636478e+001, -1.31245090e+003, 3.23148204e-005, 7.60560270e-004
3.05456523e+004, 1.33926404e+003, 7.46678752e-004, -8.73916473e+001, 6.09480569e+001, -1.33787649e+003, 3.39803188e-005, 7.45905152e-004
2.98480391e+004, 1.35226599e+003, 7.39499482e-004, -8.71283264e+001, 6.77474144e+001, -1.35056788e+003, 3.70483160e-005, 7.38570854e-004
2.91664004e+004, 1.38755701e+003, 7.20691110e-004, -8.80515366e+001, 4.71776986e+001, -1.38675474e+003, 2.45038927e-005, 7.20274417e-004
2.85002598e+004, 1.41919202e+003, 7.04626286e-004, -8.60303879e+001, 9.82469555e+001, -1.41578724e+003, 4.87794369e-005, 7.02935822e-004
2.78493770e+004, 1.43759094e+003, 6.95608167e-004, -8.82279892e+001, 4.44538955e+001, -1.43690347e+003, 2.15099385e-005, 6.95275517e-004
2.72133359e+004, 1.48464099e+003, 6.73563512e-004, -8.66023331e+001, 8.79883254e+001, -1.48203135e+003, 3.99192302e-005, 6.72379550e-004
2.65918379e+004, 1.52338696e+003, 6.56432032e-004, -8.79210129e+001, 5.52642267e+001, -1.52238422e+003, 2.38135218e-005, 6.55999946e-004
2.59845254e+004, 1.52830103e+003, 6.54321356e-004, -8.71303101e+001, 7.65137798e+001, -1.52638451e+003, 3.27583371e-005, 6.53500825e-004
2.53911016e+004, 1.58341003e+003, 6.31548353e-004, -8.75261230e+001, 6.83461264e+001, -1.58193430e+003, 2.72600796e-005, 6.30959754e-004
2.48112090e+004, 1.61951001e+003, 6.17470713e-004, -8.71748505e+001, 7.98227061e+001, -1.61754166e+003, 3.04340096e-005, 6.16720238e-004
2.42446055e+004, 1.66713599e+003, 5.99831092e-004, -8.81858826e+001, 5.27765776e+001, -1.66630040e+003, 1.89888722e-005, 5.99530451e-004
2.36908789e+004, 1.66177600e+003, 6.01765821e-004, -8.66920166e+001, 9.58896798e+001, -1.65900713e+003, 3.47237726e-005, 6.00763151e-004
2.31498477e+004, 1.71616296e+003, 5.82695246e-004, -8.85380020e+001, 4.37860267e+001, -1.71560430e+003, 1.48668338e-005, 5.82505559e-004
2.26211543e+004, 1.77232996e+003, 5.64229023e-004, -8.65167770e+001, 1.07680155e+002, -1.76905581e+003, 3.42804500e-005, 5.63186684e-004
2.21045020e+004, 1.84810400e+003, 5.41095089e-004, -8.75277863e+001, 7.97177485e+001, -1.84638390e+003, 2.33400729e-005, 5.40591469e-004
2.15997090e+004, 1.81858398e+003, 5.49878372e-004, -8.82311783e+001, 5.61339759e+001, -1.81771744e+003, 1.69730183e-005, 5.49616357e-004
2.11064219e+004, 1.89023804e+003, 5.29033900e-004, -8.70009537e+001, 9.88959958e+001, -1.88764918e+003, 2.76787014e-005, 5.28309338e-004
2.06243398e+004, 1.97105298e+003, 5.07343035e-004, -8.61662369e+001, 1.31788290e+002, -1.96664224e+003, 3.39219045e-005, 5.06207724e-004
2.01533438e+004, 1.97105298e+003, 5.07343035e-004, -8.78364029e+001, 7.44130041e+001, -1.96964782e+003, 1.91536807e-005, 5.06981352e-004
