Exported from: CypherGraph V1.28.0
Acquired by  : CypherGraph V1.28.0 | C60-0504-0552 V1.23.10 : 5/10/2021
Graph title  : Title
Points       : 300
Pen legend   : 1:37:07 PM
Resonance    : F1:3.07818188e+005 F2:2.50030578e+005 Fr:2.74237563e+005 Zr:1.59210800e+002 Q:4.74561183e+000
Capacitance  : 3.69527840e-009 F at 1.88038340e+004 Hz
Frequency (Hz), Impedance (Ohms), Admittance (S), Phase angle (Degrees), Resistance (Ohms), Reactance (S), Conductance (S), Susceptance (S)
5.23677000e+005, 8.47675629e+001, 1.17969653e-002, -7.92741165e+001, 1.57761330e+001, -8.32865736e+001, 2.19553904e-003, 1.15908584e-002
5.11717250e+005, 8.89568481e+001, 1.12414055e-002, -8.35868530e+001, 9.93620926e+000, -8.84001843e+001, 1.25563079e-003, 1.11710603e-002
5.00030563e+005, 9.48663788e+001, 1.05411423e-002, -8.59218979e+001, 6.74653893e+000, -9.46261805e+001, 7.49646270e-004, 1.05144525e-002
4.88610875e+005, 1.00519897e+002, 9.94827915e-003, -8.69824066e+001, 5.29162829e+000, -1.00380518e+002, 5.23703234e-004, 9.93448504e-003
4.77451969e+005, 1.06510300e+002, 9.38876337e-003, -8.75593796e+001, 4.53563262e+000, -1.06413683e+002, 3.99810924e-004, 9.38024673e-003
4.66547844e+005, 1.12495399e+002, 8.88925240e-003, -8.76967697e+001, 4.52097931e+000, -1.12404518e+002, 3.57242397e-004, 8.88207105e-003
4.55892875e+005, 1.17298103e+002, 8.52528704e-003, -8.76582489e+001, 4.79278747e+000, -1.17200146e+002, 3.48342281e-004, 8.51816745e-003
4.45481188e+005, 1.23491600e+002, 8.09771677e-003, -8.71362076e+001, 6.16986235e+000, -1.23337375e+002, 4.04576488e-004, 8.08760377e-003
4.35307250e+005, 1.28763794e+002, 7.76615824e-003, -8.62624893e+001, 8.39354705e+000, -1.28489933e+002, 5.06241799e-004, 7.74964084e-003
4.25365688e+005, 1.33400406e+002, 7.49622907e-003, -8.42021332e+001, 1.34760098e+001, -1.32717992e+002, 7.57263488e-004, 7.45788189e-003
4.15651156e+005, 1.27938301e+002, 7.81626762e-003, -8.42510071e+001, 1.28156530e+001, -1.27294807e+002, 7.82960007e-004, 7.77695397e-003
4.06158438e+005, 1.32972107e+002, 7.52037418e-003, -8.62333908e+001, 8.73525563e+000, -1.32684877e+002, 4.94031360e-004, 7.50412959e-003
3.96882656e+005, 1.39543701e+002, 7.16621382e-003, -8.68094101e+001, 7.76665678e+000, -1.39327397e+002, 3.98853712e-004, 7.15510561e-003
3.87818688e+005, 1.45969803e+002, 6.85073200e-003, -8.71655884e+001, 7.21815420e+000, -1.45791226e+002, 3.38766231e-004, 6.84235094e-003
3.78961563e+005, 1.53677200e+002, 6.50714613e-003, -8.69064331e+001, 8.29345107e+000, -1.53453252e+002, 3.51169191e-004, 6.49766350e-003
3.70306844e+005, 1.59210800e+002, 6.28098093e-003, -8.64713898e+001, 9.79893808e+000, -1.58908967e+002, 3.86575177e-004, 6.26907338e-003
3.61849781e+005, 1.66542801e+002, 6.00446248e-003, -8.56846771e+001, 1.25315807e+001, -1.66070660e+002, 4.51808217e-004, 5.98744011e-003
3.53585906e+005, 1.74773499e+002, 5.72169127e-003, -8.55570602e+001, 1.35390454e+001, -1.74248300e+002, 4.43237897e-004, 5.70449745e-003
3.45510656e+005, 1.81066696e+002, 5.52282679e-003, -8.48580475e+001, 1.62278462e+001, -1.80338031e+002, 4.94975529e-004, 5.50060133e-003
3.37619844e+005, 1.93095200e+002, 5.17879265e-003, -8.32800369e+001, 2.25953769e+001, -1.91768624e+002, 6.06005598e-004, 5.14321403e-003
3.29909250e+005, 2.02638199e+002, 4.93490371e-003, -8.12624817e+001, 3.07823780e+001, -2.00286507e+002, 7.49651706e-004, 4.87763231e-003
3.22374750e+005, 2.07251602e+002, 4.82505317e-003, -7.90251083e+001, 3.94563124e+001, -2.03461117e+002, 9.18587858e-004, 4.73680635e-003
3.15012406e+005, 2.21731506e+002, 4.50995899e-003, -7.85015182e+001, 4.42003948e+001, -2.17281352e+002, 8.99024100e-004, 4.41944405e-003
3.07818188e+005, 2.34945496e+002, 4.25630633e-003, -7.11663208e+001, 7.58455964e+001, -2.22366435e+002, 1.37402971e-003, 4.02842226e-003
3.00788156e+005, 2.54614594e+002, 3.92750465e-003, -5.70195084e+001, 1.38600332e+002, -2.13584969e+002, 2.13795070e-003, 3.29461069e-003
2.93918781e+005, 2.21731506e+002, 4.50995899e-003, -5.75064087e+001, 1.19115334e+002, -1.87019780e+002, 2.42277373e-003, 3.80393185e-003
2.87206281e+005, 2.24602203e+002, 4.45231607e-003, -4.83692093e+001, 1.49209529e+002, -1.67876938e+002, 2.95779816e-003, 3.32784442e-003
2.80646969e+005, 1.66007996e+002, 6.02380624e-003, -4.65268517e+001, 1.14215917e+002, -1.20471486e+002, 4.14446636e-003, 4.37145745e-003
2.74237563e+005, 1.59210800e+002, 6.28098093e-003, -4.78045311e+001, 1.06935845e+002, -1.17952550e+002, 4.21869623e-003, 4.65331318e-003
2.67974563e+005, 1.55167007e+002, 6.44466898e-003, -5.40040092e+001, 9.11960943e+001, -1.25539128e+002, 3.78771654e-003, 5.21411179e-003
2.61854469e+005, 1.32545105e+002, 7.54460152e-003, -6.25325203e+001, 6.11357781e+001, -1.17603663e+002, 3.47991036e-003, 6.69411950e-003
2.55874281e+005, 1.25090401e+002, 7.99421854e-003, -7.07093964e+001, 4.13248157e+001, -1.18067218e+002, 2.64096690e-003, 7.54538428e-003
2.50030578e+005, 1.33400406e+002, 7.49622907e-003, -7.40961609e+001, 3.65548674e+001, -1.28294232e+002, 2.05414412e-003, 7.20929554e-003
2.44320391e+005, 1.47384903e+002, 6.78495545e-003, -7.67797394e+001, 3.37062092e+001, -1.43478922e+002, 1.55168625e-003, 6.60514119e-003
2.38740563e+005, 1.58190094e+002, 6.32150835e-003, -7.70023117e+001, 3.55788095e+001, -1.54137128e+002, 1.42178145e-003, 6.15954587e-003
2.33288281e+005, 1.63886200e+002, 6.10179503e-003, -7.83234482e+001, 3.31683599e+001, -1.60494693e+002, 1.23492114e-003, 5.97552277e-003
2.27960344e+005, 1.60238205e+002, 6.24070895e-003, -8.00839767e+001, 2.75937540e+001, -1.57844439e+002, 1.07467871e-003, 6.14748029e-003
2.22754188e+005, 1.71433502e+002, 5.83316556e-003, -8.24157333e+001, 2.26265135e+001, -1.69933771e+002, 7.69885683e-004, 5.78213597e-003
2.17666984e+005, 1.79328201e+002, 5.57636776e-003, -8.40882492e+001, 1.84701839e+001, -1.78374483e+002, 5.74346575e-004, 5.54671104e-003
2.12695891e+005, 1.86383896e+002, 5.36527040e-003, -8.48817978e+001, 1.66274421e+001, -1.85640741e+002, 4.78639653e-004, 5.34387786e-003
2.07838297e+005, 1.93095200e+002, 5.17879265e-003, -8.47524338e+001, 1.76603555e+001, -1.92285902e+002, 4.73648851e-004, 5.15708736e-003
2.03091688e+005, 1.98127502e+002, 5.04725486e-003, -8.49306412e+001, 1.75068655e+001, -1.97352519e+002, 4.45983576e-004, 5.02751234e-003
1.98453484e+005, 2.02638199e+002, 4.93490371e-003, -8.48011627e+001, 1.83615275e+001, -2.01804593e+002, 4.47163323e-004, 4.91460269e-003
1.93921156e+005, 2.09260696e+002, 4.77872824e-003, -8.34851227e+001, 2.37429695e+001, -2.07909380e+002, 5.42200236e-004, 4.74786926e-003
1.89492344e+005, 2.16099701e+002, 4.62749368e-003, -8.59922638e+001, 1.51034602e+001, -2.15571256e+002, 3.23420931e-004, 4.61617771e-003
1.85164750e+005, 2.20309998e+002, 4.53905865e-003, -8.69173126e+001, 1.18476307e+001, -2.19991201e+002, 2.44097367e-004, 4.53249047e-003
1.80935984e+005, 2.32689697e+002, 4.29756887e-003, -8.67436905e+001, 1.32174105e+001, -2.32314001e+002, 2.44113652e-004, 4.29063011e-003
1.76803766e+005, 2.36461502e+002, 4.22901822e-003, -8.62623978e+001, 1.54142654e+001, -2.35958561e+002, 2.75677895e-004, 4.22002332e-003
1.72765844e+005, 2.41068405e+002, 4.14820017e-003, -8.65720673e+001, 1.44142096e+001, -2.40637085e+002, 2.48033444e-004, 4.14077820e-003
1.68820266e+005, 2.51360306e+002, 3.97835289e-003, -8.67938080e+001, 1.40584329e+001, -2.50966858e+002, 2.22506919e-004, 3.97212568e-003
1.64964797e+005, 2.55434692e+002, 3.91489500e-003, -8.68397217e+001, 1.40819354e+001, -2.55046233e+002, 2.15825415e-004, 3.90894132e-003
1.61197250e+005, 2.64632385e+002, 3.77882699e-003, -8.77645035e+001, 1.03224827e+001, -2.64430985e+002, 1.47400237e-004, 3.77595108e-003
1.57515891e+005, 2.75930389e+002, 3.62410245e-003, -8.68874664e+001, 1.49822596e+001, -2.75523341e+002, 1.96778774e-004, 3.61875623e-003
1.53918438e+005, 2.80403015e+002, 3.56629546e-003, -8.72848129e+001, 1.32830327e+001, -2.80088222e+002, 1.68939764e-004, 3.56229177e-003
1.50403266e+005, 2.90499786e+002, 3.44234332e-003, -8.72426529e+001, 1.39748442e+001, -2.90163453e+002, 1.65598097e-004, 3.43835787e-003
1.46968359e+005, 2.90499786e+002, 3.44234332e-003, -8.76838608e+001, 1.17400395e+001, -2.90262463e+002, 1.39116269e-004, 3.43953110e-003
1.43611844e+005, 3.00960114e+002, 3.32269944e-003, -8.77734604e+001, 1.16925012e+001, -3.00732897e+002, 1.29089090e-004, 3.32019089e-003
1.40332047e+005, 3.08803497e+002, 3.23830529e-003, -8.79069672e+001, 1.12781801e+001, -3.08597477e+002, 1.18270002e-004, 3.23614483e-003
1.37127156e+005, 3.20953400e+002, 3.11571711e-003, -8.75130920e+001, 1.39265225e+001, -3.20651114e+002, 1.35194407e-004, 3.11278261e-003
1.33995469e+005, 3.28260406e+002, 3.04636191e-003, -8.80859833e+001, 1.09637928e+001, -3.28077262e+002, 1.01747516e-004, 3.04466227e-003
1.30935250e+005, 3.40080414e+002, 2.94048101e-003, -8.79996490e+001, 1.18707171e+001, -3.39873173e+002, 1.02639308e-004, 2.93868912e-003
1.27944945e+005, 3.47822906e+002, 2.87502629e-003, -8.79572296e+001, 1.23983271e+001, -3.47601864e+002, 1.02481796e-004, 2.87319920e-003
1.25022945e+005, 3.59190308e+002, 2.78403949e-003, -8.79147720e+001, 1.30695201e+001, -3.58952455e+002, 1.01300228e-004, 2.78219592e-003
1.22167648e+005, 3.67367889e+002, 2.72206698e-003, -8.79601669e+001, 1.30761966e+001, -3.67135097e+002, 9.68900221e-005, 2.72034206e-003
1.19377555e+005, 3.81821991e+002, 2.61902149e-003, -8.72584686e+001, 1.82627340e+001, -3.81384983e+002, 1.25269088e-004, 2.61602393e-003
1.16651297e+005, 3.84285706e+002, 2.60223054e-003, -8.74795914e+001, 1.68990574e+001, -3.83913956e+002, 1.14433721e-004, 2.59971320e-003
1.13987148e+005, 3.93034607e+002, 2.54430521e-003, -8.74369965e+001, 1.75756954e+001, -3.92641436e+002, 1.13776071e-004, 2.54176003e-003
1.11383852e+005, 4.09814392e+002, 2.44012904e-003, -8.71746597e+001, 2.02003694e+001, -4.09316236e+002, 1.20277641e-004, 2.43716291e-003
1.08840047e+005, 4.19144501e+002, 2.38581205e-003, -8.72199020e+001, 2.03296926e+001, -4.18651187e+002, 1.15718625e-004, 2.38300406e-003
1.06354359e+005, 4.27310486e+002, 2.34021872e-003, -8.71332779e+001, 2.13710223e+001, -4.26775738e+002, 1.17041047e-004, 2.33729011e-003
1.03925469e+005, 4.35635712e+002, 2.29549592e-003, -8.72223969e+001, 2.11106164e+001, -4.35123908e+002, 1.11238204e-004, 2.29279907e-003
1.01552070e+005, 4.49872986e+002, 2.22284963e-003, -8.73115082e+001, 2.11016600e+001, -4.49377818e+002, 1.04264578e-004, 2.22040298e-003
9.92328516e+004, 4.63084015e+002, 2.15943537e-003, -8.71369095e+001, 2.31308440e+001, -4.62505966e+002, 1.07862852e-004, 2.15673983e-003
9.69665625e+004, 4.76683014e+002, 2.09783015e-003, -8.70501709e+001, 2.45308177e+001, -4.76051399e+002, 1.07957463e-004, 2.09505049e-003
9.47520156e+004, 4.79758789e+002, 2.08438078e-003, -8.70513000e+001, 2.46796594e+001, -4.79123585e+002, 1.07224315e-004, 2.08162105e-003
9.25880703e+004, 4.97033997e+002, 2.01193481e-003, -8.71842422e+001, 2.44165288e+001, -4.96433910e+002, 9.88352197e-005, 2.00950573e-003
9.04735313e+004, 5.16589783e+002, 1.93577193e-003, -8.61306305e+001, 3.48604683e+001, -5.15412215e+002, 1.30629599e-004, 1.93135933e-003
8.84072813e+004, 5.24963501e+002, 1.90489434e-003, -8.68787537e+001, 2.85837824e+001, -5.24184743e+002, 1.03719754e-004, 1.90206852e-003
8.63882266e+004, 5.33472778e+002, 1.87450989e-003, -8.68797836e+001, 2.90375291e+001, -5.32681919e+002, 1.02031702e-004, 1.87173098e-003
8.44153203e+004, 5.43866394e+002, 1.83868687e-003, -8.69686813e+001, 2.87606410e+001, -5.43105404e+002, 9.72330956e-005, 1.83611414e-003
8.24874609e+004, 5.63450012e+002, 1.77478033e-003, -8.66181030e+001, 3.32384624e+001, -5.62468773e+002, 1.04696012e-004, 1.77168958e-003
8.06036016e+004, 5.70744812e+002, 1.75209652e-003, -8.71024628e+001, 2.88511569e+001, -5.70015132e+002, 8.85684996e-005, 1.74985652e-003
7.87627734e+004, 5.97028381e+002, 1.67496225e-003, -8.68397217e+001, 3.29137559e+001, -5.96120435e+002, 9.23394938e-005, 1.67241501e-003
7.69639609e+004, 6.00880798e+002, 1.66422359e-003, -8.60935669e+001, 4.09363919e+001, -5.99484733e+002, 1.13379075e-004, 1.66035699e-003
7.52062813e+004, 6.20518616e+002, 1.61155520e-003, -8.66218109e+001, 3.65649077e+001, -6.19440360e+002, 9.49630931e-005, 1.60875485e-003
7.34887109e+004, 6.28552185e+002, 1.59095780e-003, -8.72818680e+001, 2.98075540e+001, -6.27845012e+002, 7.54472924e-005, 1.58916784e-003
7.18103672e+004, 6.47010315e+002, 1.54557041e-003, -8.70190506e+001, 3.36470684e+001, -6.46134833e+002, 8.03757099e-005, 1.54347907e-003
7.01703438e+004, 6.61740479e+002, 1.51116644e-003, -8.71077805e+001, 3.33896504e+001, -6.60897566e+002, 7.62494068e-005, 1.50924154e-003
6.85678125e+004, 6.87776794e+002, 1.45396008e-003, -8.67570267e+001, 3.89077711e+001, -6.86675400e+002, 8.22510243e-005, 1.45163173e-003
6.70018203e+004, 7.05700989e+002, 1.41703075e-003, -8.58789215e+001, 5.07147690e+001, -7.03876337e+002, 1.01834046e-004, 1.41336689e-003
6.54716484e+004, 7.12542297e+002, 1.40342546e-003, -8.71541214e+001, 3.53773907e+001, -7.11663520e+002, 6.96794154e-005, 1.40169462e-003
6.39764063e+004, 7.19450012e+002, 1.38995063e-003, -8.70230484e+001, 3.73640844e+001, -7.18479120e+002, 7.21860198e-005, 1.38807490e-003
6.25153164e+004, 7.31111877e+002, 1.36777972e-003, -8.62767181e+001, 4.74767976e+001, -7.29568729e+002, 8.88206074e-005, 1.36489277e-003
6.10876094e+004, 7.59877625e+002, 1.31600138e-003, -8.70245209e+001, 3.94441593e+001, -7.58853189e+002, 6.83117469e-005, 1.31422720e-003
5.96924414e+004, 7.84711670e+002, 1.27435342e-003, -8.72449570e+001, 3.77179860e+001, -7.83804669e+002, 6.12531281e-005, 1.27288047e-003
5.83292227e+004, 7.89775024e+002, 1.26618337e-003, -8.61909637e+001, 5.24657541e+001, -7.88030414e+002, 8.41141631e-005, 1.26338637e-003
5.69970625e+004, 8.15586182e+002, 1.22611199e-003, -8.67629318e+001, 4.60540689e+001, -8.14284866e+002, 6.92354131e-005, 1.22415566e-003
5.56953555e+004, 8.28806519e+002, 1.20655422e-003, -8.73788300e+001, 3.79030557e+001, -8.27939372e+002, 5.51782480e-005, 1.20529185e-003
5.44233906e+004, 8.44953918e+002, 1.18349649e-003, -8.57535019e+001, 6.25667579e+001, -8.42634277e+002, 8.76350023e-005, 1.18024746e-003
5.31804570e+004, 8.92433777e+002, 1.12053132e-003, -8.65891037e+001, 5.30964311e+001, -8.90852858e+002, 6.66673714e-005, 1.11854634e-003
5.19659531e+004, 8.75379028e+002, 1.14236230e-003, -8.70291672e+001, 4.53687800e+001, -8.74202561e+002, 5.92058779e-005, 1.14082702e-003
5.07791641e+004, 9.09820923e+002, 1.09911739e-003, -8.65463791e+001, 5.48081234e+001, -9.08168586e+002, 6.62114490e-005, 1.09712127e-003
4.96194375e+004, 9.30534424e+002, 1.07465127e-003, -8.66348572e+001, 5.46214969e+001, -9.28929925e+002, 6.30810204e-005, 1.07279827e-003
4.84862344e+004, 9.39555420e+002, 1.06433317e-003, -8.67672729e+001, 5.29832213e+001, -9.38060321e+002, 6.00196634e-005, 1.06263952e-003
4.73788984e+004, 9.60945923e+002, 1.04064129e-003, -8.73830719e+001, 4.38749968e+001, -9.59943775e+002, 4.75137383e-005, 1.03955602e-003
4.62968359e+004, 9.85989075e+002, 1.01421002e-003, -8.71638870e+001, 4.87860472e+001, -9.84781385e+002, 5.01823998e-005, 1.01296777e-003
4.52395078e+004, 1.00843701e+003, 9.91633576e-004, -8.61097488e+001, 6.84179479e+001, -1.00611341e+003, 6.72779098e-005, 9.89348691e-004
4.42063203e+004, 1.01821301e+003, 9.82112768e-004, -8.67255096e+001, 5.81598510e+001, -1.01655062e+003, 5.60978219e-005, 9.80509318e-004
4.31967383e+004, 1.05827502e+003, 9.44933951e-004, -8.61547318e+001, 7.09702753e+001, -1.05589263e+003, 6.33693710e-005, 9.42806711e-004
4.22102227e+004, 1.06510303e+003, 9.38876310e-004, -8.74735870e+001, 4.69496745e+001, -1.06406775e+003, 4.13856087e-005, 9.37963729e-004
4.12462344e+004, 1.09991199e+003, 9.09163653e-004, -8.65512390e+001, 6.61661887e+001, -1.09792004e+003, 5.46915521e-005, 9.07517152e-004
4.03042422e+004, 1.11774194e+003, 8.94660888e-004, -8.70790634e+001, 5.69577610e+001, -1.11628978e+003, 4.55900231e-005, 8.93498548e-004
3.93837695e+004, 1.12857703e+003, 8.86071554e-004, -8.75189819e+001, 4.88542972e+001, -1.12751912e+003, 3.83566226e-005, 8.85240967e-004
3.84843359e+004, 1.15798901e+003, 8.63566051e-004, -8.69481506e+001, 6.16509143e+001, -1.15634671e+003, 4.59759428e-005, 8.62341312e-004
3.76054063e+004, 1.20742700e+003, 8.28207418e-004, -8.73441086e+001, 5.59490901e+001, -1.20613004e+003, 3.83770210e-005, 8.27317794e-004
3.67465625e+004, 1.22699902e+003, 8.14996574e-004, -8.61140671e+001, 8.31541414e+001, -1.22417809e+003, 5.52325952e-005, 8.13122854e-004
3.59073867e+004, 1.26709900e+003, 7.89204317e-004, -8.63342285e+001, 8.10134211e+001, -1.26450650e+003, 5.04586790e-005, 7.87589598e-004
3.50872891e+004, 1.27118103e+003, 7.86670015e-004, -8.77408981e+001, 5.01081134e+001, -1.27019305e+003, 3.10093916e-005, 7.86058605e-004
3.42859609e+004, 1.29178601e+003, 7.74122023e-004, -8.71260834e+001, 6.47679250e+001, -1.29016131e+003, 3.88131445e-005, 7.73148399e-004
3.35029375e+004, 1.30851001e+003, 7.64228009e-004, -8.72143631e+001, 6.35927807e+001, -1.30696381e+003, 3.71410106e-005, 7.63324961e-004
3.27377910e+004, 1.36437402e+003, 7.32936851e-004, -8.66434631e+001, 7.98828943e+001, -1.36203348e+003, 4.29128054e-005, 7.31679519e-004
3.19901699e+004, 1.41805603e+003, 7.05190753e-004, -8.72151337e+001, 6.88976010e+001, -1.41638131e+003, 3.42623635e-005, 7.04357927e-004
3.12595371e+004, 1.37760095e+003, 7.25899614e-004, -8.80944138e+001, 4.58088450e+001, -1.37683911e+003, 2.41380662e-005, 7.25498176e-004
3.05456523e+004, 1.41350305e+003, 7.07462215e-004, -8.71279831e+001, 7.08238000e+001, -1.41172762e+003, 3.54475092e-005, 7.06573605e-004
2.98480391e+004, 1.44568298e+003, 6.91714582e-004, -8.80951309e+001, 4.80546658e+001, -1.44488409e+003, 2.29926709e-005, 6.91332337e-004
2.91664004e+004, 1.51225903e+003, 6.61262375e-004, -8.84030991e+001, 4.21429859e+001, -1.51167171e+003, 1.84277762e-005, 6.61005557e-004
2.85002598e+004, 1.55666797e+003, 6.42397750e-004, -8.75245285e+001, 6.72351168e+001, -1.55521529e+003, 2.77462430e-005, 6.41798266e-004
2.78493770e+004, 1.58190100e+003, 6.32150811e-004, -8.69096298e+001, 8.52818428e+001, -1.57960051e+003, 3.40798735e-005, 6.31231502e-004
2.72133359e+004, 1.57175903e+003, 6.36229841e-004, -8.82283096e+001, 4.85939212e+001, -1.57100767e+003, 1.96702562e-005, 6.35925697e-004
2.65918379e+004, 1.64943701e+003, 6.06267468e-004, -8.69102707e+001, 8.89043532e+001, -1.64703930e+003, 3.26777056e-005, 6.05386166e-004
2.59845254e+004, 1.66542700e+003, 6.00446611e-004, -8.85365601e+001, 4.25334539e+001, -1.66488378e+003, 1.53348470e-005, 6.00250761e-004
2.53911016e+004, 1.69242297e+003, 5.90868840e-004, -8.79216232e+001, 6.13783644e+001, -1.69130962e+003, 2.14287820e-005, 5.90480138e-004
2.48112090e+004, 1.74212305e+003, 5.74012267e-004, -8.80537567e+001, 5.91656717e+001, -1.74111807e+003, 1.94945021e-005, 5.73681137e-004
2.42446055e+004, 1.79328198e+003, 5.57636785e-004, -8.67356873e+001, 1.02113401e+002, -1.79037234e+003, 3.17530590e-005, 5.56732007e-004
2.36908789e+004, 1.82234998e+003, 5.48742016e-004, -8.62965164e+001, 1.17711018e+002, -1.81854435e+003, 3.54448828e-005, 5.47596074e-004
2.31498477e+004, 1.85785498e+003, 5.38255144e-004, -8.73954163e+001, 8.44263311e+001, -1.85593570e+003, 2.44598784e-005, 5.37699093e-004
2.26211543e+004, 1.89405103e+003, 5.27968881e-004, -8.76154175e+001, 7.88054069e+001, -1.89241089e+003, 2.19670969e-005, 5.27511692e-004
2.21045020e+004, 1.92475305e+003, 5.19547169e-004, -8.83188095e+001, 5.64685958e+001, -1.92392453e+003, 1.52425264e-005, 5.19323528e-004
2.15997090e+004, 2.04602600e+003, 4.88752342e-004, -8.66930923e+001, 1.18023758e+002, -2.04261910e+003, 2.81933797e-005, 4.87938506e-004
2.11064219e+004, 2.00692603e+003, 4.98274469e-004, -8.81874771e+001, 6.34774970e+001, -2.00592190e+003, 1.57600309e-005, 4.98025168e-004
2.06243398e+004, 2.09260693e+003, 4.77872831e-004, -8.82756195e+001, 6.29698363e+001, -2.09165929e+003, 1.43799457e-005, 4.77656425e-004
2.01533438e+004, 2.11289404e+003, 4.73284500e-004, -8.75287933e+001, 9.11023321e+001, -2.11092908e+003, 2.04067600e-005, 4.72844353e-004
